date;hour;day_ahead_price;intraday_price;price_diff
2016-01-20;'05 - 06;26,54;29,21;-2,6700000000000017
2016-01-20;'06 - 07;32,7;36,41;-3,7099999999999937
2016-01-20;'07 - 08;55,08;58,39;-3,3100000000000023
2016-01-20;'08 - 09;61,08;65,17;-4,090000000000003
2016-01-20;'09 - 10;58,43;62,18;-3,75
2016-01-20;'10 - 11;58,97;64,51;-5,540000000000006
2016-01-20;'11 - 12;56,14;60,21;-4,07
2016-01-20;'12 - 13;58,6;58,95;-0,3500000000000014
2016-01-20;'13 - 14;57,58;55,47;2,1099999999999994
2016-01-20;'14 - 15;54,95;52,79;2,1600000000000037
2016-01-20;'15 - 16;52,42;53,21;-0,7899999999999991
2016-01-20;'16 - 17;72,01;60,06;11,950000000000003
2016-01-20;'17 - 18;92,75;75,92;16,83
2016-01-20;'18 - 19;79,09;64,44;14,650000000000006
2016-01-20;'19 - 20;70,03;59,49;10,54
2016-01-20;'20 - 21;50,1;55,3;-5,199999999999996
2016-01-20;'21 - 22;40,06;44,72;-4,659999999999997
2016-01-20;'22 - 23;33,52;39,5;-5,979999999999997
2016-01-20;'23 - 24;29,63;29,67;-0,0400000000000027
2016-01-21;'00 - 01;29,65;30,07;-0,4200000000000017
2016-01-21;'01 - 02;27,82;28,69;-0,870000000000001
2016-01-21;'02 - 03;26,65;26,99;-0,33999999999999986
2016-01-21;'03 - 04;26,96;27,47;-0,509999999999998
2016-01-21;'04 - 05;27,47;29,38;-1,9100000000000001
2016-01-21;'05 - 06;29,09;34,38;-5,290000000000003
2016-01-21;'06 - 07;40,78;49,64;-8,86
2016-01-21;'07 - 08;70,01;87,23;-17,22
2016-01-21;'08 - 09;85,05;94,16;-9,11
2016-01-21;'09 - 10;83,54;89,69;-6,1499999999999915
2016-01-21;'10 - 11;74,94;80,85;-5,909999999999997
2016-01-21;'11 - 12;70,12;74,37;-4,25
2016-01-21;'12 - 13;59,91;60,53;-0,6200000000000045
2016-01-21;'13 - 14;57,69;54,37;3,3200000000000003
2016-01-21;'14 - 15;57,99;54,47;3,520000000000003
2016-01-21;'15 - 16;61,05;67,13;-6,079999999999998
2016-01-21;'16 - 17;57,43;69,44;-12,009999999999998
2016-01-21;'17 - 18;77,13;114,7;-37,57000000000001
2016-01-21;'18 - 19;86,01;110,61;-24,599999999999994
2016-01-21;'19 - 20;60,13;84,01;-23,880000000000003
2016-01-21;'20 - 21;50,09;59,58;-9,489999999999995
2016-01-21;'21 - 22;35,47;40,49;-5,020000000000003
2016-01-21;'22 - 23;30,36;37,31;-6,950000000000003
2016-01-21;'23 - 24;26,97;32,13;-5,160000000000004
2016-01-22;'00 - 01;28,05;31,95;-3,8999999999999986
2016-01-22;'01 - 02;27,92;33,47;-5,549999999999997
2016-01-22;'02 - 03;26,78;31,5;-4,719999999999999
2016-01-22;'03 - 04;26,57;32,29;-5,719999999999999
2016-01-22;'04 - 05;27,02;32,28;-5,260000000000002
2016-01-22;'05 - 06;28,07;34,68;-6,609999999999999
2016-01-22;'06 - 07;30,82;42,48;-11,659999999999997
2016-01-22;'07 - 08;48,46;53,73;-5,269999999999996
2016-01-22;'08 - 09;52,5;58,22;-5,719999999999999
2016-01-22;'09 - 10;48,66;54,04;-5,380000000000003
2016-01-22;'10 - 11;45,11;49,71;-4,600000000000001
2016-01-22;'11 - 12;44,96;44,38;0,5799999999999983
2016-01-22;'12 - 13;42,06;38,24;3,8200000000000003
2016-01-22;'13 - 14;37,02;36,71;0,3100000000000023
2016-01-22;'14 - 15;32,27;35,99;-3,719999999999999
2016-01-22;'15 - 16;32,65;38,03;-5,380000000000003
2016-01-22;'16 - 17;32,84;41,11;-8,269999999999996
2016-01-22;'17 - 18;34,83;45,17;-10,340000000000003
2016-01-22;'18 - 19;28,3;36,75;-8,45
2016-01-22;'19 - 20;26,88;29,89;-3,0100000000000016
2016-01-22;'20 - 21;25,46;28,56;-3,099999999999998
2016-01-22;'21 - 22;24,88;27,88;-3,0
2016-01-22;'22 - 23;24,28;27,8;-3,5199999999999996
2016-01-22;'23 - 24;22,63;26,74;-4,109999999999999
2016-01-23;'00 - 01;24,44;26,01;-1,5700000000000003
2016-01-23;'01 - 02;24,02;28,1;-4,080000000000002
2016-01-23;'02 - 03;23,03;27,88;-4,849999999999998
2016-01-23;'03 - 04;22,99;29,21;-6,220000000000002
2016-01-23;'04 - 05;22,68;26,57;-3,8900000000000006
2016-01-23;'05 - 06;22,44;23,49;-1,0499999999999972
2016-01-23;'06 - 07;21,46;23,55;-2,09
2016-01-23;'07 - 08;23,35;24,83;-1,4799999999999969
2016-01-23;'08 - 09;24,68;24,57;0,10999999999999943
2016-01-23;'09 - 10;28,9;24,88;4,02
2016-01-23;'10 - 11;31,32;26,48;4,84
2016-01-23;'11 - 12;34,75;28,56;6,190000000000001
2016-01-23;'12 - 13;34,39;31,02;3,370000000000001
2016-01-23;'13 - 14;30,45;25,99;4,460000000000001
2016-01-23;'14 - 15;28,04;24,08;3,960000000000001
2016-01-23;'15 - 16;29,1;23,58;5,520000000000003
2016-01-23;'16 - 17;29,7;26,84;2,8599999999999994
2016-01-23;'17 - 18;36,97;33,91;3,0600000000000023
2016-01-23;'18 - 19;42,6;31,05;11,55
2016-01-23;'19 - 20;35,83;26,13;9,7
2016-01-23;'20 - 21;28,84;22,45;6,390000000000001
2016-01-23;'21 - 22;25,4;21,45;3,9499999999999993
2016-01-23;'22 - 23;26,27;23,56;2,710000000000001
2016-01-23;'23 - 24;27,06;24,02;3,039999999999999
2016-01-24;'00 - 01;24,08;22,39;1,6899999999999977
2016-01-24;'01 - 02;23,99;23,33;0,6600000000000001
2016-01-24;'02 - 03;24,83;21,93;2,8999999999999986
2016-01-24;'03 - 04;23,24;20,26;2,979999999999997
2016-01-24;'04 - 05;22,54;19,13;3,41
2016-01-24;'05 - 06;23,41;17,86;5,550000000000001
2016-01-24;'06 - 07;21,41;19,32;2,09
2016-01-24;'07 - 08;21,4;21,14;0,259999999999998
2016-01-24;'08 - 09;22,12;21,33;0,7900000000000027
2016-01-24;'09 - 10;24,63;21,98;2,6499999999999986
2016-01-24;'10 - 11;27,05;22,92;4,129999999999999
2016-01-24;'11 - 12;32,66;23,8;8,859999999999996
2016-01-24;'12 - 13;28,94;21,16;7,780000000000001
2016-01-24;'13 - 14;26,04;20,53;5,509999999999998
2016-01-24;'14 - 15;24,84;20,99;3,8500000000000014
2016-01-24;'15 - 16;23,99;21,84;2,1499999999999986
2016-01-24;'16 - 17;25,04;24,09;0,9499999999999993
2016-01-24;'17 - 18;32,88;30,77;2,110000000000003
2016-01-24;'18 - 19;36,09;32,83;3,260000000000005
2016-01-24;'19 - 20;35,87;29,06;6,809999999999999
2016-01-24;'20 - 21;31,7;25,4;6,300000000000001
2016-01-24;'21 - 22;26,0;20,19;5,809999999999999
2016-01-24;'22 - 23;27,09;18,59;8,5
2016-01-24;'23 - 24;22,44;15,16;7,280000000000001
2016-01-25;'00 - 01;20,07;18,82;1,25
2016-01-25;'01 - 02;19,65;17,12;2,5299999999999976
2016-01-25;'02 - 03;19,68;17,05;2,629999999999999
2016-01-25;'03 - 04;19,98;15,89;4,09
2016-01-25;'04 - 05;20,33;17,41;2,919999999999998
2016-01-25;'05 - 06;21,32;21,44;-0,120000000000001
2016-01-25;'06 - 07;25,01;25,58;-0,5699999999999967
2016-01-25;'07 - 08;34,94;36,8;-1,8599999999999994
2016-01-25;'08 - 09;35,0;39,28;-4,280000000000001
2016-01-25;'09 - 10;36,04;38,39;-2,3500000000000014
2016-01-25;'10 - 11;36,62;36,64;-0,020000000000003126
2016-01-25;'11 - 12;35,6;34,59;1,009999999999998
2016-01-25;'12 - 13;34,75;30,84;3,91
2016-01-25;'13 - 14;32,26;27,45;4,809999999999999
2016-01-25;'14 - 15;30,61;28,32;2,289999999999999
2016-01-25;'15 - 16;29,73;29,67;0,05999999999999872
2016-01-25;'16 - 17;31,17;31,81;-0,639999999999997
2016-01-25;'17 - 18;34,96;35,69;-0,7299999999999969
2016-01-25;'18 - 19;36,33;31,27;5,059999999999999
2016-01-25;'19 - 20;31,96;30,69;1,2699999999999996
2016-01-25;'20 - 21;26,8;28,31;-1,509999999999998
2016-01-25;'21 - 22;25,32;27,93;-2,6099999999999994
2016-01-25;'22 - 23;23,93;28,65;-4,719999999999999
2016-01-25;'23 - 24;18,11;21,29;-3,1799999999999997
2016-01-26;'00 - 01;20,23;22,0;-1,7699999999999996
2016-01-26;'01 - 02;18,02;14,82;3,1999999999999993
2016-01-26;'02 - 03;15,9;7,17;8,73
2016-01-26;'03 - 04;15,91;12,42;3,49
2016-01-26;'04 - 05;17,1;16,74;0,360000000000003
2016-01-26;'05 - 06;21,8;25,38;-3,5799999999999983
2016-01-26;'06 - 07;27,09;32,01;-4,919999999999998
2016-01-26;'07 - 08;34,13;39,0;-4,869999999999997
2016-01-26;'08 - 09;38,11;39,72;-1,6099999999999994
2016-01-26;'09 - 10;32,31;30,05;2,2600000000000016
2016-01-26;'10 - 11;29,99;27,49;2,5
2016-01-26;'11 - 12;29,55;26,05;3,5
2016-01-26;'12 - 13;28,52;21,69;6,829999999999998
2016-01-26;'13 - 14;29,33;22,03;7,299999999999997
2016-01-26;'14 - 15;27,97;22,21;5,759999999999998
2016-01-26;'15 - 16;30,09;24,51;5,579999999999998
2016-01-26;'16 - 17;30,62;24,34;6,280000000000001
2016-01-26;'17 - 18;32,87;25,21;7,659999999999997
2016-01-26;'18 - 19;29,27;25,12;4,149999999999999
2016-01-26;'19 - 20;24,94;23,34;1,6000000000000014
2016-01-26;'20 - 21;23,17;20,67;2,5
2016-01-26;'21 - 22;21,66;18,7;2,960000000000001
2016-01-26;'22 - 23;20,24;14,58;5,659999999999998
2016-01-26;'23 - 24;13,43;10,15;3,2799999999999994
2016-01-27;'00 - 01;10,97;10,37;0,6000000000000014
2016-01-27;'01 - 02;3,18;6,55;-3,3699999999999997
2016-01-27;'02 - 03;0,05;11,69;-11,639999999999999
2016-01-27;'03 - 04;0,13;12,24;-12,11
2016-01-27;'04 - 05;8,82;16,3;-7,48
2016-01-27;'05 - 06;13,3;23,3;-10,0
2016-01-27;'06 - 07;17,33;27,09;-9,760000000000002
2016-01-27;'07 - 08;22,97;35,9;-12,93
2016-01-27;'08 - 09;23,93;32,73;-8,799999999999997
2016-01-27;'09 - 10;28,95;32,03;-3,080000000000002
2016-01-27;'10 - 11;29,94;32,75;-2,8099999999999987
2016-01-27;'11 - 12;25,55;31,13;-5,579999999999998
2016-01-27;'12 - 13;24,12;23,92;0,1999999999999993
2016-01-27;'13 - 14;22,95;20,81;2,1400000000000006
2016-01-27;'14 - 15;20,95;20,18;0,7699999999999996
2016-01-27;'15 - 16;23,91;23,53;0,379999999999999
2016-01-27;'16 - 17;23,97;24,86;-0,8900000000000006
2016-01-27;'17 - 18;28,93;28,16;0,7699999999999996
2016-01-27;'18 - 19;30,98;31,5;-0,5199999999999996
2016-01-27;'19 - 20;29,07;28,92;0,14999999999999858
2016-01-27;'20 - 21;21,5;21,19;0,3099999999999987
2016-01-27;'21 - 22;19,06;14,02;5,039999999999999
2016-01-27;'22 - 23;16,34;15,33;1,0099999999999998
2016-01-27;'23 - 24;13,96;16,4;-2,4399999999999977
2016-01-28;'00 - 01;14,5;12,37;2,130000000000001
2016-01-28;'01 - 02;12,83;11,44;1,3900000000000006
2016-01-28;'02 - 03;12,88;11,82;1,0600000000000005
2016-01-28;'03 - 04;12,14;14,57;-2,4299999999999997
2016-01-28;'04 - 05;13,2;12,97;0,22999999999999865
2016-01-28;'05 - 06;17,39;9,48;7,91
2016-01-28;'06 - 07;23,41;15,51;7,9
2016-01-28;'07 - 08;28,49;24,5;3,9899999999999984
2016-01-28;'08 - 09;30,96;29,67;1,2899999999999991
2016-01-28;'09 - 10;29,97;30,55;-0,5800000000000018
2016-01-28;'10 - 11;29,07;32,95;-3,8800000000000026
2016-01-28;'11 - 12;25,21;29,66;-4,449999999999999
2016-01-28;'12 - 13;24,01;25,73;-1,7199999999999989
2016-01-28;'13 - 14;25,56;24,79;0,7699999999999996
2016-01-28;'14 - 15;26,73;27,79;-1,0599999999999987
2016-01-28;'15 - 16;31,02;33,82;-2,8000000000000007
2016-01-28;'16 - 17;33,58;38,36;-4,780000000000001
2016-01-28;'17 - 18;39,05;45,37;-6,32
2016-01-28;'18 - 19;46,02;52,58;-6,559999999999995
2016-01-28;'19 - 20;36,56;41,89;-5,329999999999998
2016-01-28;'20 - 21;32,12;36,96;-4,840000000000003
2016-01-28;'21 - 22;27,45;27,27;0,17999999999999972
2016-01-28;'22 - 23;26,31;26,27;0,03999999999999915
2016-01-28;'23 - 24;20,79;25,55;-4,760000000000002
2016-01-29;'00 - 01;21,1;24,7;-3,599999999999998
2016-01-29;'01 - 02;19,53;25,43;-5,899999999999999
2016-01-29;'02 - 03;19,06;22,24;-3,1799999999999997
2016-01-29;'03 - 04;18,08;14,97;3,1099999999999977
2016-01-29;'04 - 05;15,96;10,76;5,200000000000001
2016-01-29;'05 - 06;18,01;10,09;7,920000000000002
2016-01-29;'06 - 07;26,0;20,72;5,280000000000001
2016-01-29;'07 - 08;34,89;27,55;7,34
2016-01-29;'08 - 09;36,06;28,82;7,240000000000002
2016-01-29;'09 - 10;34,94;23,75;11,189999999999998
2016-01-29;'10 - 11;29,91;18,48;11,43
2016-01-29;'11 - 12;25,43;7,42;18,009999999999998
2016-01-29;'12 - 13;21,83;5,01;16,82
2016-01-29;'13 - 14;20,03;4,19;15,84
2016-01-29;'14 - 15;19,1;4,37;14,73
2016-01-29;'15 - 16;19,39;5,72;13,670000000000002
2016-01-29;'16 - 17;22,54;7,12;15,419999999999998
2016-01-29;'17 - 18;27,43;14,74;12,69
2016-01-29;'18 - 19;25,99;16,78;9,209999999999997
2016-01-29;'19 - 20;25,18;18,38;6,800000000000001
2016-01-29;'20 - 21;21,11;11,6;9,51
2016-01-29;'21 - 22;17,08;6,01;11,069999999999999
2016-01-29;'22 - 23;14,6;6,69;7,909999999999999
2016-01-29;'23 - 24;10,29;3,83;6,459999999999999
2016-01-30;'00 - 01;14,08;9,39;4,6899999999999995
2016-01-30;'01 - 02;8,4;2,59;5,8100000000000005
2016-01-30;'02 - 03;0,79;1,3;-0,51
2016-01-30;'03 - 04;0,0;-2,5;2,5
2016-01-30;'04 - 05;-0,02;-2,57;2,55
2016-01-30;'05 - 06;-0,04;-6,56;6,52
2016-01-30;'06 - 07;-2,97;-4,86;1,8900000000000001
2016-01-30;'07 - 08;8,51;-2,99;11,5
2016-01-30;'08 - 09;12,42;8,05;4,369999999999999
2016-01-30;'09 - 10;13,78;8,39;5,389999999999999
2016-01-30;'10 - 11;14,22;5,29;8,93
2016-01-30;'11 - 12;14,69;9,36;5,33
2016-01-30;'12 - 13;14,27;10,71;3,5599999999999987
2016-01-30;'13 - 14;14,6;15,56;-0,9600000000000009
2016-01-30;'14 - 15;14,28;19,81;-5,529999999999999
2016-01-30;'15 - 16;15,37;18,77;-3,4000000000000004
2016-01-30;'16 - 17;16,03;19,65;-3,6199999999999974
2016-01-30;'17 - 18;18,67;24,79;-6,119999999999997
2016-01-30;'18 - 19;27,78;32,0;-4,219999999999999
2016-01-30;'19 - 20;22,16;26,5;-4,34
2016-01-30;'20 - 21;18,53;18,4;0,13000000000000256
2016-01-30;'21 - 22;16,21;14,5;1,7100000000000009
2016-01-30;'22 - 23;15,49;16,71;-1,2200000000000006
2016-01-30;'23 - 24;12,0;17,33;-5,329999999999998
2016-01-31;'00 - 01;8,43;16,36;-7,93
2016-01-31;'01 - 02;3,04;10,19;-7,1499999999999995
2016-01-31;'02 - 03;5,09;12,89;-7,800000000000001
2016-01-31;'03 - 04;0,85;9,85;-9,0
2016-01-31;'04 - 05;-0,27;8,59;-8,86
2016-01-31;'05 - 06;0,03;10,16;-10,13
2016-01-31;'06 - 07;0,08;8,99;-8,91
2016-01-31;'07 - 08;6,04;11,6;-5,56
2016-01-31;'08 - 09;8,33;16,06;-7,729999999999999
2016-01-31;'09 - 10;10,59;18,14;-7,550000000000001
2016-01-31;'10 - 11;11,91;17,74;-5,829999999999998
2016-01-31;'11 - 12;14,68;19,35;-4,670000000000002
2016-01-31;'12 - 13;16,18;20,17;-3,990000000000002
2016-01-31;'13 - 14;12,5;19,25;-6,75
2016-01-31;'14 - 15;13,96;17,9;-3,9399999999999977
2016-01-31;'15 - 16;13,89;18,0;-4,109999999999999
2016-01-31;'16 - 17;16,08;19,28;-3,200000000000003
2016-01-31;'17 - 18;21,44;26,14;-4,699999999999999
2016-01-31;'18 - 19;26,28;27,78;-1,5
2016-01-31;'19 - 20;25,48;27,64;-2,16
2016-01-31;'20 - 21;21,34;21,52;-0,17999999999999972
2016-01-31;'21 - 22;18,04;21,71;-3,6700000000000017
2016-01-31;'22 - 23;18,79;21,77;-2,9800000000000004
2016-01-31;'23 - 24;16,45;19,33;-2,879999999999999
2016-02-01;'00 - 01;16,31;15,53;0,7799999999999994
2016-02-01;'01 - 02;14,42;12,24;2,1799999999999997
2016-02-01;'02 - 03;15,07;11,39;3,6799999999999997
2016-02-01;'03 - 04;13,27;10,55;2,719999999999999
2016-02-01;'04 - 05;13,87;13,67;0,1999999999999993
2016-02-01;'05 - 06;14,26;19,88;-5,619999999999999
2016-02-01;'06 - 07;23,93;34,42;-10,490000000000002
2016-02-01;'07 - 08;35,9;42,23;-6,329999999999998
2016-02-01;'08 - 09;37,99;40,89;-2,8999999999999986
2016-02-01;'09 - 10;36,05;35,16;0,8900000000000006
2016-02-01;'10 - 11;33,34;28,78;4,560000000000002
2016-02-01;'11 - 12;29,24;25,42;3,8199999999999967
2016-02-01;'12 - 13;24,99;28,43;-3,4400000000000013
2016-02-01;'13 - 14;21,96;24,35;-2,3900000000000006
2016-02-01;'14 - 15;18,34;23,94;-5,600000000000001
2016-02-01;'15 - 16;17,97;23,15;-5,18
2016-02-01;'16 - 17;18,24;19,73;-1,490000000000002
2016-02-01;'17 - 18;23,37;27,13;-3,759999999999998
2016-02-01;'18 - 19;23,95;27,2;-3,25
2016-02-01;'19 - 20;22,65;28,19;-5,540000000000003
2016-02-01;'20 - 21;17,75;20,0;-2,25
2016-02-01;'21 - 22;14,63;15,63;-1,0
2016-02-01;'22 - 23;14,16;14,54;-0,379999999999999
2016-02-01;'23 - 24;8,44;8,3;0,1399999999999988
2016-02-02;'00 - 01;4,06;4,48;-0,4200000000000008
2016-02-02;'01 - 02;0,3;0,55;-0,25000000000000006
2016-02-02;'02 - 03;-2,66;0,21;-2,87
2016-02-02;'03 - 04;-1,92;-0,52;-1,4
2016-02-02;'04 - 05;0,09;-0,15;0,24
2016-02-02;'05 - 06;9,52;5,64;3,88
2016-02-02;'06 - 07;15,68;19,87;-4,190000000000001
2016-02-02;'07 - 08;22,92;35,79;-12,869999999999997
2016-02-02;'08 - 09;22,99;31,16;-8,170000000000002
2016-02-02;'09 - 10;22,15;30,02;-7,870000000000001
2016-02-02;'10 - 11;22,16;28,79;-6,629999999999999
2016-02-02;'11 - 12;22,53;27,12;-4,59
2016-02-02;'12 - 13;22,08;24,15;-2,0700000000000003
2016-02-02;'13 - 14;22,09;24,99;-2,8999999999999986
2016-02-02;'14 - 15;22,19;25,69;-3,5
2016-02-02;'15 - 16;23,35;25,67;-2,3200000000000003
2016-02-02;'16 - 17;23,31;27,0;-3,6900000000000013
2016-02-02;'17 - 18;28,42;34,77;-6,350000000000001
2016-02-02;'18 - 19;29,99;34,04;-4,050000000000001
2016-02-02;'19 - 20;24,61;30,33;-5,719999999999999
2016-02-02;'20 - 21;22,51;26,77;-4,259999999999998
2016-02-02;'21 - 22;17,59;23,4;-5,809999999999999
2016-02-02;'22 - 23;14,18;20,82;-6,640000000000001
2016-02-02;'23 - 24;9,53;15,38;-5,850000000000001
2016-02-03;'00 - 01;13,75;18,09;-4,34
2016-02-03;'01 - 02;11,58;16,42;-4,840000000000002
2016-02-03;'02 - 03;8,09;14,67;-6,58
2016-02-03;'03 - 04;6,93;15,34;-8,41
2016-02-03;'04 - 05;9,04;16,33;-7,289999999999999
2016-02-03;'05 - 06;13,74;22,37;-8,63
2016-02-03;'06 - 07;21,41;34,27;-12,860000000000003
2016-02-03;'07 - 08;33,25;41,73;-8,479999999999997
2016-02-03;'08 - 09;35,0;43,73;-8,729999999999997
2016-02-03;'09 - 10;33,96;40,65;-6,689999999999998
2016-02-03;'10 - 11;25,44;36,92;-11,48
2016-02-03;'11 - 12;22,93;35,12;-12,189999999999998
2016-02-03;'12 - 13;21,46;28,82;-7,359999999999999
2016-02-03;'13 - 14;20,95;25,81;-4,859999999999999
2016-02-03;'14 - 15;22,93;27,06;-4,129999999999999
2016-02-03;'15 - 16;23,02;29,45;-6,43
2016-02-03;'16 - 17;26,4;29,48;-3,080000000000002
2016-02-03;'17 - 18;32,62;35,41;-2,789999999999999
2016-02-03;'18 - 19;36,69;37,42;-0,730000000000004
2016-02-03;'19 - 20;36,19;35,86;0,3299999999999983
2016-02-03;'20 - 21;30,13;27,7;2,4299999999999997
2016-02-03;'21 - 22;23,75;26,27;-2,5199999999999996
2016-02-03;'22 - 23;22,41;26,6;-4,190000000000001
2016-02-03;'23 - 24;17,13;22,48;-5,350000000000001
2016-02-04;'00 - 01;18,04;24,19;-6,150000000000002
2016-02-04;'01 - 02;16,38;22,06;-5,68
2016-02-04;'02 - 03;15,99;17,55;-1,5600000000000005
2016-02-04;'03 - 04;15,29;15,43;-0,14000000000000057
2016-02-04;'04 - 05;13,93;12,94;0,9900000000000002
2016-02-04;'05 - 06;17,01;19,03;-2,0199999999999996
2016-02-04;'06 - 07;22,43;25,73;-3,3000000000000007
2016-02-04;'07 - 08;31,96;32,19;-0,22999999999999687
2016-02-04;'08 - 09;30,91;29,0;1,9100000000000001
2016-02-04;'09 - 10;27,93;25,74;2,1900000000000013
2016-02-04;'10 - 11;29,19;26,0;3,1900000000000013
2016-02-04;'11 - 12;30,22;29,16;1,0599999999999987
2016-02-04;'12 - 13;27,97;30,49;-2,5199999999999996
2016-02-04;'13 - 14;26,87;30,74;-3,8699999999999974
2016-02-04;'14 - 15;25,85;31,41;-5,559999999999999
2016-02-04;'15 - 16;27,94;32,98;-5,039999999999996
2016-02-04;'16 - 17;27,81;33,24;-5,430000000000003
2016-02-04;'17 - 18;35,0;36,76;-1,759999999999998
2016-02-04;'18 - 19;42,18;41,29;0,8900000000000006
2016-02-04;'19 - 20;39,01;40,73;-1,7199999999999989
2016-02-04;'20 - 21;32,04;31,83;0,21000000000000085
2016-02-04;'21 - 22;26,96;27,77;-0,8099999999999987
2016-02-04;'22 - 23;27,83;27,68;0,14999999999999858
2016-02-04;'23 - 24;23,98;25,94;-1,9600000000000009
2016-02-05;'00 - 01;24,61;23,53;1,0799999999999983
2016-02-05;'01 - 02;23,0;21,25;1,75
2016-02-05;'02 - 03;22,22;21,33;0,8900000000000006
2016-02-05;'03 - 04;20,1;20,6;-0,5
2016-02-05;'04 - 05;21,18;21,62;-0,4400000000000013
2016-02-05;'05 - 06;21,18;21,89;-0,7100000000000009
2016-02-05;'06 - 07;25,97;24,56;1,4100000000000001
2016-02-05;'07 - 08;33,92;29,87;4,050000000000001
2016-02-05;'08 - 09;37,48;29,92;7,559999999999995
2016-02-05;'09 - 10;35,25;26,45;8,8
2016-02-05;'10 - 11;36,5;26,21;10,29
2016-02-05;'11 - 12;35,94;28,42;7,519999999999996
2016-02-05;'12 - 13;34,36;25,85;8,509999999999998
2016-02-05;'13 - 14;31,95;24,17;7,779999999999998
2016-02-05;'14 - 15;27,74;21,56;6,18
2016-02-05;'15 - 16;25,33;23,39;1,9399999999999977
2016-02-05;'16 - 17;24,78;24,69;0,08999999999999986
2016-02-05;'17 - 18;29,96;26,7;3,2600000000000016
2016-02-05;'18 - 19;33,09;30,2;2,890000000000004
2016-02-05;'19 - 20;28,01;28,05;-0,03999999999999915
2016-02-05;'20 - 21;25,7;27,59;-1,8900000000000006
2016-02-05;'21 - 22;23,12;26,67;-3,5500000000000007
2016-02-05;'22 - 23;24,55;30,14;-5,59
2016-02-05;'23 - 24;22,71;30,34;-7,629999999999999
2016-02-06;'00 - 01;18,18;26,41;-8,23
2016-02-06;'01 - 02;15,55;19,36;-3,8099999999999987
2016-02-06;'02 - 03;16,01;19,5;-3,4899999999999984
2016-02-06;'03 - 04;14,33;13,86;0,47000000000000064
2016-02-06;'04 - 05;13,78;14,0;-0,22000000000000064
2016-02-06;'05 - 06;13,98;14,14;-0,16000000000000014
2016-02-06;'06 - 07;15,05;13,94;1,1100000000000012
2016-02-06;'07 - 08;16,08;18,69;-2,610000000000003
2016-02-06;'08 - 09;18,02;27,09;-9,07
2016-02-06;'09 - 10;19,34;24,82;-5,48
2016-02-06;'10 - 11;17,1;24,65;-7,549999999999997
2016-02-06;'11 - 12;16,5;22,21;-5,710000000000001
2016-02-06;'12 - 13;16,09;17,3;-1,2100000000000009
2016-02-06;'13 - 14;15,11;15,04;0,07000000000000028
2016-02-06;'14 - 15;13,99;10,0;3,99
2016-02-06;'15 - 16;15,29;12,9;2,389999999999999
2016-02-06;'16 - 17;17,01;16,3;0,7100000000000009
2016-02-06;'17 - 18;19,97;28,35;-8,380000000000003
2016-02-06;'18 - 19;23,15;26,67;-3,520000000000003
2016-02-06;'19 - 20;21,02;23,04;-2,0199999999999996
2016-02-06;'20 - 21;16,07;13,78;2,290000000000001
2016-02-06;'21 - 22;12,71;6,35;6,360000000000001
2016-02-06;'22 - 23;15,04;16,21;-1,1700000000000017
2016-02-06;'23 - 24;11,74;14,55;-2,8100000000000005
2016-02-07;'00 - 01;5,01;5,97;-0,96
2016-02-07;'01 - 02;5,98;4,43;1,5500000000000007
2016-02-07;'02 - 03;5,62;5,44;0,17999999999999972
2016-02-07;'03 - 04;3,05;3,12;-0,07000000000000028
2016-02-07;'04 - 05;0,93;4,14;-3,2099999999999995
2016-02-07;'05 - 06;0,08;2,46;-2,38
2016-02-07;'06 - 07;-0,92;1,59;-2,5100000000000002
2016-02-07;'07 - 08;1,13;2,77;-1,6400000000000001
2016-02-07;'08 - 09;5,74;-2,15;7,890000000000001
2016-02-07;'09 - 10;8,01;-2,71;10,719999999999999
2016-02-07;'10 - 11;12,92;4,48;8,44
2016-02-07;'11 - 12;13,79;6,94;6,849999999999999
2016-02-07;'12 - 13;13,84;14,94;-1,0999999999999996
2016-02-07;'13 - 14;12,19;8,71;3,4799999999999986
2016-02-07;'14 - 15;11,76;6,88;4,88
2016-02-07;'15 - 16;10,01;5,1;4,91
2016-02-07;'16 - 17;13,32;2,85;10,47
2016-02-07;'17 - 18;16,64;10,87;5,770000000000001
2016-02-07;'18 - 19;22,17;12,47;9,700000000000001
2016-02-07;'19 - 20;17,28;11,62;5,660000000000002
2016-02-07;'20 - 21;17,88;9,77;8,11
2016-02-07;'21 - 22;13,79;8,68;5,109999999999999
2016-02-07;'22 - 23;15,04;10,42;4,619999999999999
2016-02-07;'23 - 24;9,29;7,2;2,089999999999999
2016-02-08;'00 - 01;10,02;6,51;3,51
2016-02-08;'01 - 02;7,99;-1,16;9,15
2016-02-08;'02 - 03;5,24;-15,24;20,48
2016-02-08;'03 - 04;1,16;-26,51;27,67
2016-02-08;'04 - 05;1,4;-24,12;25,52
2016-02-08;'05 - 06;7,32;-21,61;28,93
2016-02-08;'06 - 07;12,32;-2,78;15,1
2016-02-08;'07 - 08;16,17;4,43;11,740000000000002
2016-02-08;'08 - 09;16,55;3,17;13,38
2016-02-08;'09 - 10;16,41;8,17;8,24
2016-02-08;'10 - 11;16,56;10,81;5,749999999999998
2016-02-08;'11 - 12;16,61;11,35;5,26
2016-02-08;'12 - 13;16,35;8,89;7,460000000000001
