date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;wind_generation_forecast;solar_generation_forecast
2017-05-20;04;2017-05-20 04:00:00;25,93;20,16;5,77;40888;0;51639;11514;9868;0
2017-05-20;05;2017-05-20 05:00:00;24,08;21,07;3,009999999999998;40888;109;51639;10176;9304;81
2017-05-20;06;2017-05-20 06:00:00;26,5;24,85;1,6499999999999986;40888;1337;51639;8991;8655;1037
2017-05-20;07;2017-05-20 07:00:00;26,06;27,01;-0,9500000000000028;40888;4639;51639;7914;8007;3527
2017-05-20;08;2017-05-20 08:00:00;27,0;25,17;1,8299999999999983;40888;9598;51639;7627;7561;7160
2017-05-20;09;2017-05-20 09:00:00;25,3;20,7;4,600000000000001;40888;14517;51639;7630;7333;10907
2017-05-20;10;2017-05-20 10:00:00;23,99;15,93;8,059999999999999;40888;17884;51639;7212;7176;13547
2017-05-20;11;2017-05-20 11:00:00;24,11;15,48;8,629999999999999;40888;19193;51639;7238;6949;15038
2017-05-20;12;2017-05-20 12:00:00;23,83;16,54;7,289999999999999;40888;18921;51639;6960;6492;15599
2017-05-20;13;2017-05-20 13:00:00;22,83;16,39;6,439999999999998;40888;18438;51639;6508;6014;15461
2017-05-20;14;2017-05-20 14:00:00;21,44;16,0;5,440000000000001;40888;17501;51639;6094;5593;14577
2017-05-20;15;2017-05-20 15:00:00;21,73;13,66;8,07;40888;15835;51639;5671;5154;13016
2017-05-20;16;2017-05-20 16:00:00;23,92;15,93;7,990000000000002;40888;13536;51639;5296;4656;10922
2017-05-20;17;2017-05-20 17:00:00;25,64;16,61;9,030000000000001;40888;10111;51639;4763;4120;8188
2017-05-20;18;2017-05-20 18:00:00;29,0;25,23;3,7699999999999996;40888;6298;51639;4057;3596;5096
2017-05-20;19;2017-05-20 19:00:00;33,34;28,14;5,200000000000003;40888;2924;51639;3207;3149;2342
2017-05-20;20;2017-05-20 20:00:00;33,5;28,48;5,02;40888;628;51639;2444;2833;522
2017-05-20;21;2017-05-20 21:00:00;33,08;27,96;5,119999999999997;40888;10;51639;2406;2766;8
2017-05-20;22;2017-05-20 22:00:00;34,12;28,07;6,049999999999997;40888;0;51639;2498;2870;0
2017-05-20;23;2017-05-20 23:00:00;30,05;25,78;4,27;40888;0;51639;2730;3029;0
2017-05-21;00;2017-05-21 00:00:00;23,66;23,26;0,3999999999999986;40889;0;51639;3139;3156;0
2017-05-21;01;2017-05-21 01:00:00;18,12;21,02;-2,8999999999999986;40889;0;51639;3539;3347;0
2017-05-21;02;2017-05-21 02:00:00;14,12;17,86;-3,74;40889;0;51639;3910;3624;0
2017-05-21;03;2017-05-21 03:00:00;12,18;13,07;-0,8900000000000006;40889;0;51639;4280;3880;0
2017-05-21;04;2017-05-21 04:00:00;11,65;11,68;-0,02999999999999936;40889;0;51639;4498;4113;0
2017-05-21;05;2017-05-21 05:00:00;11,52;10,31;1,209999999999999;40889;255;51639;4579;4124;147
2017-05-21;06;2017-05-21 06:00:00;11,98;9,74;2,24;40889;1854;51639;4303;3745;1524
2017-05-21;07;2017-05-21 07:00:00;12,36;10,73;1,629999999999999;40889;5810;51639;3269;3243;5404
2017-05-21;08;2017-05-21 08:00:00;13,7;12,99;0,7099999999999991;40889;11573;51639;2148;2753;11017
2017-05-21;09;2017-05-21 09:00:00;12,07;13,7;-1,629999999999999;40889;17392;51639;2332;2560;16611
2017-05-21;10;2017-05-21 10:00:00;10,02;10,29;-0,2699999999999996;40889;21279;51639;3024;2708;20304
2017-05-21;11;2017-05-21 11:00:00;11,86;10,39;1,4699999999999989;40889;21684;51639;2898;2787;21881
2017-05-21;12;2017-05-21 12:00:00;12,29;12,05;0,23999999999999844;40889;21308;51639;2608;2709;22192
2017-05-21;13;2017-05-21 13:00:00;11,93;12,82;-0,8900000000000006;40889;20837;51639;2489;2579;21514
2017-05-21;14;2017-05-21 14:00:00;10,28;12,25;-1,9700000000000006;40889;19999;51639;2400;2437;19797
2017-05-21;15;2017-05-21 15:00:00;11,93;10,43;1,5;40889;18423;51639;2243;2278;17238
2017-05-21;16;2017-05-21 16:00:00;16,92;11,21;5,710000000000001;40889;15628;51639;2000;2135;14098
2017-05-21;17;2017-05-21 17:00:00;23,05;14,95;8,100000000000001;40889;11583;51639;1863;2027;10202
2017-05-21;18;2017-05-21 18:00:00;28,12;25,58;2,5400000000000027;40889;7098;51639;1800;1922;6006
2017-05-21;19;2017-05-21 19:00:00;32,91;29,76;3,149999999999995;40889;3137;51639;1625;1915;2608
2017-05-21;20;2017-05-21 20:00:00;35,07;32,45;2,6199999999999974;40889;696;51639;1813;2084;582
2017-05-21;21;2017-05-21 21:00:00;35,32;32,95;2,3699999999999974;40889;16;51639;2406;2440;10
2017-05-21;22;2017-05-21 22:00:00;36,11;31,67;4,439999999999998;40889;0;51639;3173;2884;0
2017-05-21;23;2017-05-21 23:00:00;33,43;28,9;4,530000000000001;40889;0;51639;3784;3194;0
2017-05-22;00;2017-05-22 00:00:00;29,84;26,2;3,6400000000000006;40895;0;51659;4290;3190;0
2017-05-22;01;2017-05-22 01:00:00;28,01;23,55;4,460000000000001;40895;0;51659;4620;3269;0
2017-05-22;02;2017-05-22 02:00:00;26,9;22,33;4,57;40895;0;51659;4510;3360;0
2017-05-22;03;2017-05-22 03:00:00;26,01;21,84;4,170000000000002;40895;0;51659;4226;3322;0
2017-05-22;04;2017-05-22 04:00:00;26,86;21,85;5,009999999999998;40895;0;51659;4024;3225;0
2017-05-22;05;2017-05-22 05:00:00;27,38;23,32;4,059999999999999;40895;168;51659;4055;3078;154
2017-05-22;06;2017-05-22 06:00:00;35,49;29,99;5,5000000000000036;40895;1760;51659;3810;2829;1558
2017-05-22;07;2017-05-22 07:00:00;40,0;39,5;0,5;40895;5452;51659;3079;2455;5211
2017-05-22;08;2017-05-22 08:00:00;42,2;39,54;2,6600000000000037;40895;10776;51659;1900;1908;10454
2017-05-22;09;2017-05-22 09:00:00;38,82;36,67;2,1499999999999986;40895;16439;51659;1458;1403;15804
2017-05-22;10;2017-05-22 10:00:00;37,02;34,27;2,75;40895;21138;51659;1449;1242;19918
2017-05-22;11;2017-05-22 11:00:00;36,99;34,42;2,5700000000000003;40895;23514;51659;1518;1268;22133
2017-05-22;12;2017-05-22 12:00:00;36,96;33,86;3,1000000000000014;40895;23990;51659;1374;1266;22762
2017-05-22;13;2017-05-22 13:00:00;37,91;33,28;4,6299999999999955;40895;23230;51659;1207;1224;22239
2017-05-22;14;2017-05-22 14:00:00;36,93;33,5;3,4299999999999997;40895;22067;51659;1029;1228;20724
2017-05-22;15;2017-05-22 15:00:00;36,94;33,16;3,780000000000001;40895;20215;51659;934;1336;18278
2017-05-22;16;2017-05-22 16:00:00;36,2;33,98;2,220000000000006;40895;17344;51659;944;1400;15293
2017-05-22;17;2017-05-22 17:00:00;38,71;38,26;0,45000000000000284;40895;12938;51659;1103;1540;11316
2017-05-22;18;2017-05-22 18:00:00;43,65;40,83;2,8200000000000003;40895;7712;51659;1352;1774;6684
2017-05-22;19;2017-05-22 19:00:00;44,36;41,87;2,490000000000002;40895;3172;51659;1728;2209;2821
2017-05-22;20;2017-05-22 20:00:00;41,95;40,76;1,1900000000000048;40895;662;51659;2328;2895;641
2017-05-22;21;2017-05-22 21:00:00;41,21;40,95;0,259999999999998;40895;8;51659;3317;3696;10
2017-05-22;22;2017-05-22 22:00:00;40,84;39,96;0,8800000000000026;40895;0;51659;4437;4574;0
2017-05-22;23;2017-05-22 23:00:00;34,07;35,34;-1,2700000000000031;40895;0;51659;5302;5166;0
2017-05-23;00;2017-05-23 00:00:00;32,24;29,69;2,5500000000000007;40902;0;51709;5863;5593;0
2017-05-23;01;2017-05-23 01:00:00;32,17;30,26;1,9100000000000001;40902;0;51709;6181;5635;0
2017-05-23;02;2017-05-23 02:00:00;29,72;30,63;-0,9100000000000001;40902;0;51709;6156;5563;0
2017-05-23;03;2017-05-23 03:00:00;28,05;28,05;0,0;40902;0;51709;6000;5440;0
2017-05-23;04;2017-05-23 04:00:00;28,04;26,96;1,0799999999999983;40902;0;51709;5615;5340;0
2017-05-23;05;2017-05-23 05:00:00;29,71;28,05;1,6600000000000001;40902;174;51709;5466;5206;170
2017-05-23;06;2017-05-23 06:00:00;36,99;34,43;2,5600000000000023;40902;1777;51709;5216;4892;1644
2017-05-23;07;2017-05-23 07:00:00;41,78;41,82;-0,03999999999999915;40902;5558;51709;4226;4416;5230
2017-05-23;08;2017-05-23 08:00:00;41,4;44,83;-3,4299999999999997;40902;10928;51709;2335;3668;10353
2017-05-23;09;2017-05-23 09:00:00;41,89;42,71;-0,8200000000000003;40902;16354;51709;1432;3017;15616
2017-05-23;10;2017-05-23 10:00:00;38,05;39,78;-1,730000000000004;40902;20676;51709;1563;2861;19833
2017-05-23;11;2017-05-23 11:00:00;36,94;38,13;-1,1900000000000048;40902;23267;51709;2656;3299;22395
2017-05-23;12;2017-05-23 12:00:00;33,97;35,97;-2,0;40902;23932;51709;4970;4553;23353
2017-05-23;13;2017-05-23 13:00:00;30,5;33,34;-2,8400000000000034;40902;23243;51709;7461;6222;22990
2017-05-23;14;2017-05-23 14:00:00;31,01;32,26;-1,2499999999999964;40902;21332;51709;10430;8077;21589
2017-05-23;15;2017-05-23 15:00:00;29,1;31,0;-1,8999999999999986;40902;18560;51709;13039;9677;18953
2017-05-23;16;2017-05-23 16:00:00;29,06;29,07;-0,010000000000001563;40902;14824;51709;14666;11078;15351
2017-05-23;17;2017-05-23 17:00:00;31,84;34,21;-2,370000000000001;40902;10280;51709;15433;12095;10930
2017-05-23;18;2017-05-23 18:00:00;33,75;38,88;-5,130000000000003;40902;5978;51709;16907;12567;6354
2017-05-23;19;2017-05-23 19:00:00;37,11;39,87;-2,759999999999998;40902;2748;51709;16978;12842;2801
2017-05-23;20;2017-05-23 20:00:00;35,64;37,42;-1,7800000000000011;40902;616;51709;16642;12977;648
2017-05-23;21;2017-05-23 21:00:00;35,0;35,49;-0,490000000000002;40902;12;51709;16250;13113;12
2017-05-23;22;2017-05-23 22:00:00;30,99;36,28;-5,290000000000003;40902;0;51709;16057;13432;0
2017-05-23;23;2017-05-23 23:00:00;28,41;31,23;-2,8200000000000003;40902;0;51709;15896;13706;0
2017-05-24;00;2017-05-24 00:00:00;27,15;30,29;-3,1400000000000006;40910;0;51737;16124;15754;0
2017-05-24;01;2017-05-24 01:00:00;24,45;29,37;-4,920000000000002;40910;0;51737;16248;16122;0
2017-05-24;02;2017-05-24 02:00:00;20,09;26,55;-6,460000000000001;40910;0;51737;16190;16276;0
2017-05-24;03;2017-05-24 03:00:00;20,13;27,06;-6,93;40910;0;51737;14734;16155;0
2017-05-24;04;2017-05-24 04:00:00;21,56;31,45;-9,89;40910;0;51737;13758;15835;0
2017-05-24;05;2017-05-24 05:00:00;26,03;36,52;-10,490000000000002;40910;158;51737;12777;15375;129
2017-05-24;06;2017-05-24 06:00:00;30,1;39,64;-9,54;40910;1492;51737;11426;14918;1307
2017-05-24;07;2017-05-24 07:00:00;36,93;44,7;-7,770000000000003;40910;4480;51737;10978;14682;4195
2017-05-24;08;2017-05-24 08:00:00;37,55;45,33;-7,780000000000001;40910;8682;51737;12034;14609;8268
2017-05-24;09;2017-05-24 09:00:00;34,97;39,12;-4,149999999999999;40910;12992;51737;12199;14645;12295
2017-05-24;10;2017-05-24 10:00:00;31,98;36,78;-4,800000000000001;40910;16110;51737;12574;14639;15339
2017-05-24;11;2017-05-24 11:00:00;32,35;37,45;-5,100000000000001;40910;17490;51737;13107;14566;17314
2017-05-24;12;2017-05-24 12:00:00;30,09;36,56;-6,470000000000002;40910;17468;51737;12999;14501;18148
2017-05-24;13;2017-05-24 13:00:00;28,8;36,44;-7,639999999999997;40910;16528;51737;13012;14383;17715
2017-05-24;14;2017-05-24 14:00:00;29,79;37,59;-7,800000000000004;40910;14198;51737;13035;14119;16323
2017-05-24;15;2017-05-24 15:00:00;32,96;38,64;-5,68;40910;11764;51737;12618;13574;14281
2017-05-24;16;2017-05-24 16:00:00;32,13;39,36;-7,229999999999997;40910;9290;51737;11940;12772;11646
2017-05-24;17;2017-05-24 17:00:00;36,91;41,59;-4,680000000000007;40910;6863;51737;11263;11684;8411
2017-05-24;18;2017-05-24 18:00:00;39,92;42,62;-2,6999999999999957;40910;4490;51737;9878;10231;5075
2017-05-24;19;2017-05-24 19:00:00;40,57;43,86;-3,289999999999999;40910;2263;51737;7901;8630;2347
2017-05-24;20;2017-05-24 20:00:00;40,84;42,44;-1,5999999999999943;40910;521;51737;6129;7482;563
2017-05-24;21;2017-05-24 21:00:00;40,06;42,73;-2,6699999999999946;40910;14;51737;5360;6888;11
2017-05-24;22;2017-05-24 22:00:00;40,98;42,05;-1,0700000000000003;40910;0;51737;5226;6712;0
2017-05-24;23;2017-05-24 23:00:00;36,91;36,7;0,20999999999999375;40910;0;51737;5391;6728;0
2017-05-25;00;2017-05-25 00:00:00;33,41;30,71;2,6999999999999957;40911;0;51743;5777;6128;0
2017-05-25;01;2017-05-25 01:00:00;31,98;30,89;1,0899999999999999;40911;0;51743;5979;6211;0
2017-05-25;02;2017-05-25 02:00:00;28,07;28,01;0,05999999999999872;40911;0;51743;6192;6316;0
2017-05-25;03;2017-05-25 03:00:00;28,0;27,08;0,9200000000000017;40911;0;51743;6261;6369;0
2017-05-25;04;2017-05-25 04:00:00;27,97;25,62;2,349999999999998;40911;1;51743;6256;6355;0
2017-05-25;05;2017-05-25 05:00:00;26,97;26,04;0,9299999999999997;40911;160;51743;5942;6167;174
2017-05-25;06;2017-05-25 06:00:00;24,59;22,49;2,1000000000000014;40911;1609;51743;5548;5795;1516
2017-05-25;07;2017-05-25 07:00:00;24,93;22,36;2,5700000000000003;40911;4764;51743;5412;5513;4732
2017-05-25;08;2017-05-25 08:00:00;25,85;24,36;1,490000000000002;40911;9079;51743;6021;5693;9146
2017-05-25;09;2017-05-25 09:00:00;25,79;23,3;2,4899999999999984;40911;13816;51743;6384;6122;13667
2017-05-25;10;2017-05-25 10:00:00;25,59;19,98;5,609999999999999;40911;17289;51743;6655;6703;17192
2017-05-25;11;2017-05-25 11:00:00;26,02;18,0;8,02;40911;19118;51743;6768;7241;19365
2017-05-25;12;2017-05-25 12:00:00;25,16;20,73;4,43;40911;20333;51743;7058;7836;20343
2017-05-25;13;2017-05-25 13:00:00;21,74;15,97;5,769999999999998;40911;20788;51743;7066;8467;20253
2017-05-25;14;2017-05-25 14:00:00;19,97;14,46;5,509999999999998;40911;20903;51743;6888;9058;19177
2017-05-25;15;2017-05-25 15:00:00;19,99;12,38;7,609999999999998;40911;19512;51743;7184;9612;17002
2017-05-25;16;2017-05-25 16:00:00;21,12;10,94;10,180000000000001;40911;16432;51743;7368;9942;13743
2017-05-25;17;2017-05-25 17:00:00;27,08;21,53;5,549999999999997;40911;12346;51743;7343;9836;9923
2017-05-25;18;2017-05-25 18:00:00;29,9;28,74;1,1600000000000001;40911;7579;51743;6908;9219;5999
2017-05-25;19;2017-05-25 19:00:00;33,92;33,81;0,10999999999999943;40911;3345;51743;5904;8360;2722
2017-05-25;20;2017-05-25 20:00:00;36,7;33,8;2,9000000000000057;40911;779;51743;4975;7645;662
2017-05-25;21;2017-05-25 21:00:00;36,69;33,71;2,979999999999997;40911;18;51743;5139;7397;17
2017-05-25;22;2017-05-25 22:00:00;36,98;33,36;3,6199999999999974;40911;0;51743;5664;7511;0
2017-05-25;23;2017-05-25 23:00:00;31,08;28,38;2,6999999999999993;40911;0;51743;5981;7598;0
2017-05-26;00;2017-05-26 00:00:00;28,12;27,44;0,6799999999999997;40914;0;51774;6074;6625;0
2017-05-26;01;2017-05-26 01:00:00;25,38;24,55;0,8299999999999983;40914;0;51774;5760;6496;0
2017-05-26;02;2017-05-26 02:00:00;24,06;23,11;0,9499999999999993;40914;0;51774;5682;6392;0
2017-05-26;03;2017-05-26 03:00:00;23,51;22,82;0,6900000000000013;40914;0;51774;5501;6221;0
2017-05-26;04;2017-05-26 04:00:00;24,27;20,3;3,969999999999999;40914;1;51774;5201;5955;0
2017-05-26;05;2017-05-26 05:00:00;26,39;22,42;3,969999999999999;40914;172;51774;4893;5476;186
2017-05-26;06;2017-05-26 06:00:00;33,94;26,31;7,629999999999999;40914;1736;51774;4429;4691;1580
2017-05-26;07;2017-05-26 07:00:00;37,93;30,51;7,419999999999998;40914;5577;51774;3370;3795;5184
2017-05-26;08;2017-05-26 08:00:00;38,3;29,49;8,809999999999999;40914;10661;51774;2426;3126;10254
2017-05-26;09;2017-05-26 09:00:00;36,48;29,78;6,699999999999996;40914;16177;51774;2287;2787;15191
2017-05-26;10;2017-05-26 10:00:00;34,01;27,82;6,189999999999998;40914;20950;51774;2230;2534;19036
2017-05-26;11;2017-05-26 11:00:00;33,08;26,16;6,919999999999998;40914;24663;51774;2366;2387;21640
2017-05-26;12;2017-05-26 12:00:00;30,86;23,43;7,43;40914;26864;51774;2483;2359;23134
2017-05-26;13;2017-05-26 13:00:00;28,32;20,79;7,530000000000001;40914;27281;51774;2558;2366;23619
2017-05-26;14;2017-05-26 14:00:00;27,12;20,77;6,350000000000001;40914;26228;51774;2643;2409;22986
2017-05-26;15;2017-05-26 15:00:00;27,53;20,86;6,670000000000002;40914;23627;51774;2638;2442;21157
2017-05-26;16;2017-05-26 16:00:00;28,63;23,83;4,800000000000001;40914;19839;51774;2589;2480;17956
2017-05-26;17;2017-05-26 17:00:00;34,64;32,95;1,6899999999999977;40914;14594;51774;2547;2501;13241
2017-05-26;18;2017-05-26 18:00:00;38,85;37,88;0,9699999999999989;40914;8460;51774;2548;2540;7613
2017-05-26;19;2017-05-26 19:00:00;41,97;39,56;2,4099999999999966;40914;3432;51774;2556;2612;3046
2017-05-26;20;2017-05-26 20:00:00;41,95;40,99;0,9600000000000009;40914;753;51774;2709;2856;764
2017-05-26;21;2017-05-26 21:00:00;39,99;40,94;-0,9499999999999957;40914;20;51774;3696;3379;22
2017-05-26;22;2017-05-26 22:00:00;39,96;39,54;0,4200000000000017;40914;0;51774;4554;3962;0
2017-05-26;23;2017-05-26 23:00:00;35,2;34,73;0,47000000000000597;40914;0;51774;5460;4307;0
2017-05-27;00;2017-05-27 00:00:00;35,91;30,47;5,439999999999998;40915;0;51783;6328;5704;0
2017-05-27;01;2017-05-27 01:00:00;31,03;27,34;3,6900000000000013;40915;0;51783;7022;5832;0
2017-05-27;02;2017-05-27 02:00:00;27,6;24,83;2,770000000000003;40915;0;51783;7689;5914;0
2017-05-27;03;2017-05-27 03:00:00;26,0;23,66;2,34;40915;0;51783;8321;5956;0
2017-05-27;04;2017-05-27 04:00:00;24,58;21,76;2,8199999999999967;40915;1;51783;8707;6018;0
2017-05-27;05;2017-05-27 05:00:00;24,4;21,73;2,669999999999998;40915;197;51783;8710;5971;210
2017-05-27;06;2017-05-27 06:00:00;26,1;22,89;3,210000000000001;40915;1895;51783;8376;5653;1745
2017-05-27;07;2017-05-27 07:00:00;29,14;25,27;3,870000000000001;40915;6300;51783;6540;4883;5968
2017-05-27;08;2017-05-27 08:00:00;30,13;26,54;3,59;40915;12492;51783;4407;3922;12109
2017-05-27;09;2017-05-27 09:00:00;29,36;23,44;5,919999999999998;40915;18453;51783;3977;3671;18088
2017-05-27;10;2017-05-27 10:00:00;26,1;18,38;7,720000000000002;40915;23024;51783;4384;3943;22737
2017-05-27;11;2017-05-27 11:00:00;24,69;14,02;10,670000000000002;40915;25976;51783;5102;4405;25798
2017-05-27;12;2017-05-27 12:00:00;22,04;11,72;10,319999999999999;40915;27488;51783;6044;4981;27378
2017-05-27;13;2017-05-27 13:00:00;15,27;10,29;4,98;40915;27634;51783;7223;5574;27523
2017-05-27;14;2017-05-27 14:00:00;13,38;9,42;3,960000000000001;40915;26486;51783;8156;6131;26346
2017-05-27;15;2017-05-27 15:00:00;14,9;7,54;7,36;40915;24030;51783;8607;6650;23760
2017-05-27;16;2017-05-27 16:00:00;20,09;10,93;9,16;40915;20117;51783;8692;7158;19750
2017-05-27;17;2017-05-27 17:00:00;27,31;20,71;6,599999999999998;40915;14713;51783;8513;7586;14290
2017-05-27;18;2017-05-27 18:00:00;34,3;30,59;3,7099999999999973;40915;8609;51783;8592;7967;8182
2017-05-27;19;2017-05-27 19:00:00;37,13;33,27;3,8599999999999994;40915;3380;51783;8334;8519;3334
2017-05-27;20;2017-05-27 20:00:00;35,97;35,41;0,5600000000000023;40915;767;51783;8529;9758;817
2017-05-27;21;2017-05-27 21:00:00;34,34;38,2;-3,8599999999999994;40915;18;51783;11388;11883;26
2017-05-27;22;2017-05-27 22:00:00;33,98;36,53;-2,5500000000000043;40915;0;51783;14019;14030;0
2017-05-27;23;2017-05-27 23:00:00;24,68;27,4;-2,719999999999999;40915;0;51783;15292;15081;0
2017-05-28;00;2017-05-28 00:00:00;20,72;19,43;1,2899999999999991;40915;0;51789;15224;15555;0
2017-05-28;01;2017-05-28 01:00:00;16,08;18,45;-2,370000000000001;40915;0;51789;14348;14914;0
2017-05-28;02;2017-05-28 02:00:00;18,66;18,59;0,07000000000000028;40915;0;51789;13002;14095;0
2017-05-28;03;2017-05-28 03:00:00;16,58;17,15;-0,5700000000000003;40915;0;51789;11497;12979;0
2017-05-28;04;2017-05-28 04:00:00;14,25;18,35;-4,100000000000001;40915;2;51789;10604;11760;0
2017-05-28;05;2017-05-28 05:00:00;9,91;11,9;-1,9900000000000002;40915;209;51789;10166;10523;214
2017-05-28;06;2017-05-28 06:00:00;14,36;10,31;4,049999999999999;40915;1834;51789;9201;9020;1697
2017-05-28;07;2017-05-28 07:00:00;18,27;12,09;6,18;40915;5698;51789;7455;7171;5766
2017-05-28;08;2017-05-28 08:00:00;19,04;14,4;4,639999999999999;40915;11185;51789;5830;5779;11401
2017-05-28;09;2017-05-28 09:00:00;17,18;15,85;1,33;40915;16733;51789;5011;5248;16807
2017-05-28;10;2017-05-28 10:00:00;11,65;18,97;-7,3199999999999985;40915;20704;51789;5184;5017;21124
2017-05-28;11;2017-05-28 11:00:00;11,63;16,86;-5,229999999999999;40915;23334;51789;5868;5040;24024
2017-05-28;12;2017-05-28 12:00:00;15,07;16,25;-1,1799999999999997;40915;24948;51789;7042;5299;25458
2017-05-28;13;2017-05-28 13:00:00;10,18;14,92;-4,74;40915;25070;51789;7797;5581;25382
2017-05-28;14;2017-05-28 14:00:00;10,08;12,7;-2,619999999999999;40915;23885;51789;7956;5759;24012
2017-05-28;15;2017-05-28 15:00:00;10,14;14,06;-3,92;40915;21469;51789;7417;5772;21338
2017-05-28;16;2017-05-28 16:00:00;10,08;16,73;-6,65;40915;17481;51789;6750;5730;17426
2017-05-28;17;2017-05-28 17:00:00;21,95;25,76;-3,8100000000000023;40915;12571;51789;6513;5451;12441
2017-05-28;18;2017-05-28 18:00:00;31,05;38,62;-7,569999999999997;40915;7325;51789;5805;5007;7042
2017-05-28;19;2017-05-28 19:00:00;36,95;40,99;-4,039999999999999;40915;3166;51789;4702;4692;2929
2017-05-28;20;2017-05-28 20:00:00;38,66;41,6;-2,940000000000005;40915;807;51789;4183;4566;753
2017-05-28;21;2017-05-28 21:00:00;38,65;42,45;-3,8000000000000043;40915;30;51789;4601;4693;24
2017-05-28;22;2017-05-28 22:00:00;40,66;46,3;-5,640000000000001;40915;0;51789;4383;4933;0
2017-05-28;23;2017-05-28 23:00:00;36,92;42,88;-5,960000000000001;40915;0;51789;4023;5025;0
2017-05-29;00;2017-05-29 00:00:00;29,02;36,29;-7,27;40922;0;51820;3564;4190;0
2017-05-29;01;2017-05-29 01:00:00;28,3;30,81;-2,509999999999998;40922;0;51820;3357;3873;0
2017-05-29;02;2017-05-29 02:00:00;26,27;30,11;-3,84;40922;0;51820;3236;3518;0
2017-05-29;03;2017-05-29 03:00:00;25,6;28,02;-2,419999999999998;40922;0;51820;2940;3195;0
2017-05-29;04;2017-05-29 04:00:00;25,6;26,29;-0,6899999999999977;40922;2;51820;2845;2902;0
2017-05-29;05;2017-05-29 05:00:00;26,4;28,79;-2,3900000000000006;40922;194;51820;2994;2565;210
2017-05-29;06;2017-05-29 06:00:00;35,97;37,7;-1,730000000000004;40922;1686;51820;2568;2234;1636
2017-05-29;07;2017-05-29 07:00:00;42,7;48,19;-5,489999999999995;40922;4869;51820;1820;1887;5358
2017-05-29;08;2017-05-29 08:00:00;43,06;59,13;-16,07;40922;9306;51820;1172;1582;10388
2017-05-29;09;2017-05-29 09:00:00;42,71;52,15;-9,439999999999998;40922;14381;51820;1111;1383;15382
2017-05-29;10;2017-05-29 10:00:00;41,82;49,73;-7,909999999999997;40922;19014;51820;1319;1293;19676
2017-05-29;11;2017-05-29 11:00:00;41,32;46,09;-4,770000000000003;40922;22638;51820;1037;1336;22748
2017-05-29;12;2017-05-29 12:00:00;37,99;42,49;-4,5;40922;24666;51820;1160;1479;24485
2017-05-29;13;2017-05-29 13:00:00;37,41;42,8;-5,390000000000001;40922;24880;51820;1428;1668;24754
2017-05-29;14;2017-05-29 14:00:00;35,58;43,01;-7,43;40922;24032;51820;1621;1856;23698
2017-05-29;15;2017-05-29 15:00:00;36,32;43,75;-7,43;40922;21540;51820;1983;2002;21165
2017-05-29;16;2017-05-29 16:00:00;37,91;46,7;-8,790000000000006;40922;17693;51820;2118;2127;17336
2017-05-29;17;2017-05-29 17:00:00;42,18;53,53;-11,350000000000001;40922;12606;51820;2211;2199;12431
2017-05-29;18;2017-05-29 18:00:00;44,08;63,85;-19,770000000000003;40922;7270;51820;2491;2309;7173
2017-05-29;19;2017-05-29 19:00:00;46,15;69,23;-23,080000000000005;40922;3104;51820;2419;2749;3081
2017-05-29;20;2017-05-29 20:00:00;43,76;70,67;-26,910000000000004;40922;799;51820;2241;3431;800
2017-05-29;21;2017-05-29 21:00:00;42,02;73,82;-31,79999999999999;40922;26;51820;2554;4191;29
2017-05-29;22;2017-05-29 22:00:00;40,91;66,57;-25,659999999999997;40922;0;51820;3124;5139;0
2017-05-29;23;2017-05-29 23:00:00;32,69;50,13;-17,440000000000005;40922;0;51820;3629;5776;0
2017-05-30;00;2017-05-30 00:00:00;35,81;42,06;-6,25;40942;0;51885;3808;4608;0
2017-05-30;01;2017-05-30 01:00:00;32,55;37,67;-5,1200000000000045;40942;0;51885;3813;4760;0
2017-05-30;02;2017-05-30 02:00:00;30,93;35,66;-4,729999999999997;40942;0;51885;4281;4924;0
2017-05-30;03;2017-05-30 03:00:00;28,77;35,55;-6,779999999999998;40942;0;51885;4900;5124;0
2017-05-30;04;2017-05-30 04:00:00;28,41;31,6;-3,1900000000000013;40942;2;51885;5332;5434;1
2017-05-30;05;2017-05-30 05:00:00;31,3;35,48;-4,179999999999996;40942;200;51885;5602;5577;225
2017-05-30;06;2017-05-30 06:00:00;38,05;42,88;-4,830000000000005;40942;1692;51885;5299;5389;1691
2017-05-30;07;2017-05-30 07:00:00;49,6;51,3;-1,6999999999999957;40942;4845;51885;4848;5047;5176
2017-05-30;08;2017-05-30 08:00:00;52,23;63,24;-11,010000000000005;40942;9075;51885;4460;4838;9869
2017-05-30;09;2017-05-30 09:00:00;50,08;55,4;-5,32;40942;13063;51885;5283;5200;14472
2017-05-30;10;2017-05-30 10:00:00;45,02;51,11;-6,089999999999996;40942;16120;51885;7304;6148;18182
2017-05-30;11;2017-05-30 11:00:00;43,26;46,36;-3,1000000000000014;40942;17939;51885;8836;7573;20643
2017-05-30;12;2017-05-30 12:00:00;35,0;44,68;-9,68;40942;18747;51885;9038;9324;21780
2017-05-30;13;2017-05-30 13:00:00;31,09;45,07;-13,98;40942;18778;51885;9898;11130;21609
2017-05-30;14;2017-05-30 14:00:00;30,3;43,9;-13,599999999999998;40942;18054;51885;10447;12423;20431
