date;hour;dayAheadPrice
2016-07-20;'19 - 20;34,48
2016-07-21;'19 - 20;38,38
2016-07-22;'19 - 20;35,96
2016-07-23;'19 - 20;33,62
2016-07-24;'19 - 20;31,94
2016-07-18;'20 - 21;40,0
2016-07-19;'20 - 21;37,03
2016-07-20;'20 - 21;33,41
2016-07-21;'20 - 21;35,95
2016-07-22;'20 - 21;33,26
2016-07-23;'20 - 21;32,9
2016-07-24;'20 - 21;32,95
2016-07-18;'21 - 22;38,61
2016-07-19;'21 - 22;37,0
2016-07-20;'21 - 22;31,96
2016-07-21;'21 - 22;35,7
2016-07-22;'21 - 22;31,97
2016-07-23;'21 - 22;32,38
2016-07-24;'21 - 22;33,22
2016-07-18;'22 - 23;35,9
2016-07-19;'22 - 23;32,92
2016-07-20;'22 - 23;28,94
2016-07-21;'22 - 23;32,92
2016-07-22;'22 - 23;31,96
2016-07-23;'22 - 23;32,14
2016-07-24;'22 - 23;35,93
2016-07-18;'23 - 24;30,45
2016-07-19;'23 - 24;27,91
2016-07-20;'23 - 24;25,35
2016-07-21;'23 - 24;31,01
2016-07-22;'23 - 24;29,0
2016-07-23;'23 - 24;29,07
2016-07-24;'23 - 24;33,3
2016-07-25;'00 - 01;29,8
2016-07-26;'00 - 01;27,98
2016-07-27;'00 - 01;28,12
2016-07-28;'00 - 01;26,9
2016-07-29;'00 - 01;28,21
2016-07-30;'00 - 01;31,07
2016-07-31;'00 - 01;28,08
2016-07-25;'01 - 02;27,32
2016-07-26;'01 - 02;27,5
2016-07-27;'01 - 02;27,61
2016-07-28;'01 - 02;26,39
2016-07-29;'01 - 02;27,04
2016-07-30;'01 - 02;26,51
2016-07-31;'01 - 02;25,36
2016-07-25;'02 - 03;26,32
2016-07-26;'02 - 03;26,38
2016-07-27;'02 - 03;26,53
2016-07-28;'02 - 03;25,8
2016-07-29;'02 - 03;26,03
2016-07-30;'02 - 03;25,59
2016-07-31;'02 - 03;23,8
2016-07-25;'03 - 04;25,93
2016-07-26;'03 - 04;25,88
2016-07-27;'03 - 04;25,87
2016-07-28;'03 - 04;25,29
2016-07-29;'03 - 04;24,58
2016-07-30;'03 - 04;24,56
2016-07-31;'03 - 04;22,56
2016-07-25;'04 - 05;25,92
2016-07-26;'04 - 05;25,91
2016-07-27;'04 - 05;26,0
2016-07-28;'04 - 05;25,26
2016-07-29;'04 - 05;24,84
2016-07-30;'04 - 05;24,17
2016-07-31;'04 - 05;22,14
2016-07-25;'05 - 06;27,8
2016-07-26;'05 - 06;26,53
2016-07-27;'05 - 06;26,63
2016-07-28;'05 - 06;26,39
2016-07-29;'05 - 06;25,95
2016-07-30;'05 - 06;24,39
2016-07-31;'05 - 06;21,65
2016-07-25;'06 - 07;35,0
2016-07-26;'06 - 07;30,97
2016-07-27;'06 - 07;31,53
2016-07-28;'06 - 07;29,92
2016-07-29;'06 - 07;29,68
2016-07-30;'06 - 07;24,72
2016-07-31;'06 - 07;20,98
2016-07-25;'07 - 08;38,08
2016-07-26;'07 - 08;35,9
2016-07-27;'07 - 08;36,43
2016-07-28;'07 - 08;34,91
2016-07-29;'07 - 08;33,99
2016-07-30;'07 - 08;25,46
2016-07-31;'07 - 08;21,99
2016-07-25;'08 - 09;39,52
2016-07-26;'08 - 09;39,16
2016-07-27;'08 - 09;39,11
2016-07-28;'08 - 09;36,94
2016-07-29;'08 - 09;36,13
2016-07-30;'08 - 09;26,74
2016-07-31;'08 - 09;23,8
2016-07-25;'09 - 10;37,94
2016-07-26;'09 - 10;37,45
2016-07-27;'09 - 10;40,67
2016-07-28;'09 - 10;35,79
2016-07-29;'09 - 10;36,09
2016-07-30;'09 - 10;28,97
2016-07-31;'09 - 10;25,12
2016-07-25;'10 - 11;36,47
2016-07-26;'10 - 11;36,46
2016-07-27;'10 - 11;40,92
2016-07-28;'10 - 11;33,93
2016-07-29;'10 - 11;33,75
2016-07-30;'10 - 11;28,38
2016-07-31;'10 - 11;25,28
2016-07-25;'11 - 12;36,05
2016-07-26;'11 - 12;37,01
2016-07-27;'11 - 12;41,25
2016-07-28;'11 - 12;33,75
2016-07-29;'11 - 12;33,21
2016-07-30;'11 - 12;27,93
2016-07-31;'11 - 12;26,77
2016-07-25;'12 - 13;33,64
2016-07-26;'12 - 13;33,13
2016-07-27;'12 - 13;37,09
2016-07-28;'12 - 13;33,81
2016-07-29;'12 - 13;31,67
2016-07-30;'12 - 13;26,33
2016-07-31;'12 - 13;26,34
2016-07-25;'13 - 14;32,95
2016-07-26;'13 - 14;32,91
2016-07-27;'13 - 14;36,53
2016-07-28;'13 - 14;31,79
2016-07-29;'13 - 14;29,5
2016-07-30;'13 - 14;24,79
2016-07-31;'13 - 14;25,56
2016-07-25;'14 - 15;32,35
2016-07-26;'14 - 15;31,8
2016-07-27;'14 - 15;33,19
2016-07-28;'14 - 15;30,97
2016-07-29;'14 - 15;27,94
2016-07-30;'14 - 15;23,99
2016-07-31;'14 - 15;24,35
2016-07-25;'15 - 16;32,6
2016-07-26;'15 - 16;32,92
2016-07-27;'15 - 16;32,6
2016-07-28;'15 - 16;31,43
2016-07-29;'15 - 16;27,37
2016-07-30;'15 - 16;24,04
2016-07-31;'15 - 16;23,32
2016-07-25;'16 - 17;33,32
2016-07-26;'16 - 17;32,26
2016-07-27;'16 - 17;32,7
2016-07-28;'16 - 17;31,43
2016-07-29;'16 - 17;28,09
2016-07-30;'16 - 17;25,04
2016-07-31;'16 - 17;22,78
2016-07-25;'17 - 18;35,18
2016-07-26;'17 - 18;34,07
2016-07-27;'17 - 18;33,15
2016-07-28;'17 - 18;32,98
2016-07-29;'17 - 18;29,11
2016-07-30;'17 - 18;26,1
2016-07-31;'17 - 18;25,25
2016-07-25;'18 - 19;35,99
2016-07-26;'18 - 19;37,13
2016-07-27;'18 - 19;35,97
2016-07-28;'18 - 19;34,97
2016-07-29;'18 - 19;31,5
2016-07-30;'18 - 19;30,51
2016-07-31;'18 - 19;25,09
2016-07-25;'19 - 20;36,59
2016-07-26;'19 - 20;39,3
2016-07-27;'19 - 20;36,61
2016-07-28;'19 - 20;36,72
2016-07-29;'19 - 20;34,13
2016-07-30;'19 - 20;31,92
2016-07-31;'19 - 20;28,23
2016-07-25;'20 - 21;36,47
2016-07-26;'20 - 21;37,28
2016-07-27;'20 - 21;36,37
2016-07-28;'20 - 21;35,5
2016-07-29;'20 - 21;32,98
2016-07-30;'20 - 21;32,55
2016-07-31;'20 - 21;28,92
2016-07-25;'21 - 22;36,08
2016-07-26;'21 - 22;36,54
2016-07-27;'21 - 22;35,56
2016-07-28;'21 - 22;34,04
2016-07-29;'21 - 22;30,86
2016-07-30;'21 - 22;32,09
2016-07-31;'21 - 22;30,19
2016-07-25;'22 - 23;35,47
2016-07-26;'22 - 23;35,81
2016-07-27;'22 - 23;34,04
2016-07-28;'22 - 23;33,93
2016-07-29;'22 - 23;29,81
2016-07-30;'22 - 23;36,02
2016-07-31;'22 - 23;31,39
2016-07-25;'23 - 24;30,4
2016-07-26;'23 - 24;30,2
2016-07-27;'23 - 24;29,94
2016-07-28;'23 - 24;29,92
2016-07-29;'23 - 24;28,87
2016-07-30;'23 - 24;32,96
2016-07-31;'23 - 24;27,78
2016-08-01;'00 - 01;24,91
2016-08-02;'00 - 01;27,56
2016-08-03;'00 - 01;26,03
2016-08-04;'00 - 01;23,55
2016-08-05;'00 - 01;28,13
2016-08-06;'00 - 01;29,58
2016-08-07;'00 - 01;24,6
2016-08-01;'01 - 02;23,79
2016-08-02;'01 - 02;25,79
2016-08-03;'01 - 02;24,53
2016-08-04;'01 - 02;22,43
2016-08-05;'01 - 02;26,83
2016-08-06;'01 - 02;26,68
2016-08-07;'01 - 02;20,05
2016-08-01;'02 - 03;22,55
2016-08-02;'02 - 03;25,35
2016-08-03;'02 - 03;23,74
2016-08-04;'02 - 03;20,05
2016-08-05;'02 - 03;25,12
2016-08-06;'02 - 03;25,34
2016-08-07;'02 - 03;17,99
2016-08-01;'03 - 04;22,14
2016-08-02;'03 - 04;24,7
2016-08-03;'03 - 04;22,69
2016-08-04;'03 - 04;19,42
2016-08-05;'03 - 04;23,95
2016-08-06;'03 - 04;23,77
2016-08-07;'03 - 04;12,86
2016-08-01;'04 - 05;22,42
2016-08-02;'04 - 05;24,27
2016-08-03;'04 - 05;22,48
2016-08-04;'04 - 05;19,83
2016-08-05;'04 - 05;24,07
2016-08-06;'04 - 05;22,4
2016-08-07;'04 - 05;12,38
2016-08-01;'05 - 06;23,93
2016-08-02;'05 - 06;25,9
2016-08-03;'05 - 06;23,66
2016-08-04;'05 - 06;22,42
2016-08-05;'05 - 06;26,24
2016-08-06;'05 - 06;22,01
2016-08-07;'05 - 06;12,35
2016-08-01;'06 - 07;29,06
2016-08-02;'06 - 07;30,43
2016-08-03;'06 - 07;27,06
2016-08-04;'06 - 07;25,49
2016-08-05;'06 - 07;30,45
2016-08-06;'06 - 07;22,97
2016-08-07;'06 - 07;12,51
2016-08-01;'07 - 08;32,17
2016-08-02;'07 - 08;34,87
2016-08-03;'07 - 08;31,82
2016-08-04;'07 - 08;30,01
2016-08-05;'07 - 08;34,01
2016-08-06;'07 - 08;25,02
2016-08-07;'07 - 08;11,93
2016-08-01;'08 - 09;35,0
2016-08-02;'08 - 09;36,87
2016-08-03;'08 - 09;33,95
2016-08-04;'08 - 09;33,05
2016-08-05;'08 - 09;37,19
2016-08-06;'08 - 09;26,36
2016-08-07;'08 - 09;12,25
2016-08-01;'09 - 10;33,21
2016-08-02;'09 - 10;36,92
2016-08-03;'09 - 10;34,97
2016-08-04;'09 - 10;32,03
2016-08-05;'09 - 10;38,69
2016-08-06;'09 - 10;26,47
2016-08-07;'09 - 10;12,79
2016-08-01;'10 - 11;30,13
2016-08-02;'10 - 11;36,97
2016-08-03;'10 - 11;35,02
2016-08-04;'10 - 11;29,01
2016-08-05;'10 - 11;38,54
2016-08-06;'10 - 11;24,94
2016-08-07;'10 - 11;9,95
2016-08-01;'11 - 12;29,8
2016-08-02;'11 - 12;38,09
2016-08-03;'11 - 12;34,95
2016-08-04;'11 - 12;27,98
2016-08-05;'11 - 12;38,0
2016-08-06;'11 - 12;23,71
2016-08-07;'11 - 12;8,83
2016-08-01;'12 - 13;27,92
2016-08-02;'12 - 13;37,83
2016-08-03;'12 - 13;33,57
2016-08-04;'12 - 13;25,45
2016-08-05;'12 - 13;36,0
2016-08-06;'12 - 13;22,07
2016-08-07;'12 - 13;5,93
2016-08-01;'13 - 14;25,93
2016-08-02;'13 - 14;36,85
2016-08-03;'13 - 14;30,04
2016-08-04;'13 - 14;23,58
2016-08-05;'13 - 14;33,96
2016-08-06;'13 - 14;19,81
2016-08-07;'13 - 14;0,02
2016-08-01;'14 - 15;27,03
2016-08-02;'14 - 15;35,98
2016-08-03;'14 - 15;28,13
2016-08-04;'14 - 15;23,97
2016-08-05;'14 - 15;31,39
2016-08-06;'14 - 15;18,38
2016-08-07;'14 - 15;0,04
2016-08-01;'15 - 16;27,01
2016-08-02;'15 - 16;35,73
2016-08-03;'15 - 16;28,38
2016-08-04;'15 - 16;27,02
2016-08-05;'15 - 16;28,23
2016-08-06;'15 - 16;17,83
2016-08-07;'15 - 16;2,35
2016-08-01;'16 - 17;28,48
2016-08-02;'16 - 17;34,92
2016-08-03;'16 - 17;28,45
2016-08-04;'16 - 17;29,29
2016-08-05;'16 - 17;28,46
2016-08-06;'16 - 17;17,18
2016-08-07;'16 - 17;5,67
2016-08-01;'17 - 18;32,05
2016-08-02;'17 - 18;35,94
2016-08-03;'17 - 18;29,95
2016-08-04;'17 - 18;32,98
2016-08-05;'17 - 18;31,29
2016-08-06;'17 - 18;22,03
2016-08-07;'17 - 18;12,84
2016-08-01;'18 - 19;35,97
2016-08-02;'18 - 19;35,92
2016-08-03;'18 - 19;32,52
2016-08-04;'18 - 19;34,58
2016-08-05;'18 - 19;33,89
2016-08-06;'18 - 19;26,32
2016-08-07;'18 - 19;24,7
2016-08-01;'19 - 20;37,15
2016-08-02;'19 - 20;34,95
2016-08-03;'19 - 20;33,0
2016-08-04;'19 - 20;34,9
2016-08-05;'19 - 20;34,4
2016-08-06;'19 - 20;28,96
2016-08-07;'19 - 20;27,77
2016-08-01;'20 - 21;38,33
2016-08-02;'20 - 21;32,83
2016-08-03;'20 - 21;31,25
2016-08-04;'20 - 21;34,58
2016-08-05;'20 - 21;34,15
2016-08-06;'20 - 21;28,92
2016-08-07;'20 - 21;30,48
2016-08-01;'21 - 22;36,95
2016-08-02;'21 - 22;32,4
2016-08-03;'21 - 22;30,33
2016-08-04;'21 - 22;34,46
2016-08-05;'21 - 22;33,02
2016-08-06;'21 - 22;30,32
2016-08-07;'21 - 22;32,37
2016-08-01;'22 - 23;35,99
2016-08-02;'22 - 23;31,19
2016-08-03;'22 - 23;28,99
2016-08-04;'22 - 23;33,91
2016-08-05;'22 - 23;32,3
2016-08-06;'22 - 23;30,44
2016-08-07;'22 - 23;32,65
2016-08-01;'23 - 24;31,63
2016-08-02;'23 - 24;28,98
2016-08-03;'23 - 24;26,91
2016-08-04;'23 - 24;29,37
2016-08-05;'23 - 24;28,84
2016-08-06;'23 - 24;28,12
2016-08-07;'23 - 24;26,33
2016-08-08;'00 - 01;20,62
2016-08-09;'00 - 01;23,88
2016-08-10;'00 - 01;23,35
2016-08-11;'00 - 01;24,23
2016-08-12;'00 - 01;24,07
2016-08-13;'00 - 01;21,7
2016-08-14;'00 - 01;23,44
2016-08-08;'01 - 02;16,44
2016-08-09;'01 - 02;23,06
2016-08-10;'01 - 02;23,11
2016-08-11;'01 - 02;23,01
2016-08-12;'01 - 02;22,97
2016-08-13;'01 - 02;19,97
2016-08-14;'01 - 02;21,18
2016-08-08;'02 - 03;12,91
2016-08-09;'02 - 03;22,6
2016-08-10;'02 - 03;22,0
2016-08-11;'02 - 03;22,72
2016-08-12;'02 - 03;21,05
2016-08-13;'02 - 03;18,09
2016-08-14;'02 - 03;19,61
2016-08-08;'03 - 04;8,16
2016-08-09;'03 - 04;20,32
2016-08-10;'03 - 04;19,99
2016-08-11;'03 - 04;20,49
2016-08-12;'03 - 04;19,9
2016-08-13;'03 - 04;16,89
2016-08-14;'03 - 04;19,03
2016-08-08;'04 - 05;8,12
2016-08-09;'04 - 05;19,94
2016-08-10;'04 - 05;20,19
2016-08-11;'04 - 05;21,48
2016-08-12;'04 - 05;20,05
2016-08-13;'04 - 05;16,1
2016-08-14;'04 - 05;18,05
2016-08-08;'05 - 06;8,94
2016-08-09;'05 - 06;22,97
2016-08-10;'05 - 06;23,18
2016-08-11;'05 - 06;22,77
2016-08-12;'05 - 06;22,98
2016-08-13;'05 - 06;14,46
2016-08-14;'05 - 06;18,08
2016-08-08;'06 - 07;17,85
2016-08-09;'06 - 07;28,33
2016-08-10;'06 - 07;27,59
2016-08-11;'06 - 07;27,97
2016-08-12;'06 - 07;27,93
2016-08-13;'06 - 07;16,08
2016-08-14;'06 - 07;18,06
2016-08-08;'07 - 08;23,71
2016-08-09;'07 - 08;32,86
2016-08-10;'07 - 08;32,21
2016-08-11;'07 - 08;34,09
2016-08-12;'07 - 08;32,55
2016-08-13;'07 - 08;18,05
2016-08-14;'07 - 08;19,14
2016-08-08;'08 - 09;26,29
2016-08-09;'08 - 09;34,83
2016-08-10;'08 - 09;33,95
2016-08-11;'08 - 09;35,67
2016-08-12;'08 - 09;33,8
2016-08-13;'08 - 09;20,06
2016-08-14;'08 - 09;19,9
2016-08-08;'09 - 10;24,02
2016-08-09;'09 - 10;35,03
2016-08-10;'09 - 10;33,5
2016-08-11;'09 - 10;33,07
2016-08-12;'09 - 10;34,04
2016-08-13;'09 - 10;20,06
2016-08-14;'09 - 10;18,99
2016-08-08;'10 - 11;20,26
2016-08-09;'10 - 11;34,6
2016-08-10;'10 - 11;32,01
2016-08-11;'10 - 11;30,86
2016-08-12;'10 - 11;34,91
2016-08-13;'10 - 11;18,06
2016-08-14;'10 - 11;19,74
2016-08-08;'11 - 12;18,73
2016-08-09;'11 - 12;34,26
2016-08-10;'11 - 12;31,87
2016-08-11;'11 - 12;30,48
2016-08-12;'11 - 12;35,25
2016-08-13;'11 - 12;15,85
2016-08-14;'11 - 12;20,46
2016-08-08;'12 - 13;14,28
2016-08-09;'12 - 13;33,6
2016-08-10;'12 - 13;29,66
2016-08-11;'12 - 13;28,57
2016-08-12;'12 - 13;34,95
2016-08-13;'12 - 13;13,64
2016-08-14;'12 - 13;19,1
2016-08-08;'13 - 14;13,41
2016-08-09;'13 - 14;32,78
2016-08-10;'13 - 14;26,91
2016-08-11;'13 - 14;27,17
2016-08-12;'13 - 14;32,1
2016-08-13;'13 - 14;9,07
2016-08-14;'13 - 14;17,41
2016-08-08;'14 - 15;12,89
2016-08-09;'14 - 15;30,22
2016-08-10;'14 - 15;25,43
2016-08-11;'14 - 15;24,99
2016-08-12;'14 - 15;29,5
2016-08-13;'14 - 15;9,11
2016-08-14;'14 - 15;15,99
2016-08-08;'15 - 16;17,92
2016-08-09;'15 - 16;27,84
2016-08-10;'15 - 16;24,51
2016-08-11;'15 - 16;25,62
2016-08-12;'15 - 16;27,12
2016-08-13;'15 - 16;10,54
2016-08-14;'15 - 16;16,57
2016-08-08;'16 - 17;20,82
2016-08-09;'16 - 17;25,97
2016-08-10;'16 - 17;24,31
2016-08-11;'16 - 17;25,69
2016-08-12;'16 - 17;24,2
2016-08-13;'16 - 17;12,52
2016-08-14;'16 - 17;16,89
2016-08-08;'17 - 18;26,52
2016-08-09;'17 - 18;28,12
2016-08-10;'17 - 18;27,33
2016-08-11;'17 - 18;31,4
2016-08-12;'17 - 18;26,9
2016-08-13;'17 - 18;18,77
2016-08-14;'17 - 18;20,13
2016-08-08;'18 - 19;31,29
2016-08-09;'18 - 19;30,35
2016-08-10;'18 - 19;31,48
2016-08-11;'18 - 19;34,37
2016-08-12;'18 - 19;28,09
2016-08-13;'18 - 19;24,72
2016-08-14;'18 - 19;26,75
2016-08-08;'19 - 20;34,39
2016-08-09;'19 - 20;32,02
2016-08-10;'19 - 20;33,68
2016-08-11;'19 - 20;34,95
2016-08-12;'19 - 20;29,06
2016-08-13;'19 - 20;26,88
2016-08-14;'19 - 20;29,57
2016-08-08;'20 - 21;33,23
2016-08-09;'20 - 21;30,91
2016-08-10;'20 - 21;33,72
2016-08-11;'20 - 21;35,11
2016-08-12;'20 - 21;29,13
2016-08-13;'20 - 21;27,7
2016-08-14;'20 - 21;31,56
2016-08-08;'21 - 22;34,0
2016-08-09;'21 - 22;30,47
2016-08-10;'21 - 22;33,93
2016-08-11;'21 - 22;34,82
2016-08-12;'21 - 22;28,99
2016-08-13;'21 - 22;29,08
2016-08-14;'21 - 22;32,3
2016-08-08;'22 - 23;33,93
2016-08-09;'22 - 23;29,1
2016-08-10;'22 - 23;32,93
2016-08-11;'22 - 23;33,87
2016-08-12;'22 - 23;28,34
2016-08-13;'22 - 23;28,31
2016-08-14;'22 - 23;31,56
2016-08-08;'23 - 24;31,75
2016-08-09;'23 - 24;26,45
2016-08-10;'23 - 24;28,65
2016-08-11;'23 - 24;28,82
2016-08-12;'23 - 24;24,7
2016-08-13;'23 - 24;25,73
2016-08-14;'23 - 24;28,5
2016-08-15;'00 - 01;25,15
2016-08-16;'00 - 01;26,26
2016-08-17;'00 - 01;25,03
2016-08-18;'00 - 01;25,16
2016-08-19;'00 - 01;27,71
2016-08-20;'00 - 01;26,54
2016-08-21;'00 - 01;18,51
2016-08-15;'01 - 02;22,94
2016-08-16;'01 - 02;23,99
2016-08-17;'01 - 02;24,01
2016-08-18;'01 - 02;24,12
2016-08-19;'01 - 02;26,62
2016-08-20;'01 - 02;25,04
2016-08-21;'01 - 02;15,01
2016-08-15;'02 - 03;21,61
2016-08-16;'02 - 03;22,94
2016-08-17;'02 - 03;23,51
2016-08-18;'02 - 03;23,34
2016-08-19;'02 - 03;25,0
2016-08-20;'02 - 03;23,31
2016-08-21;'02 - 03;12,13
2016-08-15;'03 - 04;21,01
2016-08-16;'03 - 04;22,03
2016-08-17;'03 - 04;21,9
2016-08-18;'03 - 04;21,83
2016-08-19;'03 - 04;23,91
2016-08-20;'03 - 04;22,81
2016-08-21;'03 - 04;9,72
2016-08-15;'04 - 05;21,5
2016-08-16;'04 - 05;22,1
2016-08-17;'04 - 05;22,56
2016-08-18;'04 - 05;22,49
2016-08-19;'04 - 05;24,96
2016-08-20;'04 - 05;22,32
2016-08-21;'04 - 05;9,83
2016-08-15;'05 - 06;23,29
2016-08-16;'05 - 06;24,1
2016-08-17;'05 - 06;25,05
2016-08-18;'05 - 06;25,05
2016-08-19;'05 - 06;26,08
2016-08-20;'05 - 06;22,02
2016-08-21;'05 - 06;9,74
2016-08-15;'06 - 07;27,21
2016-08-16;'06 - 07;28,71
2016-08-17;'06 - 07;29,74
2016-08-18;'06 - 07;30,26
2016-08-19;'06 - 07;32,25
2016-08-20;'06 - 07;22,44
2016-08-21;'06 - 07;9,62
2016-08-15;'07 - 08;30,82
2016-08-16;'07 - 08;33,63
2016-08-17;'07 - 08;34,75
2016-08-18;'07 - 08;33,79
2016-08-19;'07 - 08;36,25
2016-08-20;'07 - 08;23,08
2016-08-21;'07 - 08;9,13
2016-08-15;'08 - 09;32,0
2016-08-16;'08 - 09;34,14
2016-08-17;'08 - 09;36,1
2016-08-18;'08 - 09;35,67
2016-08-19;'08 - 09;37,27
2016-08-20;'08 - 09;26,94
2016-08-21;'08 - 09;11,34
2016-08-15;'09 - 10;30,59
2016-08-16;'09 - 10;33,9
2016-08-17;'09 - 10;33,0
2016-08-18;'09 - 10;35,33
2016-08-19;'09 - 10;36,45
2016-08-20;'09 - 10;29,03
2016-08-21;'09 - 10;11,55
2016-08-15;'10 - 11;28,65
2016-08-16;'10 - 11;31,73
2016-08-17;'10 - 11;28,54
2016-08-18;'10 - 11;33,38
2016-08-19;'10 - 11;34,48
2016-08-20;'10 - 11;25,79
2016-08-21;'10 - 11;11,59
2016-08-15;'11 - 12;28,32
2016-08-16;'11 - 12;30,13
2016-08-17;'11 - 12;28,03
2016-08-18;'11 - 12;30,84
2016-08-19;'11 - 12;31,56
2016-08-20;'11 - 12;24,22
2016-08-21;'11 - 12;11,6
2016-08-15;'12 - 13;27,02
2016-08-16;'12 - 13;29,09
2016-08-17;'12 - 13;27,79
2016-08-18;'12 - 13;29,15
2016-08-19;'12 - 13;26,95
2016-08-20;'12 - 13;23,12
2016-08-21;'12 - 13;11,45
2016-08-15;'13 - 14;25,0
2016-08-16;'13 - 14;28,93
2016-08-17;'13 - 14;27,72
2016-08-18;'13 - 14;29,44
2016-08-19;'13 - 14;26,01
2016-08-20;'13 - 14;22,09
2016-08-21;'13 - 14;9,09
2016-08-15;'14 - 15;23,9
2016-08-16;'14 - 15;28,94
2016-08-17;'14 - 15;27,05
2016-08-18;'14 - 15;29,08
2016-08-19;'14 - 15;25,78
2016-08-20;'14 - 15;21,71
2016-08-21;'14 - 15;7,19
2016-08-15;'15 - 16;24,1
2016-08-16;'15 - 16;29,29
2016-08-17;'15 - 16;28,41
2016-08-18;'15 - 16;29,51
2016-08-19;'15 - 16;27,48
2016-08-20;'15 - 16;22,0
2016-08-21;'15 - 16;7,88
2016-08-15;'16 - 17;25,54
2016-08-16;'16 - 17;30,58
2016-08-17;'16 - 17;30,47
2016-08-18;'16 - 17;32,78
2016-08-19;'16 - 17;31,76
2016-08-20;'16 - 17;20,95
2016-08-21;'16 - 17;8,94
2016-08-15;'17 - 18;30,62
2016-08-16;'17 - 18;33,12
2016-08-17;'17 - 18;35,08
2016-08-18;'17 - 18;35,01
2016-08-19;'17 - 18;34,09
2016-08-20;'17 - 18;22,73
2016-08-21;'17 - 18;10,86
2016-08-15;'18 - 19;33,98
2016-08-16;'18 - 19;34,33
2016-08-17;'18 - 19;35,67
2016-08-18;'18 - 19;36,05
2016-08-19;'18 - 19;36,09
2016-08-20;'18 - 19;26,99
2016-08-21;'18 - 19;22,04
2016-08-15;'19 - 20;35,88
2016-08-16;'19 - 20;35,79
2016-08-17;'19 - 20;37,07
2016-08-18;'19 - 20;37,34
2016-08-19;'19 - 20;36,46
2016-08-20;'19 - 20;29,34
2016-08-21;'19 - 20;28,13
2016-08-15;'20 - 21;34,32
2016-08-16;'20 - 21;34,81
2016-08-17;'20 - 21;36,45
2016-08-18;'20 - 21;36,85
2016-08-19;'20 - 21;34,99
2016-08-20;'20 - 21;30,0
2016-08-21;'20 - 21;30,74
2016-08-15;'21 - 22;34,47
2016-08-16;'21 - 22;34,36
2016-08-17;'21 - 22;35,48
2016-08-18;'21 - 22;36,01
2016-08-19;'21 - 22;34,32
2016-08-20;'21 - 22;30,38
2016-08-21;'21 - 22;31,9
2016-08-15;'22 - 23;33,22
2016-08-16;'22 - 23;31,25
2016-08-17;'22 - 23;32,42
2016-08-18;'22 - 23;32,74
2016-08-19;'22 - 23;32,22
2016-08-20;'22 - 23;29,11
2016-08-21;'22 - 23;30,59
2016-08-15;'23 - 24;30,42
2016-08-16;'23 - 24;27,74
2016-08-17;'23 - 24;28,82
2016-08-18;'23 - 24;28,92
2016-08-19;'23 - 24;28,87
2016-08-20;'23 - 24;25,03
2016-08-21;'23 - 24;23,54
2016-08-22;'00 - 01;20,68
2016-08-23;'00 - 01;23,68
2016-08-24;'00 - 01;26,19
2016-08-25;'00 - 01;21,96
2016-08-26;'00 - 01;22,1
2016-08-27;'00 - 01;25,93
2016-08-28;'00 - 01;23,14
2016-08-22;'01 - 02;19,04
2016-08-23;'01 - 02;22,35
2016-08-24;'01 - 02;23,9
2016-08-25;'01 - 02;21,86
2016-08-26;'01 - 02;20,34
2016-08-27;'01 - 02;24,05
2016-08-28;'01 - 02;20,98
2016-08-22;'02 - 03;18,78
2016-08-23;'02 - 03;21,62
2016-08-24;'02 - 03;22,82
2016-08-25;'02 - 03;20,97
2016-08-26;'02 - 03;20,31
2016-08-27;'02 - 03;23,0
2016-08-28;'02 - 03;21,01
2016-08-22;'03 - 04;17,5
2016-08-23;'03 - 04;20,29
2016-08-24;'03 - 04;22,24
2016-08-25;'03 - 04;21,16
2016-08-26;'03 - 04;20,23
2016-08-27;'03 - 04;23,07
2016-08-28;'03 - 04;21,29
2016-08-22;'04 - 05;18,07
2016-08-23;'04 - 05;22,01
2016-08-24;'04 - 05;22,25
2016-08-25;'04 - 05;21,45
2016-08-26;'04 - 05;21,25
2016-08-27;'04 - 05;23,28
2016-08-28;'04 - 05;19,85
2016-08-22;'05 - 06;20,81
2016-08-23;'05 - 06;23,52
2016-08-24;'05 - 06;24,23
2016-08-25;'05 - 06;23,3
2016-08-26;'05 - 06;23,1
2016-08-27;'05 - 06;23,18
2016-08-28;'05 - 06;19,83
2016-08-22;'06 - 07;26,82
2016-08-23;'06 - 07;30,56
2016-08-24;'06 - 07;30,85
2016-08-25;'06 - 07;30,33
2016-08-26;'06 - 07;29,0
2016-08-27;'06 - 07;25,28
2016-08-28;'06 - 07;20,48
2016-08-22;'07 - 08;31,42
2016-08-23;'07 - 08;35,24
2016-08-24;'07 - 08;34,9
2016-08-25;'07 - 08;34,2
2016-08-26;'07 - 08;34,47
2016-08-27;'07 - 08;26,84
2016-08-28;'07 - 08;20,18
2016-08-22;'08 - 09;34,41
2016-08-23;'08 - 09;37,31
2016-08-24;'08 - 09;36,02
2016-08-25;'08 - 09;35,7
2016-08-26;'08 - 09;35,9
2016-08-27;'08 - 09;29,5
2016-08-28;'08 - 09;22,07
2016-08-22;'09 - 10;35,0
2016-08-23;'09 - 10;37,95
2016-08-24;'09 - 10;34,93
2016-08-25;'09 - 10;34,91
2016-08-26;'09 - 10;34,92
2016-08-27;'09 - 10;29,56
2016-08-28;'09 - 10;23,19
2016-08-22;'10 - 11;31,66
2016-08-23;'10 - 11;34,94
