date;hour;datetime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;wind_capacity;wind_generation_actual;solar_generation_forecast;wind_generation_forecast;total_generation_forecast;total_generation_actual;wind_forecast_error;solar_forecast_error;forecast_error;forecast_error_percent;pricediff_percent;season
2017-09-04;22;2017-09-04 22:00:00;38,93;39,8;-0,8699999999999974;41490;0;53482;3532;0;3770;3770;3532;238;0;238;0,06312997347480107;-0,022347803750321023;2
2017-09-04;23;2017-09-04 23:00:00;33,22;34,65;-1,4299999999999997;41490;0;53482;3774;0;4011;4011;3774;237;0;237;0,059087509349289455;-0,04304635761589403;2
2017-09-05;00;2017-09-05 00:00:00;31,92;29,97;1,9500000000000028;41494;0;53506;3950;0;3456;3456;3950;-494;0;-494;-0,14293981481481483;0,06109022556390986;2
2017-09-05;01;2017-09-05 01:00:00;29,93;29,59;0,33999999999999986;41494;0;53506;3942;0;3549;3549;3942;-393;0;-393;-0,11073541842772612;0,011359839625793514;2
2017-09-05;02;2017-09-05 02:00:00;29,7;29,91;-0,21000000000000085;41494;0;53506;3930;0;3780;3780;3930;-150;0;-150;-0,03968253968253968;-0,0070707070707071;2
2017-09-05;03;2017-09-05 03:00:00;29,62;30,43;-0,8099999999999987;41494;0;53506;4304;0;3753;3753;4304;-551;0;-551;-0,14681588062883028;-0,027346387575962142;2
2017-09-05;04;2017-09-05 04:00:00;29,68;28,8;0,879999999999999;41494;0;53506;4842;0;3711;3711;4842;-1131;0;-1131;-0,3047696038803557;0,0296495956873315;2
2017-09-05;05;2017-09-05 05:00:00;31,02;29,99;1,0300000000000011;41494;0;53506;4930;0;3764;3764;4930;-1166;0;-1166;-0,3097768331562168;0,03320438426821409;2
2017-09-05;06;2017-09-05 06:00:00;36,37;33,94;2,4299999999999997;41494;56;53506;4992;70;3890;3960;5048;-1102;14;-1088;-0,27474747474747474;0,06681330767115755;2
2017-09-05;07;2017-09-05 07:00:00;42,39;41,38;1,009999999999998;41494;1551;53506;5087;1578;3985;5563;6638;-1102;27;-1075;-0,1932410569836419;0,023826374144845435;2
2017-09-05;08;2017-09-05 08:00:00;44,05;42,97;1,0799999999999983;41494;5143;53506;4476;5533;3898;9431;9619;-578;390;-188;-0,019934259357438235;0,024517593643586796;2
2017-09-05;09;2017-09-05 09:00:00;42,93;41,62;1,3100000000000023;41494;9974;53506;3448;10235;3519;13754;13422;71;261;332;0,024138432456012795;0,030514791521080883;2
2017-09-05;10;2017-09-05 10:00:00;41,26;39,13;2,1299999999999955;41494;14637;53506;2911;14311;3247;17558;17548;336;-326;10;0,0005695409499943046;0,05162384876393591;2
2017-09-05;11;2017-09-05 11:00:00;41,76;38,52;3,239999999999995;41494;18120;53506;3348;17145;3372;20517;21468;24;-975;-951;-0,04635180581956427;0,0775862068965516;2
2017-09-05;12;2017-09-05 12:00:00;38,49;34,85;3,6400000000000006;41494;19696;53506;3883;18575;3742;22317;23579;-141;-1121;-1262;-0,056548819285746295;0,09457001818654197;2
2017-09-05;13;2017-09-05 13:00:00;37,25;33,4;3,8500000000000014;41494;18800;53506;4203;18464;4050;22514;23003;-153;-336;-489;-0,021719818779426133;0,10335570469798662;2
2017-09-05;14;2017-09-05 14:00:00;36,67;32,53;4,140000000000001;41494;16546;53506;4232;16962;4178;21140;20778;-54;416;362;0,017123935666982025;0,11289882737932916;2
2017-09-05;15;2017-09-05 15:00:00;38,43;34,86;3,5700000000000003;41494;13266;53506;4220;14219;4141;18360;17486;-79;953;874;0,047603485838779956;0,09289617486338798;2
2017-09-05;16;2017-09-05 16:00:00;39,05;37,01;2,039999999999999;41494;9712;53506;4022;10619;3973;14592;13734;-49;907;858;0,05879934210526316;0,05224071702944941;2
2017-09-05;17;2017-09-05 17:00:00;40,56;37,83;2,730000000000004;41494;5654;53506;3937;6418;3671;10089;9591;-266;764;498;0,04936068986024383;0,0673076923076924;2
2017-09-05;18;2017-09-05 18:00:00;43,04;40,1;2,9399999999999977;41494;2156;53506;3936;2547;3517;6064;6092;-419;391;-28;-0,004617414248021108;0,06830855018587355;2
2017-09-05;19;2017-09-05 19:00:00;44,22;40,76;3,460000000000001;41494;230;53506;4046;381;3625;4006;4276;-421;151;-270;-0,06739890164752871;0,0782451379466305;2
2017-09-05;20;2017-09-05 20:00:00;44,97;40,67;4,299999999999997;41494;0;53506;4858;2;4031;4033;4858;-827;2;-825;-0,2045623605256633;0,09561930175672664;2
2017-09-05;21;2017-09-05 21:00:00;40,4;36,71;3,6899999999999977;41494;0;53506;5506;0;4532;4532;5506;-974;0;-974;-0,2149161518093557;0,09133663366336628;2
2017-09-05;22;2017-09-05 22:00:00;37,25;33,0;4,25;41494;0;53506;5760;0;4960;4960;5760;-800;0;-800;-0,16129032258064516;0,11409395973154363;2
2017-09-05;23;2017-09-05 23:00:00;32,97;30,28;2,6899999999999977;41494;0;53506;5819;0;5309;5309;5819;-510;0;-510;-0,09606328875494444;0,08158932362754012;2
2017-09-06;00;2017-09-06 00:00:00;29,47;27,92;1,5499999999999972;41497;0;53523;5633;0;5404;5404;5633;-229;0;-229;-0,0423760177646188;0,05259586019681022;2
2017-09-06;01;2017-09-06 01:00:00;29,06;30,35;-1,2900000000000027;41497;0;53523;5281;0;5543;5543;5281;262;0;262;0,04726682302002526;-0,044390915347556875;2
2017-09-06;02;2017-09-06 02:00:00;27,83;29,19;-1,360000000000003;41497;0;53523;5365;0;5840;5840;5365;475;0;475;0,08133561643835617;-0,04886812791951143;2
2017-09-06;03;2017-09-06 03:00:00;26,19;28,09;-1,8999999999999986;41497;0;53523;5510;0;6107;6107;5510;597;0;597;0,09775667267070574;-0,07254677357770135;2
2017-09-06;04;2017-09-06 04:00:00;26,42;27,29;-0,8699999999999974;41497;0;53523;5839;0;6444;6444;5839;605;0;605;0,09388578522656735;-0,03292959878879627;2
2017-09-06;05;2017-09-06 05:00:00;29,19;30,54;-1,3499999999999979;41497;0;53523;6484;0;6809;6809;6484;325;0;325;0,04773094433837568;-0,04624871531346344;2
2017-09-06;06;2017-09-06 06:00:00;36,32;38,97;-2,6499999999999986;41497;24;53523;7022;31;7211;7242;7046;189;7;196;0,027064346865506766;-0,07296255506607925;2
2017-09-06;07;2017-09-06 07:00:00;42,02;44,05;-2,029999999999994;41497;678;53523;8000;704;7790;8494;8678;-210;26;-184;-0,021662349894042855;-0,048310328415040314;2
2017-09-06;08;2017-09-06 08:00:00;43,73;45,74;-2,010000000000005;41497;2564;53523;9651;2667;8511;11178;12215;-1140;103;-1037;-0,09277151547682949;-0,045963869197347476;2
2017-09-06;09;2017-09-06 09:00:00;43,0;41,88;1,1199999999999974;41497;5122;53523;11274;5233;9543;14776;16396;-1731;111;-1620;-0,10963724959393611;0,02604651162790692;2
2017-09-06;10;2017-09-06 10:00:00;41,0;38,26;2,740000000000002;41497;7903;53523;14275;7806;10847;18653;22178;-3428;-97;-3525;-0,18897764434675388;0,06682926829268297;2
2017-09-06;11;2017-09-06 11:00:00;40,07;34,21;5,859999999999999;41497;9960;53523;18035;9940;12201;22141;27995;-5834;-20;-5854;-0,2643963687276997;0,14624407287247315;2
2017-09-06;12;2017-09-06 12:00:00;35,92;26,85;9,07;41497;11692;53523;20491;11498;13707;25205;32183;-6784;-194;-6978;-0,27684983138266217;0,2525055679287305;2
2017-09-06;13;2017-09-06 13:00:00;29,88;23,25;6,629999999999999;41497;13175;53523;21870;12235;15592;27827;35045;-6278;-940;-7218;-0,2593883638193122;0,2218875502008032;2
2017-09-06;14;2017-09-06 14:00:00;27,9;19,88;8,02;41497;12941;53523;24064;12144;17381;29525;37005;-6683;-797;-7480;-0,2533446232006774;0,28745519713261647;2
2017-09-06;15;2017-09-06 15:00:00;23,81;18,0;5,809999999999999;41497;11581;53523;25405;10986;18918;29904;36986;-6487;-595;-7082;-0,23682450508293204;0,244015119697606;2
2017-09-06;16;2017-09-06 16:00:00;22,06;13,75;8,309999999999999;41497;8639;53523;26496;8695;20530;29225;35135;-5966;56;-5910;-0,202224123182207;0,3766999093381686;2
2017-09-06;17;2017-09-06 17:00:00;26,81;19,09;7,719999999999999;41497;5398;53523;25628;5651;21331;26982;31026;-4297;253;-4044;-0,14987769624193906;0,2879522566206639;2
2017-09-06;18;2017-09-06 18:00:00;29,65;26,29;3,3599999999999994;41497;2117;53523;24713;2398;21077;23475;26830;-3636;281;-3355;-0,14291799787007456;0,11332209106239459;2
2017-09-06;19;2017-09-06 19:00:00;35,92;34,69;1,230000000000004;41497;208;53523;23523;361;20216;20577;23731;-3307;153;-3154;-0,15327793167128348;0,03424276169265044;2
2017-09-06;20;2017-09-06 20:00:00;35,96;35,8;0,1600000000000037;41497;0;53523;22996;2;19198;19200;22996;-3798;2;-3796;-0,19770833333333335;0,004449388209121348;2
2017-09-06;21;2017-09-06 21:00:00;30,96;30,58;0,38000000000000256;41497;0;53523;21919;0;18510;18510;21919;-3409;0;-3409;-0,18417071853052405;0,012273901808785612;2
2017-09-06;22;2017-09-06 22:00:00;29,67;29,3;0,370000000000001;41497;0;53523;20598;0;18049;18049;20598;-2549;0;-2549;-0,14122666075682863;0,012470508931580753;2
2017-09-06;23;2017-09-06 23:00:00;22,07;20,72;1,3500000000000014;41497;0;53523;20312;0;17784;17784;20312;-2528;0;-2528;-0,14215024741340532;0,061169007702764;2
2017-09-07;00;2017-09-07 00:00:00;21,54;16,03;5,509999999999998;41501;0;53534;20638;0;18809;18809;20638;-1829;0;-1829;-0,09724068265192196;0,25580315691736294;2
2017-09-07;01;2017-09-07 01:00:00;14,96;10,79;4,170000000000002;41501;0;53534;19801;0;18509;18509;19801;-1292;0;-1292;-0,06980387919390567;0,2787433155080215;2
2017-09-07;02;2017-09-07 02:00:00;13,12;13,1;0,019999999999999574;41501;0;53534;18880;0;18291;18291;18880;-589;0;-589;-0,03220162921655459;0,0015243902439024066;2
2017-09-07;03;2017-09-07 03:00:00;11,76;13,5;-1,7400000000000002;41501;0;53534;17835;0;17874;17874;17835;39;0;39;0,002181940248405505;-0,1479591836734694;2
2017-09-07;04;2017-09-07 04:00:00;13,82;17,09;-3,2699999999999996;41501;0;53534;17136;0;17372;17372;17136;236;0;236;0,013585079438176375;-0,23661360347322716;2
2017-09-07;05;2017-09-07 05:00:00;22,01;23,89;-1,879999999999999;41501;0;53534;16559;0;16851;16851;16559;292;0;292;0,01732834846596641;-0,08541572012721485;2
2017-09-07;06;2017-09-07 06:00:00;34,63;38,88;-4,25;41501;27;53534;16302;34;16337;16371;16329;35;7;42;0,0025655121861828845;-0,12272596015015881;2
2017-09-07;07;2017-09-07 07:00:00;40,68;43,38;-2,700000000000003;41501;900;53534;16054;941;15853;16794;16954;-201;41;-160;-0,009527212099559366;-0,06637168141592928;2
2017-09-07;08;2017-09-07 08:00:00;39,94;43,79;-3,8500000000000014;41501;3584;53534;14638;3707;15568;19275;18222;930;123;1053;0,05463035019455253;-0,09639459188783178;2
2017-09-07;09;2017-09-07 09:00:00;39,95;43,87;-3,9199999999999946;41501;7020;53534;14644;7229;15528;22757;21664;884;209;1093;0,04802917783539131;-0,09812265331664566;2
2017-09-07;10;2017-09-07 10:00:00;37,48;41,61;-4,130000000000003;41501;10404;53534;14806;10362;15636;25998;25210;830;-42;788;0,030310023847988306;-0,11019210245464256;2
2017-09-07;11;2017-09-07 11:00:00;38,98;40,64;-1,6600000000000037;41501;12462;53534;15306;12336;15556;27892;27768;250;-126;124;0,004445719202638749;-0,04258594150846598;2
2017-09-07;12;2017-09-07 12:00:00;37,41;38,81;-1,4000000000000057;41501;13048;53534;15290;13192;15273;28465;28338;-17;144;127;0,004461619532759529;-0,037423148890671096;2
2017-09-07;13;2017-09-07 13:00:00;36,8;38,28;-1,480000000000004;41501;12566;53534;14764;13012;14560;27572;27330;-204;446;242;0,008777020165385173;-0,040217391304347934;2
2017-09-07;14;2017-09-07 14:00:00;36,11;36,68;-0,5700000000000003;41501;12094;53534;13984;12086;13807;25893;26078;-177;-8;-185;-0,007144788166685977;-0,01578510108003324;2
2017-09-07;15;2017-09-07 15:00:00;36,73;36,97;-0,240000000000002;41501;10815;53534;13430;10426;12970;23396;24245;-460;-389;-849;-0,03628825440246196;-0,006534168254832617;2
2017-09-07;16;2017-09-07 16:00:00;37,71;34,66;3,0500000000000043;41501;8878;53534;12871;8100;12011;20111;21749;-860;-778;-1638;-0,08144796380090498;0,08088040307610725;2
2017-09-07;17;2017-09-07 17:00:00;40,37;39,19;1,1799999999999997;41501;5973;53534;11418;5188;10701;15889;17391;-717;-785;-1502;-0,09453080747687079;0,029229625959871185;2
2017-09-07;18;2017-09-07 18:00:00;42,67;45,73;-3,059999999999995;41501;2461;53534;9342;2137;9136;11273;11803;-206;-324;-530;-0,04701499157278453;-0,07171314741035845;2
2017-09-07;19;2017-09-07 19:00:00;45,22;49,54;-4,32;41501;265;53534;8518;302;7918;8220;8783;-600;37;-563;-0,06849148418491484;-0,09553295002211412;2
2017-09-07;20;2017-09-07 20:00:00;45,99;50,02;-4,030000000000001;41501;0;53534;9141;1;7454;7455;9141;-1687;1;-1686;-0,22615694164989938;-0,08762774516199176;2
2017-09-07;21;2017-09-07 21:00:00;41,02;40,01;1,0100000000000051;41501;0;53534;9852;0;7649;7649;9852;-2203;0;-2203;-0,2880115047718656;0,024622135543637375;2
2017-09-07;22;2017-09-07 22:00:00;38,78;36,3;2,480000000000004;41501;0;53534;10278;0;8287;8287;10278;-1991;0;-1991;-0,2402558223723905;0,06395048994326982;2
2017-09-07;23;2017-09-07 23:00:00;33,99;33,02;0,9699999999999989;41501;0;53534;11223;0;9278;9278;11223;-1945;0;-1945;-0,2096356973485665;0,02853780523683433;2
2017-09-08;00;2017-09-08 00:00:00;29,92;29,17;0,75;41505;0;53566;12403;0;10605;10605;12403;-1798;0;-1798;-0,16954266855256955;0,025066844919786096;2
2017-09-08;01;2017-09-08 01:00:00;27,01;27,91;-0,8999999999999986;41505;0;53566;13654;0;11891;11891;13654;-1763;0;-1763;-0,14826339248170886;-0,03332099222510176;2
2017-09-08;02;2017-09-08 02:00:00;23,95;23,47;0,4800000000000004;41505;0;53566;14542;0;13306;13306;14542;-1236;0;-1236;-0,09289042537201263;0,020041753653444693;2
2017-09-08;03;2017-09-08 03:00:00;19,0;18,65;0,3500000000000014;41505;0;53566;15096;0;14480;14480;15096;-616;0;-616;-0,042541436464088395;0,018421052631579022;2
2017-09-08;04;2017-09-08 04:00:00;14,09;14,96;-0,870000000000001;41505;0;53566;16018;0;15557;15557;16018;-461;0;-461;-0,029632962653467893;-0,061745919091554365;2
2017-09-08;05;2017-09-08 05:00:00;22,24;23,45;-1,2100000000000009;41505;0;53566;17650;0;16617;16617;17650;-1033;0;-1033;-0,062165252452307876;-0,05440647482014393;2
2017-09-08;06;2017-09-08 06:00:00;32,96;30,0;2,960000000000001;41505;24;53566;19748;30;17872;17902;19772;-1876;6;-1870;-0,10445760250251368;0,08980582524271848;2
2017-09-08;07;2017-09-08 07:00:00;35,93;34,03;1,8999999999999986;41505;975;53566;21232;958;19324;20282;22207;-1908;-17;-1925;-0,09491174440390494;0,05288060116893956;2
2017-09-08;08;2017-09-08 08:00:00;35,14;33,04;2,1000000000000014;41505;3370;53566;22538;3573;20860;24433;25908;-1678;203;-1475;-0,06036917284001146;0,05976095617529884;2
2017-09-08;09;2017-09-08 09:00:00;31,02;33,85;-2,830000000000002;41505;6494;53566;23515;6641;22345;28986;30009;-1170;147;-1023;-0,035292900020699645;-0,09123146357188916;2
2017-09-08;10;2017-09-08 10:00:00;29,91;28,46;1,4499999999999993;41505;9375;53566;25417;9213;23942;33155;34792;-1475;-162;-1637;-0,04937415171165737;0,04847876964226009;2
2017-09-08;11;2017-09-08 11:00:00;22,88;19,32;3,5599999999999987;41505;10808;53566;27758;10812;25409;36221;38566;-2349;4;-2345;-0,06474144833107866;0,15559440559440554;2
2017-09-08;12;2017-09-08 12:00:00;19,04;15,42;3,619999999999999;41505;10558;53566;29417;11464;26418;37882;39975;-2999;906;-2093;-0,055250514756348665;0,19012605042016803;2
2017-09-08;13;2017-09-08 13:00:00;17,99;16,43;1,5599999999999987;41505;10226;53566;29948;11157;26991;38148;40174;-2957;931;-2026;-0,05310894411240432;0,08671484157865475;2
2017-09-08;14;2017-09-08 14:00:00;15,03;16,89;-1,8600000000000012;41505;9749;53566;29698;10130;26620;36750;39447;-3078;381;-2697;-0,07338775510204082;-0,12375249500998013;2
2017-09-08;15;2017-09-08 15:00:00;22,05;19,47;2,580000000000002;41505;8559;53566;27166;8491;25125;33616;35725;-2041;-68;-2109;-0,06273798191337458;0,11700680272108852;2
2017-09-08;16;2017-09-08 16:00:00;24,3;22,14;2,16;41505;6594;53566;24432;6496;22876;29372;31026;-1556;-98;-1654;-0,056312134005175;0,08888888888888889;2
2017-09-08;17;2017-09-08 17:00:00;30,36;28,41;1,9499999999999993;41505;4061;53566;21750;4107;20528;24635;25811;-1222;46;-1176;-0,047736959610310534;0,06422924901185768;2
2017-09-08;18;2017-09-08 18:00:00;33,98;35,08;-1,1000000000000014;41505;1483;53566;19844;1641;18598;20239;21327;-1246;158;-1088;-0,05375759671920549;-0,032371983519717526;2
2017-09-08;19;2017-09-08 19:00:00;35,97;36,42;-0,45000000000000284;41505;117;53566;19288;214;16947;17161;19405;-2341;97;-2244;-0,13076161062875125;-0,012510425354462132;2
2017-09-08;20;2017-09-08 20:00:00;37,31;36,4;0,9100000000000037;41505;0;53566;18863;1;15785;15786;18863;-3078;1;-3077;-0,19491954896743952;0,024390243902439122;2
2017-09-08;21;2017-09-08 21:00:00;34,0;30,32;3,6799999999999997;41505;0;53566;18707;0;15313;15313;18707;-3394;0;-3394;-0,22164174231045516;0,10823529411764705;2
2017-09-08;22;2017-09-08 22:00:00;30,86;24,51;6,349999999999998;41505;0;53566;18641;0;15160;15160;18641;-3481;0;-3481;-0,2296174142480211;0,20576798444588457;2
2017-09-08;23;2017-09-08 23:00:00;28,87;21,27;7,600000000000001;41505;0;53566;18589;0;15219;15219;18589;-3370;0;-3370;-0,22143373414810436;0,26324904745410466;2
2017-09-09;00;2017-09-09 00:00:00;27,95;29,33;-1,379999999999999;41506;0;53568;18716;0;16202;16202;18716;-2514;0;-2514;-0,1551660288853228;-0,049373881932021434;2
2017-09-09;01;2017-09-09 01:00:00;21,85;25,7;-3,849999999999998;41506;0;53568;18097;0;15689;15689;18097;-2408;0;-2408;-0,1534833322710179;-0,17620137299771158;2
2017-09-09;02;2017-09-09 02:00:00;21,09;24,12;-3,030000000000001;41506;0;53568;16842;0;15170;15170;16842;-1672;0;-1672;-0,11021753460777851;-0,14366998577524898;2
2017-09-09;03;2017-09-09 03:00:00;21,03;23,02;-1,9899999999999984;41506;0;53568;15053;0;14421;14421;15053;-632;0;-632;-0,0438249774634214;-0,09462672372800753;2
2017-09-09;04;2017-09-09 04:00:00;21,08;23,81;-2,7300000000000004;41506;0;53568;13919;0;13775;13775;13919;-144;0;-144;-0,01045372050816697;-0,12950664136622395;2
2017-09-09;05;2017-09-09 05:00:00;25,23;27,92;-2,6900000000000013;41506;0;53568;12755;0;13230;13230;12755;475;0;475;0,035903250188964474;-0,106619104240983;2
2017-09-09;06;2017-09-09 06:00:00;27,45;29,23;-1,7800000000000011;41506;20;53568;12488;25;12658;12683;12508;170;5;175;0,013797997319246235;-0,0648451730418944;2
2017-09-09;07;2017-09-09 07:00:00;29,93;31,71;-1,7800000000000011;41506;775;53568;12402;802;12156;12958;13177;-246;27;-219;-0,016900756289550855;-0,05947210157033081;2
2017-09-09;08;2017-09-09 08:00:00;34,1;34,27;-0,1700000000000017;41506;2570;53568;12472;2898;11674;14572;15042;-798;328;-470;-0,032253637112270105;-0,004985337243401809;2
2017-09-09;09;2017-09-09 09:00:00;37,08;36,25;0,8299999999999983;41506;4451;53568;12608;5322;11207;16529;17059;-1401;871;-530;-0,03206485570814931;0,022384034519956804;2
2017-09-09;10;2017-09-09 10:00:00;37,17;35,9;1,2700000000000031;41506;5680;53568;12854;7262;10944;18206;18534;-1910;1582;-328;-0,0180160386685708;0,0341673392520851;2
2017-09-09;11;2017-09-09 11:00:00;38,68;35,55;3,1300000000000026;41506;6915;53568;14058;8416;10779;19195;20973;-3279;1501;-1778;-0,0926282886168273;0,08092037228541889;2
2017-09-09;12;2017-09-09 12:00:00;36,26;32,16;4,100000000000001;41506;8059;53568;15166;8996;10613;19609;23225;-4553;937;-3616;-0,1844051200979142;0,11307225592939883;2
2017-09-09;13;2017-09-09 13:00:00;33,1;22,67;10,43;41506;8442;53568;16065;8991;10606;19597;24507;-5459;549;-4910;-0,25054855335000253;0,31510574018126886;2
2017-09-09;14;2017-09-09 14:00:00;29,88;17,81;12,07;41506;8416;53568;15456;8512;10403;18915;23872;-5053;96;-4957;-0,2620671424795136;0,40394912985274434;2
2017-09-09;15;2017-09-09 15:00:00;30,85;20,5;10,350000000000001;41506;7700;53568;13878;7474;9749;17223;21578;-4129;-226;-4355;-0,25285954827846485;0,3354943273905997;2
2017-09-09;16;2017-09-09 16:00:00;32,87;30,76;2,109999999999996;41506;5604;53568;11926;5789;8902;14691;17530;-3024;185;-2839;-0,1932475665373358;0,0641922725889868;2
2017-09-09;17;2017-09-09 17:00:00;34,54;36,37;-1,8299999999999983;41506;3242;53568;9897;3617;7976;11593;13139;-1921;375;-1546;-0,13335633571983094;-0,052982049797336374;2
2017-09-09;18;2017-09-09 18:00:00;36,21;38,35;-2,1400000000000006;41506;1223;53568;7986;1410;6970;8380;9209;-1016;187;-829;-0,09892601431980907;-0,05909969621651479;2
2017-09-09;19;2017-09-09 19:00:00;39,08;40,39;-1,3100000000000023;41506;162;53568;6870;178;6183;6361;7032;-687;16;-671;-0,10548655871718284;-0,03352098259979535;2
2017-09-09;20;2017-09-09 20:00:00;41,53;43,84;-2,3100000000000023;41506;0;53568;6998;1;5835;5836;6998;-1163;1;-1162;-0,19910897875257025;-0,055622441608475855;2
2017-09-09;21;2017-09-09 21:00:00;38,99;38,65;0,3400000000000034;41506;0;53568;7519;0;5621;5621;7519;-1898;0;-1898;-0,33766233766233766;0,008720184662734122;2
2017-09-09;22;2017-09-09 22:00:00;38,94;36,18;2,759999999999998;41506;0;53568;7914;0;5434;5434;7914;-2480;0;-2480;-0,4563857195436143;0,07087827426810472;2
2017-09-09;23;2017-09-09 23:00:00;36,81;32,43;4,380000000000003;41506;0;53568;7384;0;5147;5147;7384;-2237;0;-2237;-0,43462210996697104;0,1189894050529748;2
2017-09-10;00;2017-09-10 00:00:00;31,06;25,21;5,849999999999998;41506;0;53568;6992;0;4866;4866;6992;-2126;0;-2126;-0,4369091656391286;0,18834513844172562;2
2017-09-10;01;2017-09-10 01:00:00;29,56;22,87;6,689999999999998;41506;0;53568;6552;0;4558;4558;6552;-1994;0;-1994;-0,4374725756910926;0,22631935047361293;2
2017-09-10;02;2017-09-10 02:00:00;28,23;22,71;5,52;41506;0;53568;6702;0;4460;4460;6702;-2242;0;-2242;-0,5026905829596413;0,1955366631243358;2
2017-09-10;03;2017-09-10 03:00:00;25,9;20,68;5,219999999999999;41506;0;53568;6402;0;4349;4349;6402;-2053;0;-2053;-0,4720625431133594;0,2015444015444015;2
2017-09-10;04;2017-09-10 04:00:00;23,73;19,84;3,8900000000000006;41506;0;53568;5936;0;4324;4324;5936;-1612;0;-1612;-0,37280296022201664;0,16392751790981883;2
2017-09-10;05;2017-09-10 05:00:00;23,17;20,2;2,9700000000000024;41506;0;53568;6346;0;4366;4366;6346;-1980;0;-1980;-0,45350435180943655;0,12818299525248175;2
2017-09-10;06;2017-09-10 06:00:00;25,92;21,64;4,280000000000001;41506;14;53568;7082;16;4478;4494;7096;-2604;2;-2602;-0,5789942145082332;0,1651234567901235;2
2017-09-10;07;2017-09-10 07:00:00;26,08;20,66;5,419999999999998;41506;714;53568;7340;696;4678;5374;8054;-2662;-18;-2680;-0,498697432080387;0,2078220858895705;2
2017-09-10;08;2017-09-10 08:00:00;29,89;20,86;9,030000000000001;41506;3119;53568;6327;3139;4819;7958;9446;-1508;20;-1488;-0,18698165368182962;0,3021077283372366;2
2017-09-10;09;2017-09-10 09:00:00;30,28;25,76;4,52;41506;6672;53568;5658;6506;4978;11484;12330;-680;-166;-846;-0,07366771159874608;0,14927344782034344;2
2017-09-10;10;2017-09-10 10:00:00;29,8;25,11;4,690000000000001;41506;10632;53568;6424;9927;5537;15464;17056;-887;-705;-1592;-0,10294878427315055;0,1573825503355705;2
2017-09-10;11;2017-09-10 11:00:00;29,42;20,64;8,780000000000001;41506;13808;53568;8357;12680;6740;19420;22165;-1617;-1128;-2745;-0,1413491246138002;0,29843643779741674;2
2017-09-10;12;2017-09-10 12:00:00;24,8;15,08;9,72;41506;15456;53568;10658;14399;8368;22767;26114;-2290;-1057;-3347;-0,14701102472877411;0,39193548387096777;2
2017-09-10;13;2017-09-10 13:00:00;17,24;9,96;7,279999999999998;41506;16010;53568;12228;14785;9985;24770;28238;-2243;-1225;-3468;-0,14000807428340734;0,4222737819025521;2
2017-09-10;14;2017-09-10 14:00:00;8,93;5,72;3,21;41506;14610;53568;13609;14116;11306;25422;28219;-2303;-494;-2797;-0,1100228148847455;0,3594624860022396;2
2017-09-10;15;2017-09-10 15:00:00;9,85;4,04;5,81;41506;12935;53568;14906;12392;12139;24531;27841;-2767;-543;-3310;-0,13493131140189965;0,5898477157360406;2
2017-09-10;16;2017-09-10 16:00:00;10,51;-0,39;10,9;41506;10192;53568;16103;9696;12783;22479;26295;-3320;-496;-3816;-0,16975844121179767;1,0371075166508088;2
2017-09-10;17;2017-09-10 17:00:00;13,21;5,13;8,080000000000002;41506;6483;53568;16205;6126;12985;19111;22688;-3220;-357;-3577;-0,18716969284705143;0,611657834973505;2
2017-09-10;18;2017-09-10 18:00:00;23,28;11,4;11,88;41506;2477;53568;14953;2409;12794;15203;17430;-2159;-68;-2227;-0,14648424653029007;0,5103092783505154;2
2017-09-10;19;2017-09-10 19:00:00;30,63;24,47;6,16;41506;208;53568;14300;273;12891;13164;14508;-1409;65;-1344;-0,10209662716499544;0,2011100228534117;2
2017-09-10;20;2017-09-10 20:00:00;29,7;27,63;2,0700000000000003;41506;0;53568;16263;0;13877;13877;16263;-2386;0;-2386;-0,17193917993802696;0,0696969696969697;2
2017-09-10;21;2017-09-10 21:00:00;22,56;13,65;8,909999999999998;41506;0;53568;18845;0;15873;15873;18845;-2972;0;-2972;-0,18723618723618723;0,39494680851063824;2
2017-09-10;22;2017-09-10 22:00:00;18,05;4,99;13,06;41506;0;53568;20976;0;17975;17975;20976;-3001;0;-3001;-0,1669541029207232;0,7235457063711911;2
2017-09-10;23;2017-09-10 23:00:00;9,4;-0,79;10,190000000000001;41506;0;53568;23162;0;19736;19736;23162;-3426;0;-3426;-0,17359140656668018;1,0840425531914895;2
2017-09-11;00;2017-09-11 00:00:00;0,43;-0,71;1,14;41511;0;53576;24025;0;21285;21285;24025;-2740;0;-2740;-0,12872915198496593;2,6511627906976742;2
2017-09-11;01;2017-09-11 01:00:00;0,0;-2,87;2,87;41511;0;53576;24967;0;22356;22356;24967;-2611;0;-2611;-0,11679191268563249;inf;2
2017-09-11;02;2017-09-11 02:00:00;-0,07;-4,05;3,98;41511;0;53576;25576;0;23344;23344;25576;-2232;0;-2232;-0,0956134338588074;-56,857142857142854;2
2017-09-11;03;2017-09-11 03:00:00;-2,32;-7,34;5,02;41511;0;53576;26112;0;23660;23660;26112;-2452;0;-2452;-0,10363482671174978;-2,163793103448276;2
2017-09-11;04;2017-09-11 04:00:00;-2,77;-7,61;4,84;41511;0;53576;26299;0;23988;23988;26299;-2311;0;-2311;-0,09633983658495915;-1,7472924187725631;2
