cet_cest_timestamp;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
2017-05-19T09:00:00+0200;10600;10872;272;5029;4944;-85
2017-05-19T10:00:00+0200;13048;13742;694;5364;4847;-517
2017-05-19T11:00:00+0200;14560;15388;828;5680;5352;-328
2017-05-19T12:00:00+0200;15204;15624;420;5828;6355;527
2017-05-19T13:00:00+0200;14711;14628;-83;6037;6864;827
2017-05-19T14:00:00+0200;13362;13022;-340;6308;7258;950
2017-05-19T15:00:00+0200;11360;10620;-740;6729;8036;1307
2017-05-19T16:00:00+0200;8855;7788;-1067;7376;9364;1988
2017-05-19T17:00:00+0200;6114;4896;-1218;7940;11290;3350
2017-05-19T18:00:00+0200;3491;2559;-932;8260;13213;4953
2017-05-19T19:00:00+0200;1457;1055;-402;8730;13911;5181
2017-05-19T20:00:00+0200;288;195;-93;9256;13913;4657
2017-05-19T21:00:00+0200;2;2;0;9661;14408;4747
2017-05-19T22:00:00+0200;0;0;0;10005;15055;5050
2017-05-19T23:00:00+0200;0;0;0;10038;15064;5026
2017-05-20T00:00:00+0200;0;0;0;11066;14389;3323
2017-05-20T01:00:00+0200;0;0;0;10916;13772;2856
2017-05-20T02:00:00+0200;0;0;0;10701;13560;2859
2017-05-20T03:00:00+0200;0;0;0;10301;12622;2321
2017-05-20T04:00:00+0200;0;0;0;9868;11514;1646
2017-05-20T05:00:00+0200;81;109;28;9304;10176;872
2017-05-20T06:00:00+0200;1037;1337;300;8655;8991;336
2017-05-20T07:00:00+0200;3527;4639;1112;8007;7914;-93
2017-05-20T08:00:00+0200;7160;9598;2438;7561;7627;66
2017-05-20T09:00:00+0200;10907;14517;3610;7333;7630;297
2017-05-20T10:00:00+0200;13547;17884;4337;7176;7212;36
2017-05-20T11:00:00+0200;15038;19193;4155;6949;7238;289
2017-05-20T12:00:00+0200;15599;18921;3322;6492;6960;468
2017-05-20T13:00:00+0200;15461;18438;2977;6014;6508;494
2017-05-20T14:00:00+0200;14577;17501;2924;5593;6094;501
2017-05-20T15:00:00+0200;13016;15835;2819;5154;5671;517
2017-05-20T16:00:00+0200;10922;13536;2614;4656;5296;640
2017-05-20T17:00:00+0200;8188;10111;1923;4120;4763;643
2017-05-20T18:00:00+0200;5096;6298;1202;3596;4057;461
2017-05-20T19:00:00+0200;2342;2924;582;3149;3207;58
2017-05-20T20:00:00+0200;522;628;106;2833;2444;-389
2017-05-20T21:00:00+0200;8;10;2;2766;2406;-360
2017-05-20T22:00:00+0200;0;0;0;2870;2498;-372
2017-05-20T23:00:00+0200;0;0;0;3029;2730;-299
2017-05-21T00:00:00+0200;0;0;0;3156;3139;-17
2017-05-21T01:00:00+0200;0;0;0;3347;3539;192
2017-05-21T02:00:00+0200;0;0;0;3624;3910;286
2017-05-21T03:00:00+0200;0;0;0;3880;4280;400
2017-05-21T04:00:00+0200;0;0;0;4113;4498;385
2017-05-21T05:00:00+0200;147;255;108;4124;4579;455
2017-05-21T06:00:00+0200;1524;1854;330;3745;4303;558
2017-05-21T07:00:00+0200;5404;5810;406;3243;3269;26
2017-05-21T08:00:00+0200;11017;11573;556;2753;2148;-605
2017-05-21T09:00:00+0200;16611;17392;781;2560;2332;-228
2017-05-21T10:00:00+0200;20304;21279;975;2708;3024;316
2017-05-21T11:00:00+0200;21881;21684;-197;2787;2898;111
2017-05-21T12:00:00+0200;22192;21308;-884;2709;2608;-101
2017-05-21T13:00:00+0200;21514;20837;-677;2579;2489;-90
2017-05-21T14:00:00+0200;19797;19999;202;2437;2400;-37
2017-05-21T15:00:00+0200;17238;18423;1185;2278;2243;-35
2017-05-21T16:00:00+0200;14098;15628;1530;2135;2000;-135
2017-05-21T17:00:00+0200;10202;11583;1381;2027;1863;-164
2017-05-21T18:00:00+0200;6006;7098;1092;1922;1800;-122
2017-05-21T19:00:00+0200;2608;3137;529;1915;1625;-290
2017-05-21T20:00:00+0200;582;696;114;2084;1813;-271
2017-05-21T21:00:00+0200;10;16;6;2440;2406;-34
2017-05-21T22:00:00+0200;0;0;0;2884;3173;289
2017-05-21T23:00:00+0200;0;0;0;3194;3784;590
2017-05-22T00:00:00+0200;0;0;0;3190;4290;1100
2017-05-22T01:00:00+0200;0;0;0;3269;4620;1351
2017-05-22T02:00:00+0200;0;0;0;3360;4510;1150
2017-05-22T03:00:00+0200;0;0;0;3322;4226;904
2017-05-22T04:00:00+0200;0;0;0;3225;4024;799
2017-05-22T05:00:00+0200;154;168;14;3078;4055;977
2017-05-22T06:00:00+0200;1558;1760;202;2829;3810;981
2017-05-22T07:00:00+0200;5211;5452;241;2455;3079;624
2017-05-22T08:00:00+0200;10454;10776;322;1908;1900;-8
2017-05-22T09:00:00+0200;15804;16439;635;1403;1458;55
2017-05-22T10:00:00+0200;19918;21138;1220;1242;1449;207
2017-05-22T11:00:00+0200;22133;23514;1381;1268;1518;250
2017-05-22T12:00:00+0200;22762;23990;1228;1266;1374;108
2017-05-22T13:00:00+0200;22239;23230;991;1224;1207;-17
2017-05-22T14:00:00+0200;20724;22067;1343;1228;1029;-199
2017-05-22T15:00:00+0200;18278;20215;1937;1336;934;-402
2017-05-22T16:00:00+0200;15293;17344;2051;1400;944;-456
2017-05-22T17:00:00+0200;11316;12938;1622;1540;1103;-437
2017-05-22T18:00:00+0200;6684;7712;1028;1774;1352;-422
2017-05-22T19:00:00+0200;2821;3172;351;2209;1728;-481
2017-05-22T20:00:00+0200;641;662;21;2895;2328;-567
2017-05-22T21:00:00+0200;10;8;-2;3696;3317;-379
2017-05-22T22:00:00+0200;0;0;0;4574;4437;-137
2017-05-22T23:00:00+0200;0;0;0;5166;5302;136
2017-05-23T00:00:00+0200;0;0;0;5593;5863;270
2017-05-23T01:00:00+0200;0;0;0;5635;6181;546
2017-05-23T02:00:00+0200;0;0;0;5563;6156;593
2017-05-23T03:00:00+0200;0;0;0;5440;6000;560
2017-05-23T04:00:00+0200;0;0;0;5340;5615;275
2017-05-23T05:00:00+0200;170;174;4;5206;5466;260
2017-05-23T06:00:00+0200;1644;1777;133;4892;5216;324
2017-05-23T07:00:00+0200;5230;5558;328;4416;4226;-190
2017-05-23T08:00:00+0200;10353;10928;575;3668;2335;-1333
2017-05-23T09:00:00+0200;15616;16354;738;3017;1432;-1585
2017-05-23T10:00:00+0200;19833;20676;843;2861;1563;-1298
2017-05-23T11:00:00+0200;22395;23267;872;3299;2656;-643
2017-05-23T12:00:00+0200;23353;23932;579;4553;4970;417
2017-05-23T13:00:00+0200;22990;23243;253;6222;7461;1239
2017-05-23T14:00:00+0200;21589;21332;-257;8077;10430;2353
2017-05-23T15:00:00+0200;18953;18560;-393;9677;13039;3362
2017-05-23T16:00:00+0200;15351;14824;-527;11078;14666;3588
2017-05-23T17:00:00+0200;10930;10280;-650;12095;15433;3338
2017-05-23T18:00:00+0200;6354;5978;-376;12567;16907;4340
2017-05-23T19:00:00+0200;2801;2748;-53;12842;16978;4136
2017-05-23T20:00:00+0200;648;616;-32;12977;16642;3665
2017-05-23T21:00:00+0200;12;12;0;13113;16250;3137
2017-05-23T22:00:00+0200;0;0;0;13432;16057;2625
2017-05-23T23:00:00+0200;0;0;0;13706;15896;2190
2017-05-24T00:00:00+0200;0;0;0;15754;16124;370
2017-05-24T01:00:00+0200;0;0;0;16122;16248;126
2017-05-24T02:00:00+0200;0;0;0;16276;16190;-86
2017-05-24T03:00:00+0200;0;0;0;16155;14734;-1421
2017-05-24T04:00:00+0200;0;0;0;15835;13758;-2077
2017-05-24T05:00:00+0200;129;158;29;15375;12777;-2598
2017-05-24T06:00:00+0200;1307;1492;185;14918;11426;-3492
2017-05-24T07:00:00+0200;4195;4480;285;14682;10978;-3704
2017-05-24T08:00:00+0200;8268;8682;414;14609;12034;-2575
2017-05-24T09:00:00+0200;12295;12992;697;14645;12199;-2446
2017-05-24T10:00:00+0200;15339;16110;771;14639;12574;-2065
2017-05-24T11:00:00+0200;17314;17490;176;14566;13107;-1459
2017-05-24T12:00:00+0200;18148;17468;-680;14501;12999;-1502
2017-05-24T13:00:00+0200;17715;16528;-1187;14383;13012;-1371
2017-05-24T14:00:00+0200;16323;14198;-2125;14119;13035;-1084
2017-05-24T15:00:00+0200;14281;11764;-2517;13574;12618;-956
2017-05-24T16:00:00+0200;11646;9290;-2356;12772;11940;-832
2017-05-24T17:00:00+0200;8411;6863;-1548;11684;11263;-421
2017-05-24T18:00:00+0200;5075;4490;-585;10231;9878;-353
2017-05-24T19:00:00+0200;2347;2263;-84;8630;7901;-729
2017-05-24T20:00:00+0200;563;521;-42;7482;6129;-1353
2017-05-24T21:00:00+0200;11;14;3;6888;5360;-1528
2017-05-24T22:00:00+0200;0;0;0;6712;5226;-1486
2017-05-24T23:00:00+0200;0;0;0;6728;5391;-1337
2017-05-25T00:00:00+0200;0;0;0;6128;5777;-351
2017-05-25T01:00:00+0200;0;0;0;6211;5979;-232
2017-05-25T02:00:00+0200;0;0;0;6316;6192;-124
2017-05-25T03:00:00+0200;0;0;0;6369;6261;-108
2017-05-25T04:00:00+0200;0;1;1;6355;6256;-99
2017-05-25T05:00:00+0200;174;160;-14;6167;5942;-225
2017-05-25T06:00:00+0200;1516;1609;93;5795;5548;-247
2017-05-25T07:00:00+0200;4732;4764;32;5513;5412;-101
2017-05-25T08:00:00+0200;9146;9079;-67;5693;6021;328
2017-05-25T09:00:00+0200;13667;13816;149;6122;6384;262
2017-05-25T10:00:00+0200;17192;17289;97;6703;6655;-48
2017-05-25T11:00:00+0200;19365;19118;-247;7241;6768;-473
2017-05-25T12:00:00+0200;20343;20333;-10;7836;7058;-778
2017-05-25T13:00:00+0200;20253;20788;535;8467;7066;-1401
2017-05-25T14:00:00+0200;19177;20903;1726;9058;6888;-2170
2017-05-25T15:00:00+0200;17002;19512;2510;9612;7184;-2428
2017-05-25T16:00:00+0200;13743;16432;2689;9942;7368;-2574
2017-05-25T17:00:00+0200;9923;12346;2423;9836;7343;-2493
2017-05-25T18:00:00+0200;5999;7579;1580;9219;6908;-2311
2017-05-25T19:00:00+0200;2722;3345;623;8360;5904;-2456
2017-05-25T20:00:00+0200;662;779;117;7645;4975;-2670
2017-05-25T21:00:00+0200;17;18;1;7397;5139;-2258
2017-05-25T22:00:00+0200;0;0;0;7511;5664;-1847
2017-05-25T23:00:00+0200;0;0;0;7598;5981;-1617
2017-05-26T00:00:00+0200;0;0;0;6625;6074;-551
2017-05-26T01:00:00+0200;0;0;0;6496;5760;-736
2017-05-26T02:00:00+0200;0;0;0;6392;5682;-710
2017-05-26T03:00:00+0200;0;0;0;6221;5501;-720
2017-05-26T04:00:00+0200;0;1;1;5955;5201;-754
2017-05-26T05:00:00+0200;186;172;-14;5476;4893;-583
2017-05-26T06:00:00+0200;1580;1736;156;4691;4429;-262
2017-05-26T07:00:00+0200;5184;5577;393;3795;3370;-425
2017-05-26T08:00:00+0200;10254;10661;407;3126;2426;-700
2017-05-26T09:00:00+0200;15191;16177;986;2787;2287;-500
2017-05-26T10:00:00+0200;19036;20950;1914;2534;2230;-304
2017-05-26T11:00:00+0200;21640;24663;3023;2387;2366;-21
2017-05-26T12:00:00+0200;23134;26864;3730;2359;2483;124
2017-05-26T13:00:00+0200;23619;27281;3662;2366;2558;192
2017-05-26T14:00:00+0200;22986;26228;3242;2409;2643;234
2017-05-26T15:00:00+0200;21157;23627;2470;2442;2638;196
2017-05-26T16:00:00+0200;17956;19839;1883;2480;2589;109
2017-05-26T17:00:00+0200;13241;14594;1353;2501;2547;46
2017-05-26T18:00:00+0200;7613;8460;847;2540;2548;8
2017-05-26T19:00:00+0200;3046;3432;386;2612;2556;-56
2017-05-26T20:00:00+0200;764;753;-11;2856;2709;-147
2017-05-26T21:00:00+0200;22;20;-2;3379;3696;317
2017-05-26T22:00:00+0200;0;0;0;3962;4554;592
2017-05-26T23:00:00+0200;0;0;0;4307;5460;1153
2017-05-27T00:00:00+0200;0;0;0;5704;6328;624
2017-05-27T01:00:00+0200;0;0;0;5832;7022;1190
2017-05-27T02:00:00+0200;0;0;0;5914;7689;1775
2017-05-27T03:00:00+0200;0;0;0;5956;8321;2365
2017-05-27T04:00:00+0200;0;1;1;6018;8707;2689
2017-05-27T05:00:00+0200;210;197;-13;5971;8710;2739
2017-05-27T06:00:00+0200;1745;1895;150;5653;8376;2723
2017-05-27T07:00:00+0200;5968;6300;332;4883;6540;1657
2017-05-27T08:00:00+0200;12109;12492;383;3922;4407;485
2017-05-27T09:00:00+0200;18088;18453;365;3671;3977;306
2017-05-27T10:00:00+0200;22737;23024;287;3943;4384;441
2017-05-27T11:00:00+0200;25798;25976;178;4405;5102;697
2017-05-27T12:00:00+0200;27378;27488;110;4981;6044;1063
2017-05-27T13:00:00+0200;27523;27634;111;5574;7223;1649
2017-05-27T14:00:00+0200;26346;26486;140;6131;8156;2025
2017-05-27T15:00:00+0200;23760;24030;270;6650;8607;1957
2017-05-27T16:00:00+0200;19750;20117;367;7158;8692;1534
2017-05-27T17:00:00+0200;14290;14713;423;7586;8513;927
2017-05-27T18:00:00+0200;8182;8609;427;7967;8592;625
2017-05-27T19:00:00+0200;3334;3380;46;8519;8334;-185
2017-05-27T20:00:00+0200;817;767;-50;9758;8529;-1229
2017-05-27T21:00:00+0200;26;18;-8;11883;11388;-495
2017-05-27T22:00:00+0200;0;0;0;14030;14019;-11
2017-05-27T23:00:00+0200;0;0;0;15081;15292;211
2017-05-28T00:00:00+0200;0;0;0;15555;15224;-331
2017-05-28T01:00:00+0200;0;0;0;14914;14348;-566
2017-05-28T02:00:00+0200;0;0;0;14095;13002;-1093
2017-05-28T03:00:00+0200;0;0;0;12979;11497;-1482
2017-05-28T04:00:00+0200;0;2;2;11760;10604;-1156
2017-05-28T05:00:00+0200;214;209;-5;10523;10166;-357
2017-05-28T06:00:00+0200;1697;1834;137;9020;9201;181
2017-05-28T07:00:00+0200;5766;5698;-68;7171;7455;284
2017-05-28T08:00:00+0200;11401;11185;-216;5779;5830;51
2017-05-28T09:00:00+0200;16807;16733;-74;5248;5011;-237
2017-05-28T10:00:00+0200;21124;20704;-420;5017;5184;167
2017-05-28T11:00:00+0200;24024;23334;-690;5040;5868;828
2017-05-28T12:00:00+0200;25458;24948;-510;5299;7042;1743
2017-05-28T13:00:00+0200;25382;25070;-312;5581;7797;2216
2017-05-28T14:00:00+0200;24012;23885;-127;5759;7956;2197
2017-05-28T15:00:00+0200;21338;21469;131;5772;7417;1645
2017-05-28T16:00:00+0200;17426;17481;55;5730;6750;1020
2017-05-28T17:00:00+0200;12441;12571;130;5451;6513;1062
2017-05-28T18:00:00+0200;7042;7325;283;5007;5805;798
2017-05-28T19:00:00+0200;2929;3166;237;4692;4702;10
2017-05-28T20:00:00+0200;753;807;54;4566;4183;-383
2017-05-28T21:00:00+0200;24;30;6;4693;4601;-92
2017-05-28T22:00:00+0200;0;0;0;4933;4383;-550
2017-05-28T23:00:00+0200;0;0;0;5025;4023;-1002
2017-05-29T00:00:00+0200;0;0;0;4190;3564;-626
2017-05-29T01:00:00+0200;0;0;0;3873;3357;-516
2017-05-29T02:00:00+0200;0;0;0;3518;3236;-282
2017-05-29T03:00:00+0200;0;0;0;3195;2940;-255
2017-05-29T04:00:00+0200;0;2;2;2902;2845;-57
2017-05-29T05:00:00+0200;210;194;-16;2565;2994;429
2017-05-29T06:00:00+0200;1636;1686;50;2234;2568;334
2017-05-29T07:00:00+0200;5358;4869;-489;1887;1820;-67
2017-05-29T08:00:00+0200;10388;9306;-1082;1582;1172;-410
2017-05-29T09:00:00+0200;15382;14381;-1001;1383;1111;-272
2017-05-29T10:00:00+0200;19676;19014;-662;1293;1319;26
2017-05-29T11:00:00+0200;22748;22638;-110;1336;1037;-299
2017-05-29T12:00:00+0200;24485;24666;181;1479;1160;-319
2017-05-29T13:00:00+0200;24754;24880;126;1668;1428;-240
2017-05-29T14:00:00+0200;23698;24032;334;1856;1621;-235
2017-05-29T15:00:00+0200;21165;21540;375;2002;1983;-19
2017-05-29T16:00:00+0200;17336;17693;357;2127;2118;-9
2017-05-29T17:00:00+0200;12431;12606;175;2199;2211;12
2017-05-29T18:00:00+0200;7173;7270;97;2309;2491;182
2017-05-29T19:00:00+0200;3081;3104;23;2749;2419;-330
2017-05-29T20:00:00+0200;800;799;-1;3431;2241;-1190
2017-05-29T21:00:00+0200;29;26;-3;4191;2554;-1637
2017-05-29T22:00:00+0200;0;0;0;5139;3124;-2015
2017-05-29T23:00:00+0200;0;0;0;5776;3629;-2147
2017-05-30T00:00:00+0200;0;0;0;4608;3808;-800
2017-05-30T01:00:00+0200;0;0;0;4760;3813;-947
2017-05-30T02:00:00+0200;0;0;0;4924;4281;-643
2017-05-30T03:00:00+0200;0;0;0;5124;4900;-224
2017-05-30T04:00:00+0200;1;2;1;5434;5332;-102
2017-05-30T05:00:00+0200;225;200;-25;5577;5602;25
2017-05-30T06:00:00+0200;1691;1692;1;5389;5299;-90
2017-05-30T07:00:00+0200;5176;4845;-331;5047;4848;-199
2017-05-30T08:00:00+0200;9869;9075;-794;4838;4460;-378
2017-05-30T09:00:00+0200;14472;13063;-1409;5200;5283;83
2017-05-30T10:00:00+0200;18182;16120;-2062;6148;7304;1156
2017-05-30T11:00:00+0200;20643;17939;-2704;7573;8836;1263
2017-05-30T12:00:00+0200;21780;18747;-3033;9324;9038;-286
2017-05-30T13:00:00+0200;21609;18778;-2831;11130;9898;-1232
2017-05-30T14:00:00+0200;20431;18054;-2377;12423;10447;-1976
2017-05-30T15:00:00+0200;18174;16628;-1546;12854;9626;-3228
2017-05-30T16:00:00+0200;14892;13369;-1523;12962;10206;-2756
2017-05-30T17:00:00+0200;10739;9272;-1467;12736;9960;-2776
2017-05-30T18:00:00+0200;6362;5377;-985;12130;9858;-2272
2017-05-30T19:00:00+0200;2905;2510;-395;11505;10393;-1112
2017-05-30T20:00:00+0200;761;734;-27;11029;10643;-386
2017-05-30T21:00:00+0200;27;26;-1;10945;11956;1011
2017-05-30T22:00:00+0200;0;0;0;11283;13043;1760
2017-05-30T23:00:00+0200;0;0;0;11785;13415;1630
2017-05-31T00:00:00+0200;0;0;0;12261;13837;1576
2017-05-31T01:00:00+0200;0;0;0;12979;14032;1053
2017-05-31T02:00:00+0200;0;0;0;13403;13490;87
2017-05-31T03:00:00+0200;0;0;0;13518;13633;115
2017-05-31T04:00:00+0200;1;2;1;13506;13547;41
2017-05-31T05:00:00+0200;216;200;-16;13350;13407;57
2017-05-31T06:00:00+0200;1660;1714;54;13117;13128;11
2017-05-31T07:00:00+0200;4854;4948;94;13156;12974;-182
2017-05-31T08:00:00+0200;9286;9637;351;13578;13243;-335
2017-05-31T09:00:00+0200;13725;14646;921;14177;13482;-695
2017-05-31T10:00:00+0200;17323;18322;999;14795;14168;-627
2017-05-31T11:00:00+0200;19853;20462;609;15281;15326;45
2017-05-31T12:00:00+0200;21375;21690;315;15630;15516;-114
2017-05-31T13:00:00+0200;21888;21781;-107;15863;15596;-267
2017-05-31T14:00:00+0200;21265;21323;58;15984;15142;-842
2017-05-31T15:00:00+0200;19441;20027;586;15959;14747;-1212
2017-05-31T16:00:00+0200;16332;17051;719;15787;14498;-1289
2017-05-31T17:00:00+0200;12056;12938;882;15281;13958;-1323
2017-05-31T18:00:00+0200;7139;7966;827;14300;13506;-794
2017-05-31T19:00:00+0200;3099;3560;461;13032;12251;-781
2017-05-31T20:00:00+0200;824;915;91;11723;10423;-1300
2017-05-31T21:00:00+0200;35;37;2;10612;9329;-1283
2017-05-31T22:00:00+0200;0;0;0;9749;8999;-750
2017-05-31T23:00:00+0200;0;0;0;9051;8602;-449
2017-06-01T00:00:00+0200;0;0;0;7489;7902;413
2017-06-01T01:00:00+0200;0;0;0;6988;7233;245
2017-06-01T02:00:00+0200;0;0;0;6609;6642;33
2017-06-01T03:00:00+0200;0;0;0;6270;6174;-96
2017-06-01T04:00:00+0200;1;3;2;5969;6160;191
2017-06-01T05:00:00+0200;247;238;-9;5599;5821;222
2017-06-01T06:00:00+0200;1793;2016;223;5151;4987;-164
2017-06-01T07:00:00+0200;5736;5950;214;4734;4103;-631
2017-06-01T08:00:00+0200;11296;11070;-226;4372;4424;52
2017-06-01T09:00:00+0200;16710;16493;-217;4028;4196;168
2017-06-01T10:00:00+0200;21106;21298;192;3721;3880;159
2017-06-01T11:00:00+0200;24101;24244;143;3487;3955;468
2017-06-01T12:00:00+0200;25655;25473;-182;3327;3783;456
2017-06-01T13:00:00+0200;25741;25483;-258;3238;3577;339
2017-06-01T14:00:00+0200;24597;24452;-145;3212;3412;200
2017-06-01T15:00:00+0200;22205;22407;202;3181;3156;-25
2017-06-01T16:00:00+0200;18430;18871;441;3050;2977;-73
2017-06-01T17:00:00+0200;13362;13955;593;2830;2885;55
2017-06-01T18:00:00+0200;7708;8321;613;2518;2721;203
2017-06-01T19:00:00+0200;3187;3680;493;2247;2404;157
2017-06-01T20:00:00+0200;845;990;145;2177;1874;-303
2017-06-01T21:00:00+0200;39;40;1;2383;2088;-295
2017-06-01T22:00:00+0200;0;0;0;2741;2450;-291
2017-06-01T23:00:00+0200;0;0;0;2964;2485;-479
2017-06-02T00:00:00+0200;0;0;0;2863;2280;-583
2017-06-02T01:00:00+0200;0;0;0;2639;2124;-515
2017-06-02T02:00:00+0200;0;0;0;2457;1824;-633
2017-06-02T03:00:00+0200;0;0;0;2271;1619;-652
2017-06-02T04:00:00+0200;1;4;3;2037;1400;-637
2017-06-02T05:00:00+0200;252;242;-10;1799;1320;-479
2017-06-02T06:00:00+0200;1813;2049;236;1552;1248;-304
2017-06-02T07:00:00+0200;5744;6091;347;1269;992;-277
2017-06-02T08:00:00+0200;11194;11312;118;972;568;-404
2017-06-02T09:00:00+0200;16489;16531;42;758;424;-334
2017-06-02T10:00:00+0200;20612;20722;110;684;410;-274
2017-06-02T11:00:00+0200;23269;23736;467;664;484;-180
2017-06-02T12:00:00+0200;24353;24694;341;674;651;-23
2017-06-02T13:00:00+0200;23893;23812;-81;687;806;119
2017-06-02T14:00:00+0200;22401;21991;-410;713;886;173
2017-06-02T15:00:00+0200;19854;19243;-611;758;918;160
2017-06-02T16:00:00+0200;16256;15822;-434;805;1055;250
2017-06-02T17:00:00+0200;11724;11719;-5;909;1105;196
2017-06-02T18:00:00+0200;6869;7046;177;1136;1520;384
2017-06-02T19:00:00+0200;3018;3169;151;1522;2020;498
2017-06-02T20:00:00+0200;808;784;-24;2179;2308;129
2017-06-02T21:00:00+0200;38;26;-12;3077;3615;538
2017-06-02T22:00:00+0200;0;0;0;4028;5198;1170
2017-06-02T23:00:00+0200;0;0;0;4764;6364;1600
2017-06-03T00:00:00+0200;0;0;0;5692;6986;1294
2017-06-03T01:00:00+0200;0;0;0;5574;7095;1521
2017-06-03T02:00:00+0200;0;0;0;5434;7090;1656
2017-06-03T03:00:00+0200;0;0;0;5284;7247;1963
2017-06-03T04:00:00+0200;1;4;3;5132;7175;2043
2017-06-03T05:00:00+0200;251;216;-35;4867;6893;2026
2017-06-03T06:00:00+0200;1796;1656;-140;4394;6326;1932
2017-06-03T07:00:00+0200;5117;4748;-369;3705;5006;1301
2017-06-03T08:00:00+0200;9607;8898;-709;3054;3893;839
2017-06-03T09:00:00+0200;14059;13212;-847;2639;3306;667
2017-06-03T10:00:00+0200;17653;17069;-584;2479;3032;553
2017-06-03T11:00:00+0200;20061;19557;-504;2726;3425;699
2017-06-03T12:00:00+0200;21224;20205;-1019;3183;3762;579
2017-06-03T13:00:00+0200;20807;19155;-1652;3574;3762;188
2017-06-03T14:00:00+0200;19277;17234;-2043;3715;3546;-169
2017-06-03T15:00:00+0200;16839;14757;-2082;3690;3170;-520
2017-06-03T16:00:00+0200;13342;11736;-1606;3660;2951;-709
2017-06-03T17:00:00+0200;9234;8747;-487;3690;2770;-920
2017-06-03T18:00:00+0200;5455;5077;-378;3929;2436;-1493
2017-06-03T19:00:00+0200;2515;2277;-238;4367;2610;-1757
2017-06-03T20:00:00+0200;636;522;-114;4852;2928;-1924
2017-06-03T21:00:00+0200;27;14;-13;5438;2896;-2542
2017-06-03T22:00:00+0200;0;0;0;6138;2848;-3290
2017-06-03T23:00:00+0200;0;0;0;6680;3332;-3348
2017-06-04T00:00:00+0200;0;0;0;4487;3406;-1081
2017-06-04T01:00:00+0200;0;0;0;4826;3941;-885
2017-06-04T02:00:00+0200;0;0;0;5222;4430;-792
2017-06-04T03:00:00+0200;0;0;0;5594;5191;-403
2017-06-04T04:00:00+0200;1;3;2;6046;5827;-219
2017-06-04T05:00:00+0200;111;89;-22;6522;6382;-140
2017-06-04T06:00:00+0200;763;660;-103;6903;6912;9
2017-06-04T07:00:00+0200;2095;1698;-397;7329;7252;-77
2017-06-04T08:00:00+0200;3859;3200;-659;7749;7843;94
2017-06-04T09:00:00+0200;5935;5435;-500;8254;8947;693
2017-06-04T10:00:00+0200;8460;8344;-116;8936;10570;1634
2017-06-04T11:00:00+0200;11113;10774;-339;9751;12006;2255
2017-06-04T12:00:00+0200;13373;12496;-877;10760;13640;2880
2017-06-04T13:00:00+0200;14691;13703;-988;11847;15684;3837
2017-06-04T14:00:00+0200;15162;14377;-785;12660;16376;3716
2017-06-04T15:00:00+0200;14795;14605;-190;12836;16922;4086
2017-06-04T16:00:00+0200;13141;13439;298;12506;16150;3644
2017-06-04T17:00:00+0200;10343;10976;633;11612;15144;3532
2017-06-04T18:00:00+0200;6617;7184;567;10081;13655;3574
2017-06-04T19:00:00+0200;3109;3389;280;8355;11138;2783
2017-06-04T20:00:00+0200;892;900;8;7004;8508;1504
2017-06-04T21:00:00+0200;45;49;4;6144;6900;756
2017-06-04T22:00:00+0200;0;0;0;5653;6391;738
2017-06-04T23:00:00+0200;0;0;0;5247;5964;717
2017-06-05T00:00:00+0200;0;0;0;6040;5167;-873
2017-06-05T01:00:00+0200;0;0;0;5482;4532;-950
2017-06-05T02:00:00+0200;0;0;0;4996;4525;-471
2017-06-05T03:00:00+0200;0;0;0;4603;4396;-207
2017-06-05T04:00:00+0200;2;4;2;4316;4243;-73
2017-06-05T05:00:00+0200;263;267;4;4142;4279;137
2017-06-05T06:00:00+0200;1794;1924;130;4062;4482;420
2017-06-05T07:00:00+0200;4969;4945;-24;4010;4198;188
2017-06-05T08:00:00+0200;9092;8804;-288;4195;4181;-14
2017-06-05T09:00:00+0200;13112;12582;-530;4732;4702;-30
2017-06-05T10:00:00+0200;16100;15722;-378;5389;5035;-354
2017-06-05T11:00:00+0200;17895;17649;-246;5833;4948;-885
2017-06-05T12:00:00+0200;18544;18634;90;5834;4919;-915
2017-06-05T13:00:00+0200;18075;18448;373;5528;4760;-768
2017-06-05T14:00:00+0200;16690;17370;680;5020;4524;-496
2017-06-05T15:00:00+0200;14541;15252;711;4326;3718;-608
2017-06-05T16:00:00+0200;11986;12212;226;3556;3195;-361
2017-06-05T17:00:00+0200;8970;9114;144;2776;3166;390
2017-06-05T18:00:00+0200;5673;5917;244;2173;2958;785
2017-06-05T19:00:00+0200;2763;2978;215;1977;3009;1032
2017-06-05T20:00:00+0200;802;876;74;2430;3138;708
2017-06-05T21:00:00+0200;41;45;4;3716;4082;366
2017-06-05T22:00:00+0200;0;0;0;5456;5912;456
2017-06-05T23:00:00+0200;0;0;0;7220;8584;1364
2017-06-06T00:00:00+0200;0;0;0;9906;11356;1450
2017-06-06T01:00:00+0200;0;0;0;11054;13250;2196
2017-06-06T02:00:00+0200;0;0;0;11790;14337;2547
2017-06-06T03:00:00+0200;0;0;0;12209;13954;1745
2017-06-06T04:00:00+0200;2;4;2;12518;13730;1212
2017-06-06T05:00:00+0200;258;256;-2;12619;13586;967
2017-06-06T06:00:00+0200;1744;1804;60;12377;13183;806
