date;hours;Low(€/MWh);High(€/MWh);Last(€/MWh);Weight. Avg.(€/MWh);Index(€/MWh);ID₃-Price(€/MWh);ID₁-Price(€/MWh);Buy Vol(MW);Sell Vol(MW)
2016-01-12;'19 - 20;27,0;39,5;36,66;32,73;32,73;34,04;;4096,5;4096,5
2016-01-12;'20 - 21;21,0;32,0;31,9;26,3;26,3;26,76;;2821,4;2821,4
2016-01-12;'21 - 22;22,0;35,0;23,1;27,3;27,3;27,83;;2715,1;2695,1
2016-01-12;'22 - 23;22,0;42,0;26,85;29,03;29,03;31,41;;3039,8;3039,8
2016-01-12;'23 - 24;19,0;36,43;22,25;24,68;24,68;25,15;;3425,4;3425,4
2016-01-13;'00 - 01;19,0;35,0;26,51;26,41;26,41;27,59;;1821,6;1963,7
2016-01-13;'01 - 02;12,0;29,0;12,0;22,51;22,51;23,14;;1687,7;1717,7
2016-01-13;'02 - 03;10,0;24,2;10,0;19,18;19,18;19,14;;1959,4;2057,5
2016-01-13;'03 - 04;7,11;20,99;12,0;14,59;14,59;12,93;;1422,4;1421,1
2016-01-13;'04 - 05;10,25;24,24;13,0;16,91;16,91;16,07;;1922,1;1799,6
2016-01-13;'05 - 06;13,1;25,0;17,5;18,84;18,84;18,26;;1678,1;1699,0
2016-01-13;'06 - 07;24,0;43,0;39,61;28,93;28,93;29,82;;2488,3;2463,3
2016-01-13;'07 - 08;12,01;32,1;23,0;26,04;26,04;25,57;;1870,1;1870,1
2016-01-13;'08 - 09;25,0;39,95;32,83;32,03;32,03;32,32;;2509,9;2509,9
2016-01-13;'09 - 10;23,0;40,25;40,25;33,49;33,49;34,1;;2384,4;2384,4
2016-01-13;'10 - 11;24,0;36,5;24,0;32,34;32,34;32,41;;3220,4;3220,4
2016-01-13;'11 - 12;23,0;37,2;26,93;32,15;32,15;32,14;;3225,4;3225,4
2016-01-13;'12 - 13;23,0;40,0;36,0;32,16;32,16;31,83;;3327,4;3327,4
2016-01-13;'13 - 14;30,0;41,49;38,85;33,48;33,48;33,93;;3989,6;3989,6
2016-01-13;'14 - 15;26,02;37,91;26,02;34,14;34,14;34,53;;3705,1;3705,1
2016-01-13;'15 - 16;24,1;37,55;29,88;34,41;34,41;33,82;;3968,6;3968,6
2016-01-13;'16 - 17;30,0;41,91;31,0;37,03;37,03;36,54;;3734,0;3535,2
2016-01-13;'17 - 18;36,0;46,9;39,0;42,26;42,26;41,01;;4123,1;4123,1
2016-01-13;'18 - 19;36,0;46,1;37,0;39,79;39,79;38,72;;3245,9;3245,9
2016-01-13;'19 - 20;25,0;57,0;57,0;42,28;42,28;44,0;;3675,7;3676,6
2016-01-13;'20 - 21;26,16;38,0;38,0;33,11;33,11;34,33;;2401,0;2401,0
2016-01-13;'21 - 22;24,0;33,0;30,99;28,37;28,37;29,15;;1561,0;1561,0
2016-01-13;'22 - 23;18,12;31,99;18,12;26,49;26,49;27,99;;1964,9;1964,9
2016-01-13;'23 - 24;19,5;28,0;23,12;24,19;24,19;24,77;;1734,6;1734,6
2016-01-14;'00 - 01;23,0;36,8;23,0;28,14;28,14;28,19;;1195,1;1195,1
2016-01-14;'01 - 02;15,0;29,0;29,0;24,44;24,44;24,31;;1299,1;1293,7
2016-01-14;'02 - 03;18,0;25,22;25,0;22,26;22,26;22,04;;1854,9;1893,7
2016-01-14;'03 - 04;15,0;27,99;23,0;22,7;22,7;23,05;;1730,9;1924,8
2016-01-14;'04 - 05;11,5;25,89;16,0;22,19;22,19;22,21;;1768,7;1693,7
2016-01-14;'05 - 06;22,19;35,6;30,97;27,8;27,8;28,68;;1903,7;1853,7
2016-01-14;'06 - 07;21,0;34,99;21,0;30,67;30,67;30,65;;1568,0;1568,0
2016-01-14;'07 - 08;20,0;44,9;27,21;38,38;38,38;36,35;;2132,5;2083,3
2016-01-14;'08 - 09;41,01;49,0;41,95;44,73;44,73;44,57;;2728,9;2415,3
2016-01-14;'09 - 10;36,2;47,0;36,2;39,93;39,93;39,34;;2654,5;2654,5
2016-01-14;'10 - 11;25,0;39,0;25,0;30,5;30,5;29,78;;2159,8;2159,8
2016-01-14;'11 - 12;24,19;40,0;24,81;29,11;29,11;27,72;;2869,6;2869,6
2016-01-14;'12 - 13;20,0;35,4;25,0;26,36;26,36;24,71;;4054,1;4054,1
2016-01-14;'13 - 14;22,11;38,0;25,47;27,2;27,2;25,35;;4642,6;4642,6
2016-01-14;'14 - 15;24,0;42,35;29,9;31,62;31,62;29,76;;5201,9;5201,9
2016-01-14;'15 - 16;23,0;45,77;30,0;37,69;37,69;35,72;;4330,9;4305,9
2016-01-14;'16 - 17;37,65;46,5;45,74;41,79;41,79;42,02;;4773,5;4192,9
2016-01-14;'17 - 18;31,0;47,2;34,0;43,0;43,0;42,79;;4367,2;4183,8
2016-01-14;'18 - 19;35,0;44,4;41,0;40,12;40,12;39,6;;2941,3;2941,3
2016-01-14;'19 - 20;26,0;45,0;38,0;39,4;39,4;38,48;;3266,3;3221,3
2016-01-14;'20 - 21;27,0;41,04;29,0;34,16;34,16;31,46;;2729,2;2729,2
2016-01-14;'21 - 22;25,5;35,44;35,0;31,2;31,2;31,48;;2168,7;2128,6
2016-01-14;'22 - 23;18,0;31,26;24,0;27,24;27,24;26,57;;2224,6;2224,6
2016-01-14;'23 - 24;20,0;29,99;23,0;25,95;25,95;25,31;;2507,9;2507,9
2016-01-15;'00 - 01;18,0;31,0;22,55;23,34;23,34;23,43;;1107,6;1107,7
2016-01-15;'01 - 02;21,12;28,68;21,55;24,3;24,3;24,18;;1441,5;1441,5
2016-01-15;'02 - 03;10,0;27,36;23,0;23,52;23,52;23,67;;1176,8;1262,8
2016-01-15;'03 - 04;16,77;29,93;23,75;22,46;22,46;22,3;;1278,6;1306,0
2016-01-15;'04 - 05;20,66;34,0;27,05;24,06;24,06;24,55;;1661,1;1760,8
2016-01-15;'05 - 06;0,0;27,74;16,0;21,42;21,42;22,48;;1548,3;1548,3
2016-01-15;'06 - 07;8,8;28,9;23,0;21,92;21,92;20,76;;1392,8;1392,8
2016-01-15;'07 - 08;20,0;44,6;31,75;38,14;38,14;38,12;;1439,8;1439,4
2016-01-15;'08 - 09;30,01;52,0;38,7;38,9;38,9;38,21;;2484,0;2146,5
2016-01-15;'09 - 10;37,5;51,0;49,9;43,23;43,23;43,6;;3179,1;3159,9
2016-01-15;'10 - 11;38,5;58,0;58,0;45,58;45,58;46,12;;4533,0;4523,1
2016-01-15;'11 - 12;36,95;55,9;53,95;45,2;45,2;45,72;;6551,1;6110,0
2016-01-15;'12 - 13;39,0;50,8;46,0;45,43;45,43;46,12;;6354,6;5487,5
2016-01-15;'13 - 14;39,05;55,0;55,0;45,96;45,96;46,74;;5725,9;5176,5
2016-01-15;'14 - 15;33,1;52,9;51,0;44,83;44,83;47,39;;5982,4;5506,3
2016-01-15;'15 - 16;33,0;58,8;56,9;45,62;45,62;47,72;;5111,0;4843,5
2016-01-15;'16 - 17;33,01;52,49;38,0;47,56;47,56;49,32;;5683,3;5443,2
2016-01-15;'17 - 18;38,0;53,8;38,0;49,42;49,42;49,93;;4838,4;4735,0
2016-01-15;'18 - 19;43,7;56,9;51,74;49,44;49,44;48,18;;6712,0;5441,4
2016-01-15;'19 - 20;32,0;50,0;35,0;44,67;44,67;42,77;;4578,1;3614,2
2016-01-15;'20 - 21;27,0;42,0;42,0;35,5;35,5;33,87;;3057,4;3124,5
2016-01-15;'21 - 22;29,1;47,5;47,5;35,83;35,83;37,33;;2386,3;2508,9
2016-01-15;'22 - 23;26,1;39,0;36,99;33,6;33,6;35,02;;2316,9;2380,2
2016-01-15;'23 - 24;25,02;33,5;25,1;29,34;29,34;29,81;;2509,5;2539,0
2016-01-16;'00 - 01;24,14;34,0;25,6;28,48;28,48;28,09;;1222,8;1222,8
2016-01-16;'01 - 02;24,6;32,0;26,37;28,2;28,2;28,15;;1202,5;1202,5
2016-01-16;'02 - 03;25,0;37,0;25,58;28,32;28,32;28,0;;1578,6;1468,6
2016-01-16;'03 - 04;22,0;32,0;22,3;25,33;25,33;24,69;;1279,9;1092,9
2016-01-16;'04 - 05;22,0;31,36;28,5;25,92;25,92;25,33;;1267,1;1189,2
2016-01-16;'05 - 06;21,75;32,74;22,0;25,24;25,24;23,71;;1607,8;1352,6
2016-01-16;'06 - 07;22,0;30,8;22,1;26,66;26,66;25,79;;1591,2;1789,2
2016-01-16;'07 - 08;22,0;35,0;24,99;25,88;25,88;24,81;;1313,8;1313,8
2016-01-16;'08 - 09;25,0;33,9;28,3;29,72;29,72;30,07;;1002,9;1002,9
2016-01-16;'09 - 10;20,51;35,56;26,49;29,27;29,27;29,35;;2283,3;2283,3
2016-01-16;'10 - 11;27,54;47,0;35,5;33,79;33,79;33,87;;3012,2;3012,2
2016-01-16;'11 - 12;28,1;47,0;40,0;38,46;38,46;39,22;;3767,4;3628,9
2016-01-16;'12 - 13;27,0;48,0;42,0;34,4;34,4;35,66;;4703,7;4703,7
2016-01-16;'13 - 14;24,0;35,99;33,0;29,51;29,51;29,37;;4606,3;4606,3
2016-01-16;'14 - 15;24,0;34,85;25,25;29,41;29,41;29,45;;4090,7;4036,6
2016-01-16;'15 - 16;23,64;35,99;23,64;28,93;28,93;28,46;;3458,1;3458,1
2016-01-16;'16 - 17;24,0;34,0;30,5;29,24;29,24;29,03;;2664,1;2664,1
2016-01-16;'17 - 18;27,0;44,77;43,5;39,03;39,03;38,39;;2790,9;2658,7
2016-01-16;'18 - 19;35,25;45,0;36,0;38,75;38,75;38,11;;2317,9;2444,8
2016-01-16;'19 - 20;22,0;34,0;22,01;30,39;30,39;29,89;;1618,5;1618,5
2016-01-16;'20 - 21;21,0;29,38;23,0;23,78;23,78;23,35;;1833,5;1833,5
2016-01-16;'21 - 22;21,0;30,0;22,25;24,26;24,26;23,26;;1592,1;1638,1
2016-01-16;'22 - 23;19,0;32,99;30,0;25,62;25,62;25,33;;1739,2;1802,2
2016-01-16;'23 - 24;19,1;27,0;20,25;22,58;22,58;21,87;;1828,4;1828,4
2016-01-17;'00 - 01;19,5;34,94;33,0;26,65;26,65;27,08;;1060,4;1060,4
2016-01-17;'01 - 02;20,85;30,0;26,0;25,05;25,05;25,14;;1078,2;1078,2
2016-01-17;'02 - 03;20,0;30,0;25,0;23,94;23,94;24,13;;1187,0;1187,0
2016-01-17;'03 - 04;17,0;26,78;24,79;22,57;22,57;22,96;;1461,9;1461,9
2016-01-17;'04 - 05;17,5;30,0;20,0;22,78;22,78;23,02;;1204,6;1204,6
2016-01-17;'05 - 06;16,5;30,0;20,94;21,39;21,39;21,1;;1006,3;1005,9
2016-01-17;'06 - 07;19,2;36,0;19,3;22,23;22,23;21,47;;1005,7;975,3
2016-01-17;'07 - 08;16,05;30,0;17,59;21,1;21,1;21,64;;1299,2;1293,9
2016-01-17;'08 - 09;16,0;29,98;23,05;22,42;22,42;23,11;;1493,4;1493,4
2016-01-17;'09 - 10;23,25;33,85;32,0;28,46;28,46;28,5;;1340,2;1340,2
2016-01-17;'10 - 11;25,0;36,0;27,1;31,97;31,97;32,13;;1808,4;1808,4
2016-01-17;'11 - 12;28,14;40,2;31,0;33,92;33,92;34,45;;2415,4;2257,8
2016-01-17;'12 - 13;30,2;45,0;36,99;35,12;35,12;35,22;;2576,7;2447,1
2016-01-17;'13 - 14;22,0;36,0;33,0;29,59;29,59;29,55;;2982,7;2937,7
2016-01-17;'14 - 15;22,9;32,75;27,0;29,12;29,12;28,93;;1920,3;1920,3
2016-01-17;'15 - 16;20,2;33,0;25,0;28,61;28,61;27,72;;1632,6;1632,6
2016-01-17;'16 - 17;22,0;37,0;22,0;28,45;28,45;27,12;;1729,5;1942,7
2016-01-17;'17 - 18;35,4;42,9;35,5;38,13;38,13;37,55;;1728,2;1958,7
2016-01-17;'18 - 19;32,0;46,7;36,5;37,9;37,9;37,46;;1643,4;1643,4
2016-01-17;'19 - 20;30,0;43,1;37,5;36,02;36,02;35,57;;1548,9;1543,9
2016-01-17;'20 - 21;29,0;38,13;31,0;34,0;34,0;34,6;;1467,4;1467,4
2016-01-17;'21 - 22;20,81;31,32;30,0;28,4;28,4;28,25;;1158,0;1158,0
2016-01-17;'22 - 23;24,51;34,0;25,0;29,13;29,13;29,47;;1475,8;1475,8
2016-01-17;'23 - 24;24,31;30,5;24,5;27,63;27,63;27,78;;1536,4;1536,4
2016-01-18;'00 - 01;21,07;32,98;21,51;23,77;23,77;23,68;;969,9;970,0
2016-01-18;'01 - 02;20,0;29,99;21,0;25,13;25,13;25,27;;954,5;955,0
2016-01-18;'02 - 03;18,0;31,97;18,0;25,23;25,23;25,24;;721,5;722,2
2016-01-18;'03 - 04;19,55;29,97;22,9;22,47;22,47;22,1;;960,0;960,0
2016-01-18;'04 - 05;18,02;30,05;19,5;22,4;22,4;22,04;;890,9;882,4
2016-01-18;'05 - 06;20,0;27,25;26,0;23,06;23,06;22,95;;1098,2;1098,8
2016-01-18;'06 - 07;24,0;33,0;29,89;27,67;27,67;27,72;;1079,2;1079,2
2016-01-18;'07 - 08;40,0;55,0;54,8;49,35;49,35;50,13;;2048,7;2040,7
2016-01-18;'08 - 09;43,6;56,16;44,5;51,78;51,78;51,89;;3536,9;2984,7
2016-01-18;'09 - 10;20,0;63,0;63,0;53,92;53,92;54,07;;4359,2;4278,6
2016-01-18;'10 - 11;41,75;55,8;42,25;50,77;50,77;50,68;;3378,2;3323,8
2016-01-18;'11 - 12;43,3;55,0;45,0;50,13;50,13;49,58;;4570,6;4572,0
2016-01-18;'12 - 13;36,0;70,95;70,5;52,45;52,45;52,53;;6070,8;5734,0
2016-01-18;'13 - 14;43,0;56,0;43,0;50,73;50,73;50,67;;5913,6;5506,1
2016-01-18;'14 - 15;35,0;52,97;35,0;47,63;47,63;46,55;;4699,3;4700,3
2016-01-18;'15 - 16;42,0;54,4;49,0;48,95;48,95;46,93;;4794,2;4692,0
2016-01-18;'16 - 17;43,0;54,0;45,29;49,23;49,23;48,66;;4190,6;4050,0
2016-01-18;'17 - 18;32,0;69,84;48,0;61,36;61,36;61,46;;5387,3;4547,7
2016-01-18;'18 - 19;46,25;60,29;48,9;52,71;52,71;52,47;;3206,5;3206,7
2016-01-18;'19 - 20;36,0;51,79;50,65;46,76;46,76;47,17;;2699,3;2699,3
2016-01-18;'20 - 21;29,78;42,0;31,0;34,74;34,74;34,17;;1909,8;1909,8
2016-01-18;'21 - 22;22,0;38,0;36,0;28,28;28,28;28,45;;2017,4;2017,9
2016-01-18;'22 - 23;25,0;35,99;32,0;29,18;29,18;29,94;;2361,3;2361,3
2016-01-18;'23 - 24;21,0;38,0;25,98;25,96;25,96;25,53;;2448,8;2448,8
2016-01-19;'00 - 01;22,95;46,85;36,0;31,08;31,08;31,31;;2312,1;2312,1
2016-01-19;'01 - 02;23,16;37,52;28,16;30,89;30,89;31,25;;2286,2;2286,2
2016-01-19;'02 - 03;20,1;35,0;23,01;27,26;27,26;26,96;;2118,8;2119,4
2016-01-19;'03 - 04;21,09;33,5;27,11;28,88;28,88;28,83;;2092,9;2092,9
2016-01-19;'04 - 05;22,29;35,95;35,95;29,63;29,63;29,86;;2244,9;2244,9
2016-01-19;'05 - 06;18,56;33,0;28,85;29,07;29,07;29,19;;2147,9;2147,9
2016-01-19;'06 - 07;22,94;38,0;27,99;30,1;30,1;30,04;;2323,9;2323,9
2016-01-19;'07 - 08;45,0;62,0;54,6;53,08;53,08;53,75;;2263,2;2263,2
2016-01-19;'08 - 09;55,0;71,0;63,11;63,61;63,61;64,1;;3101,6;3102,0
2016-01-19;'09 - 10;50,1;69,0;50,1;61,78;61,78;61,92;;3795,4;3795,2
2016-01-19;'10 - 11;35,0;66,0;37,0;49,53;49,53;47,98;;4234,0;4234,0
2016-01-19;'11 - 12;39,5;65,0;42,1;48,31;48,31;46,41;;4234,6;4234,3
2016-01-19;'12 - 13;42,0;68,0;42,1;49,63;49,63;47,91;;5139,2;5139,2
2016-01-19;'13 - 14;33,75;68,0;43,0;47,41;47,41;46,0;;5570,9;5570,9
2016-01-19;'14 - 15;35,0;59,55;43,54;46,16;46,16;44,44;;4299,5;4299,5
2016-01-19;'15 - 16;40,0;59,85;54,0;48,01;48,01;46,38;;4406,2;4631,8
2016-01-19;'16 - 17;40,0;60,0;46,0;50,71;50,71;49,97;;3672,3;3672,3
2016-01-19;'17 - 18;46,02;76,0;50,0;63,21;63,21;62,92;;3870,3;3487,4
2016-01-19;'18 - 19;48,0;80,0;50,0;59,95;59,95;56,81;;4036,6;4036,6
2016-01-19;'19 - 20;35,0;92,0;35,1;47,96;47,96;44,21;;3218,6;3218,6
2016-01-19;'20 - 21;25,5;52,4;34,2;33,76;33,75;30,83;;3124,1;3124,1
2016-01-19;'21 - 22;23,01;44,0;28,0;28,32;28,32;27,46;;2998,6;2998,6
2016-01-19;'22 - 23;22,2;40,0;23,51;24,63;24,63;23,89;;2770,7;2770,7
2016-01-19;'23 - 24;18,5;36,0;25,0;22,33;22,33;21,91;;3255,1;3255,1
2016-01-20;'00 - 01;25,84;42,9;42,9;31,3;31,3;33,24;;2042,6;2043,5
2016-01-20;'01 - 02;22,0;44,95;40,1;33,23;33,23;34,56;;2015,4;2015,4
2016-01-20;'02 - 03;24,22;40,0;39,85;34,09;34,09;34,78;;2425,8;2425,8
2016-01-20;'03 - 04;22,95;35,95;35,95;32,49;32,49;33,22;;2379,4;2379,4
2016-01-20;'04 - 05;24,5;33,3;24,5;30,98;30,98;31,35;;2411,0;2411,0
2016-01-20;'05 - 06;23,0;31,0;23,0;29,21;29,21;29,19;;2374,8;2374,8
2016-01-20;'06 - 07;23,19;48,0;37,0;36,41;36,41;38,18;;1951,4;1928,9
2016-01-20;'07 - 08;47,0;66,5;50,0;58,39;58,39;59,1;;2757,1;2486,2
2016-01-20;'08 - 09;55,0;73,2;72,99;65,17;65,17;66,5;;2581,1;2476,0
2016-01-20;'09 - 10;53,76;69,25;66,1;62,18;62,18;63,33;;2895,3;2758,8
2016-01-20;'10 - 11;57,97;75,0;63,0;64,51;64,51;65,37;;3752,3;3304,3
2016-01-20;'11 - 12;36,98;70,65;70,65;60,21;60,21;61,17;;3364,4;3343,2
2016-01-20;'12 - 13;45,0;64,1;50,0;58,95;58,95;58,36;;4329,6;4016,2
2016-01-20;'13 - 14;47,0;61,5;50,0;55,47;55,47;54,42;;4294,8;4267,5
2016-01-20;'14 - 15;48,0;58,89;50,0;52,79;52,79;51,7;;3365,5;3365,5
2016-01-20;'15 - 16;36,98;56,7;50,0;53,21;53,21;52,95;;4345,4;4148,8
2016-01-20;'16 - 17;37,98;75,89;47,25;60,06;60,06;55,76;;3938,1;3938,1
2016-01-20;'17 - 18;59,5;96,69;64,15;75,92;75,92;71,58;;3588,1;3588,1
2016-01-20;'18 - 19;54,01;82,99;66,0;64,44;64,44;59,64;;3416,3;3416,3
2016-01-20;'19 - 20;49,0;73,27;56,0;59,49;59,49;58,21;;3951,6;3951,6
2016-01-20;'20 - 21;44,01;75,0;70,0;55,3;55,3;57,03;;3024,4;3011,6
2016-01-20;'21 - 22;34,0;52,0;50,99;44,72;44,72;45,42;;3185,6;3055,8
2016-01-20;'22 - 23;27,5;51,99;43,5;39,5;39,5;41,54;;3485,6;3486,4
2016-01-20;'23 - 24;20,0;35,5;20,0;29,67;29,67;30,29;;3719,8;3719,8
2016-01-21;'00 - 01;28,0;32,0;28,0;30,07;30,07;29,84;;1436,8;1436,8
2016-01-21;'01 - 02;17,0;31,25;27,0;28,69;28,69;28,51;;1438,3;1438,3
2016-01-21;'02 - 03;17,0;29,9;25,95;26,99;26,99;26,42;;1381,2;1381,2
2016-01-21;'03 - 04;17,0;30,0;29,69;27,47;27,47;26,83;;1245,5;1245,5
2016-01-21;'04 - 05;25,0;32,9;28,75;29,38;29,38;29,34;;1272,3;1272,3
2016-01-21;'05 - 06;29,09;53,0;49,0;34,38;34,38;35,59;;1875,0;1875,8
2016-01-21;'06 - 07;25,8;60,0;55,0;49,64;49,64;53,58;;3122,5;2925,4
2016-01-21;'07 - 08;69,01;120,0;120,0;87,23;87,23;94,54;;3604,3;2666,1
2016-01-21;'08 - 09;75,0;108,49;84,51;94,16;94,16;96,9;;3217,0;3217,0
2016-01-21;'09 - 10;78,7;100,0;83,3;89,69;89,69;91,5;;3444,5;3444,5
2016-01-21;'10 - 11;68,0;90,0;90,0;80,85;80,85;81,11;;5388,2;5283,0
2016-01-21;'11 - 12;66,01;85,0;67,0;74,37;74,37;73,89;;5891,4;4433,1
2016-01-21;'12 - 13;42,0;70,75;45,6;60,53;60,53;59,42;;5628,2;5312,1
2016-01-21;'13 - 14;41,25;63,8;42,01;54,37;54,37;52,57;;5977,4;5977,4
2016-01-21;'14 - 15;37,5;63,0;46,0;54,47;54,47;52,96;;6060,6;6060,6
2016-01-21;'15 - 16;55,0;99,0;90,0;67,13;67,13;71,91;;6426,7;6087,7
2016-01-21;'16 - 17;54,7;95,9;76,0;69,44;69,44;75,17;;6706,8;6428,8
2016-01-21;'17 - 18;73,5;350,0;320,0;114,7;114,7;134,01;;6280,5;6131,4
2016-01-21;'18 - 19;76,11;164,0;121,0;110,61;110,61;122,71;;7697,7;7062,8
2016-01-21;'19 - 20;55,21;126,0;83,0;84,01;84,01;94,26;;6901,6;6547,4
2016-01-21;'20 - 21;43,5;79,5;48,01;59,58;59,58;57,33;;5463,5;5120,8
2016-01-21;'21 - 22;27,0;48,75;48,0;40,49;40,49;38,81;;3569,8;3569,8
2016-01-21;'22 - 23;27,4;48,0;34,21;37,31;37,31;36,49;;3660,9;3660,9
2016-01-21;'23 - 24;24,0;37,49;34,0;32,13;32,13;30,99;;4121,3;4121,3
2016-01-22;'00 - 01;28,0;40,0;31,0;31,95;31,95;32,04;;1425,2;1425,2
2016-01-22;'01 - 02;25,4;37,57;36,0;33,47;33,47;34,45;;1440,1;1440,1
2016-01-22;'02 - 03;26,15;38,0;29,81;31,5;31,5;31,6;;1623,2;1623,2
2016-01-22;'03 - 04;23,85;39,0;35,85;32,29;32,29;32,55;;1513,5;1513,5
2016-01-22;'04 - 05;24,26;37,0;30,0;32,28;32,28;33,06;;1700,4;1593,4
2016-01-22;'05 - 06;14,43;48,07;48,07;34,68;34,68;37,19;;1168,6;1068,6
2016-01-22;'06 - 07;22,1;87,98;60,0;42,48;42,48;46,1;;2083,4;2061,9
2016-01-22;'07 - 08;47,0;60,0;53,0;53,73;53,73;54,73;;2854,4;2744,8
2016-01-22;'08 - 09;44,5;71,0;64,99;58,22;58,22;59,33;;3284,6;2982,4
2016-01-22;'09 - 10;49,1;60,0;55,0;54,04;54,04;54,66;;4501,5;4163,5
2016-01-22;'10 - 11;45,0;80,0;51,0;49,71;49,71;49,63;;5852,0;5852,0
2016-01-22;'11 - 12;36,26;50,0;38,2;44,38;44,38;43,69;;5556,2;5556,2
2016-01-22;'12 - 13;32,0;44,8;36,25;38,24;38,24;36,38;;5701,7;5701,7
2016-01-22;'13 - 14;30,0;44,4;44,4;36,71;36,71;36,72;;4776,8;4776,8
2016-01-22;'14 - 15;26,01;44,0;29,0;35,99;35,99;36,38;;4495,7;4495,7
2016-01-22;'15 - 16;33,0;43,0;39,0;38,03;38,03;38,37;;4385,1;4385,1
2016-01-22;'16 - 17;36,0;47,0;47,0;41,11;41,11;40,91;;3602,7;3588,7
2016-01-22;'17 - 18;35,5;54,0;35,75;45,17;45,17;44,93;;4525,4;4525,4
2016-01-22;'18 - 19;28,3;44,0;33,0;36,75;36,75;35,46;;4340,1;4340,1
2016-01-22;'19 - 20;20,0;42,0;24,0;29,89;29,89;27,72;;4854,9;4854,9
2016-01-22;'20 - 21;21,55;37,8;34,0;28,56;28,56;27,4;;2534,3;2534,3
2016-01-22;'21 - 22;23,1;36,0;28,95;27,88;27,88;26,44;;1979,9;1979,9
2016-01-22;'22 - 23;21,0;36,0;30,51;27,8;27,8;27,21;;2013,4;2013,4
2016-01-22;'23 - 24;22,65;36,0;26,49;26,74;26,74;26,64;;2070,0;2070,0
2016-01-23;'00 - 01;10,0;40,0;23,0;26,01;26,01;25,31;;2046,0;2060,0
2016-01-23;'01 - 02;21,33;45,0;35,9;28,1;28,1;28,11;;2188,2;2188,2
2016-01-23;'02 - 03;17,73;44,8;31,75;27,88;27,88;28,2;;2428,0;2428,0
2016-01-23;'03 - 04;19,32;43,0;33,41;29,21;29,21;29,47;;2718,2;2668,2
2016-01-23;'04 - 05;18,5;37,0;24,5;26,57;26,57;27,08;;2898,4;2866,4
2016-01-23;'05 - 06;18,12;30,0;23,0;23,49;23,49;22,8;;2434,3;2434,3
2016-01-23;'06 - 07;-1,0;35,0;16,5;23,55;23,55;22,14;;1696,6;1696,6
2016-01-23;'07 - 08;17,7;38,0;25,5;24,83;24,83;23,72;;1812,1;1812,2
2016-01-23;'08 - 09;14,15;30,0;26,61;24,57;24,57;24,21;;2009,6;2009,6
2016-01-23;'09 - 10;17,0;39,0;23,5;24,88;24,88;24,57;;2543,8;2544,6
2016-01-23;'10 - 11;21,81;45,0;24,0;26,48;26,48;24,68;;3071,0;3071,2
2016-01-23;'11 - 12;18,0;50,0;30,0;28,56;28,56;28,06;;3385,9;3386,6
2016-01-23;'12 - 13;24,92;43,0;38,75;31,02;31,02;30,97;;3329,7;3329,9
2016-01-23;'13 - 14;17,5;44,0;18,0;25,99;25,99;25,39;;3414,2;3414,9
2016-01-23;'14 - 15;16,0;39,9;25,0;24,08;24,08;23,3;;3106,1;2937,1
2016-01-23;'15 - 16;19,5;37,0;19,5;23,58;23,58;22,9;;3052,0;3035,5
2016-01-23;'16 - 17;22,01;41,99;27,51;26,84;26,84;25,95;;3090,8;3232,3
2016-01-23;'17 - 18;22,26;45,0;22,26;33,91;33,91;32,97;;2793,3;3233,6
2016-01-23;'18 - 19;18,1;48,05;20,0;31,05;31,05;28,21;;3483,8;3461,8
2016-01-23;'19 - 20;17,32;42,0;27,0;26,13;26,13;24,61;;2887,1;2887,4
2016-01-23;'20 - 21;19,1;40,0;20,5;22,45;22,45;21,75;;2810,2;2810,2
2016-01-23;'21 - 22;18,1;37,2;21,75;21,45;21,45;19,97;;2735,7;2736,3
2016-01-23;'22 - 23;18,05;35,0;32,0;23,56;23,56;23,36;;2439,1;2439,4
2016-01-23;'23 - 24;20,0;34,0;24,0;24,02;24,02;23,76;;2880,7;2880,8
2016-01-24;'00 - 01;17,41;30,0;24,5;22,39;22,39;22,35;;1878,8;1878,8
2016-01-24;'01 - 02;0,0;30,0;25,8;23,33;23,33;23,31;;1510,1;1505,1
2016-01-24;'02 - 03;15,0;30,0;15,0;21,93;21,93;21,83;;1491,6;1320,2
2016-01-24;'03 - 04;15,0;30,0;17,6;20,26;20,26;20,07;;2196,9;2136,9
2016-01-24;'04 - 05;13,02;30,0;13,32;19,13;19,13;18,66;;1907,2;1842,0
2016-01-24;'05 - 06;10,0;28,88;14,2;17,86;17,86;17,38;;1949,9;1840,7
2016-01-24;'06 - 07;16,34;30,0;24,25;19,32;19,32;19,27;;1701,8;1586,8
2016-01-24;'07 - 08;15,75;26,88;17,25;21,14;21,14;21,02;;1402,0;1389,0
2016-01-24;'08 - 09;16,0;37,2;17,03;21,33;21,33;19,0;;1010,7;1010,7
2016-01-24;'09 - 10;18,71;35,0;24,63;21,98;21,98;21,36;;1364,8;1364,8
2016-01-24;'10 - 11;17,9;35,0;23,0;22,92;22,92;22,29;;2067,9;2067,9
2016-01-24;'11 - 12;21,5;37,0;21,51;23,8;23,8;23,29;;2326,0;2326,0
2016-01-24;'12 - 13;18,2;40,0;19,52;21,16;21,16;20,54;;2874,6;2874,6
2016-01-24;'13 - 14;18,0;36,0;24,9;20,53;20,53;20,0;;2856,5;2856,5
