;date;hour;day_ahead_price;intraday_price;price_diff;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
2153;30.03.2016;'17 - 18;29,04;23,89;5,15;4781;4791;10;10928;13818;2890
2154;30.03.2016;'18 - 19;31,9;26,57;5,33;2111;1995;-116;8903;11789;2886
2155;30.03.2016;'19 - 20;37,42;28,18;9,24;325;252;-73;7165;9809;2644
2156;30.03.2016;'20 - 21;37;29;8;0;0;0;6356;9169;2813
2157;30.03.2016;'21 - 22;34,65;28,83;5,82;0;0;0;6146;8236;2090
2158;30.03.2016;'22 - 23;30,38;25,93;4,45;0;0;0;5868;7348;1480
2159;30.03.2016;'23 - 24;27,25;23,65;3,6;0;0;0;5462;6666;1204
2160;31.03.2016;'00 - 01;23,34;24,2;-0,86;0;0;0;5629;6192;563
2161;31.03.2016;'01 - 02;22,27;23,63;-1,36;0;0;0;4998;5459;461
2162;31.03.2016;'02 - 03;21,5;23,22;-1,72;0;0;0;4369;4604;235
2163;31.03.2016;'03 - 04;21,11;22,04;-0,93;0;0;0;3801;4248;447
2164;31.03.2016;'04 - 05;21,29;20,44;0,85;0;0;0;3156;3786;630
2165;31.03.2016;'05 - 06;22,86;24,37;-1,51;0;0;0;2524;3125;601
2166;31.03.2016;'06 - 07;29,08;33,45;-4,37;14;8;-6;2011;2719;708
2167;31.03.2016;'07 - 08;36,09;36,98;-0,89;650;526;-124;1661;2264;603
2168;31.03.2016;'08 - 09;40,96;34,75;6,21;2907;2622;-285;1466;1757;291
2169;31.03.2016;'09 - 10;36,46;33,1;3,36;6061;5980;-81;1323;1441;118
2170;31.03.2016;'10 - 11;34,64;31,52;3,12;9338;9288;-50;1291;1487;196
2171;31.03.2016;'11 - 12;33,95;31,01;2,94;11855;11718;-137;1442;1824;382
2172;31.03.2016;'12 - 13;30,03;30,13;-0,1;12884;13532;648;1733;2258;525
2173;31.03.2016;'13 - 14;30,03;26,69;3,34;12287;13638;1351;2018;2776;758
2174;31.03.2016;'14 - 15;27,92;24,23;3,69;10870;12471;1601;2483;3538;1055
2175;31.03.2016;'15 - 16;25,12;23,85;1,27;8841;9418;577;3221;4424;1203
2176;31.03.2016;'16 - 17;24,73;25,97;-1,24;6296;5804;-492;4028;5046;1018
2177;31.03.2016;'17 - 18;24,93;29,2;-4,27;3630;2931;-699;4872;5363;491
2178;31.03.2016;'18 - 19;27,44;33,02;-5,58;1479;1192;-287;5539;6166;627
2179;31.03.2016;'19 - 20;31,07;34,72;-3,65;238;152;-86;6121;6971;850
2180;31.03.2016;'20 - 21;31,99;32,77;-0,78;0;1;1;6633;7539;906
2181;31.03.2016;'21 - 22;25,35;29,59;-4,24;0;0;0;7027;8048;1021
2182;31.03.2016;'22 - 23;25,23;27,17;-1,94;0;0;0;7438;8486;1048
2183;31.03.2016;'23 - 24;23,22;25,01;-1,79;0;0;0;7738;9017;1279
2184;01.04.2016;'00 - 01;21,35;21,01;0,34;0;0;0;7964;9337;1373
2185;01.04.2016;'01 - 02;20,98;22,51;-1,53;0;0;0;8049;9045;996
2186;01.04.2016;'02 - 03;21,19;23,92;-2,73;0;0;0;7739;8336;597
2187;01.04.2016;'03 - 04;20,64;24,34;-3,7;0;0;0;7177;7564;387
2188;01.04.2016;'04 - 05;21,13;23,61;-2,48;0;0;0;6605;6520;-85
2189;01.04.2016;'05 - 06;21,78;24,3;-2,52;0;0;0;6082;5500;-582
2190;01.04.2016;'06 - 07;29,73;30,79;-1,06;19;7;-12;5557;4812;-745
2191;01.04.2016;'07 - 08;36,5;37,66;-1,16;674;512;-162;4906;4422;-484
2192;01.04.2016;'08 - 09;40,44;43,57;-3,13;3042;2383;-659;4001;3469;-532
2193;01.04.2016;'09 - 10;38,39;39;-0,61;6299;5325;-974;3046;2592;-454
2194;01.04.2016;'10 - 11;34,57;35,81;-1,24;9691;8722;-969;2385;2303;-82
2195;01.04.2016;'11 - 12;30,55;29,95;0,6;12292;11605;-687;2098;2070;-28
2196;01.04.2016;'12 - 13;25,79;24,24;1,55;13814;13433;-381;1958;2126;168
2197;01.04.2016;'13 - 14;23,09;24,11;-1,02;14561;14210;-351;1988;2175;187
2198;01.04.2016;'14 - 15;23,13;25,1;-1,97;14594;14310;-284;2017;1965;-52
2199;01.04.2016;'15 - 16;23;24,17;-1,17;13301;13398;97;1977;1736;-241
2200;01.04.2016;'16 - 17;22,45;22,4;0,05;10665;10814;149;2000;1518;-482
2201;01.04.2016;'17 - 18;24,28;23,64;0,64;6724;7167;443;2100;1373;-727
2202;01.04.2016;'18 - 19;31,91;28,83;3,08;2786;3104;318;2132;1327;-805
2203;01.04.2016;'19 - 20;33,9;30,49;3,41;425;442;17;2450;1443;-1007
2204;01.04.2016;'20 - 21;35,85;32,59;3,26;1;2;1;3638;2157;-1481
2205;01.04.2016;'21 - 22;31,3;31,91;-0,61;0;0;0;5073;3520;-1553
2206;01.04.2016;'22 - 23;24,33;25,28;-0,95;0;0;0;6197;5425;-772
2207;01.04.2016;'23 - 24;26,03;25,86;0,17;0;0;0;7383;7111;-272
2208;02.04.2016;'00 - 01;21,82;21,89;-0,07;0;0;0;7691;8309;618
2209;02.04.2016;'01 - 02;21,31;23,35;-2,04;0;0;0;8465;8777;312
2210;02.04.2016;'02 - 03;21,1;21,81;-0,71;0;0;0;9341;9145;-196
2211;02.04.2016;'03 - 04;19,84;22,02;-2,18;0;0;0;9895;9690;-205
2212;02.04.2016;'04 - 05;19,91;22,08;-2,17;0;0;0;10307;10372;65
2213;02.04.2016;'05 - 06;20,09;21,98;-1,89;0;0;0;10693;10614;-79
2214;02.04.2016;'06 - 07;20,19;21,2;-1,01;45;21;-24;10893;10344;-549
2215;02.04.2016;'07 - 08;22,29;23,55;-1,26;1328;1097;-231;10853;9761;-1092
2216;02.04.2016;'08 - 09;22,51;23,8;-1,29;5618;4554;-1064;9840;8520;-1320
2217;02.04.2016;'09 - 10;22,04;27,93;-5,89;11251;9060;-2191;7743;6305;-1438
2218;02.04.2016;'10 - 11;20,81;26,05;-5,24;16647;13742;-2905;6557;5492;-1065
2219;02.04.2016;'11 - 12;19,55;27,12;-7,57;20604;17358;-3246;6535;5321;-1214
2220;02.04.2016;'12 - 13;18,12;25,01;-6,89;22832;19202;-3630;6605;4983;-1622
2221;02.04.2016;'13 - 14;17,06;24,05;-6,99;23360;19707;-3653;6679;5068;-1611
2222;02.04.2016;'14 - 15;14,06;22,02;-7,96;22364;18402;-3962;6744;5416;-1328
2223;02.04.2016;'15 - 16;16,05;22,52;-6,47;19546;15636;-3910;6639;5184;-1455
2224;02.04.2016;'16 - 17;18,73;23,76;-5,03;15103;12010;-3093;6392;4968;-1424
2225;02.04.2016;'17 - 18;20,12;25,84;-5,72;9350;7333;-2017;5970;4732;-1238
2226;02.04.2016;'18 - 19;23,41;32,24;-8,83;3800;2929;-871;6020;4075;-1945
2227;02.04.2016;'19 - 20;28,2;35,08;-6,88;605;423;-182;6838;4345;-2493
2228;02.04.2016;'20 - 21;30,43;39,34;-8,91;3;2;-1;8628;6076;-2552
2229;02.04.2016;'21 - 22;30,1;35,88;-5,78;0;0;0;10516;7870;-2646
2230;02.04.2016;'22 - 23;26,79;30,51;-3,72;0;0;0;11655;9075;-2580
2231;02.04.2016;'23 - 24;21,43;23,61;-2,18;0;0;0;11765;9406;-2359
2232;03.04.2016;'00 - 01;19,59;18,93;0,66;0;0;0;8986;9420;434
2233;03.04.2016;'01 - 02;18,07;17,43;0,64;0;0;0;8793;8880;87
2234;03.04.2016;'02 - 03;17,5;14,94;2,56;0;0;0;8500;8176;-324
2235;03.04.2016;'03 - 04;15,29;13,65;1,64;0;0;0;8326;7542;-784
2236;03.04.2016;'04 - 05;15,68;13,91;1,77;0;0;0;8385;7151;-1234
2237;03.04.2016;'05 - 06;15,59;14,06;1,53;0;0;0;8482;7003;-1479
2238;03.04.2016;'06 - 07;13,32;12,01;1,31;42;21;-21;8590;6588;-2002
2239;03.04.2016;'07 - 08;14,6;13,78;0,82;1119;984;-135;8615;6624;-1991
2240;03.04.2016;'08 - 09;17,48;16,94;0,54;4411;3711;-700;8024;6134;-1890
2241;03.04.2016;'09 - 10;18,55;19,18;-0,63;8504;7481;-1023;6563;5306;-1257
2242;03.04.2016;'10 - 11;17,36;17,47;-0,11;12491;11599;-892;5421;3879;-1542
2243;03.04.2016;'11 - 12;17,67;16,27;1,4;15515;14799;-716;4763;3340;-1423
2244;03.04.2016;'12 - 13;15,48;15,01;0,47;17220;17055;-165;4407;3158;-1249
2245;03.04.2016;'13 - 14;14,8;7,5;7,3;17498;17806;308;4144;3169;-975
2246;03.04.2016;'14 - 15;12,75;6,29;6,46;16537;16825;288;3756;3260;-496
2247;03.04.2016;'15 - 16;12,18;6,58;5,6;14187;14279;92;3254;2941;-313
2248;03.04.2016;'16 - 17;13,02;7,53;5,49;10802;10636;-166;2762;2214;-548
2249;03.04.2016;'17 - 18;15,77;12,47;3,3;6715;6447;-268;2384;1734;-650
2250;03.04.2016;'18 - 19;21,19;22,78;-1,59;2831;2588;-243;2375;1393;-982
2251;03.04.2016;'19 - 20;23,15;25,63;-2,48;470;376;-94;2585;1795;-790
2252;03.04.2016;'20 - 21;25,28;27,66;-2,38;2;2;0;3047;2414;-633
2253;03.04.2016;'21 - 22;25,01;25,64;-0,63;0;0;0;3646;3172;-474
2254;03.04.2016;'22 - 23;24,32;22,7;1,62;0;0;0;4273;3634;-639
2255;03.04.2016;'23 - 24;20,9;21,43;-0,53;0;0;0;4881;4076;-805
2256;04.04.2016;'00 - 01;21;20,34;0,66;0;0;0;3724;4343;619
2257;04.04.2016;'01 - 02;19,59;19,02;0,57;0;0;0;3961;4703;742
2258;04.04.2016;'02 - 03;19,15;18,07;1,08;0;0;0;4124;5100;976
2259;04.04.2016;'03 - 04;18,75;15,65;3,1;0;0;0;4398;5286;888
2260;04.04.2016;'04 - 05;18,72;16,4;2,32;0;0;0;4714;6131;1417
2261;04.04.2016;'05 - 06;20,39;19,13;1,26;0;0;0;5071;6878;1807
2262;04.04.2016;'06 - 07;29,1;26,08;3,02;34;20;-14;5450;7641;2191
2263;04.04.2016;'07 - 08;34,19;29,25;4,94;835;746;-89;5865;8381;2516
2264;04.04.2016;'08 - 09;35,42;29,88;5,54;3360;3028;-332;6019;8099;2080
2265;04.04.2016;'09 - 10;33,5;25,88;7,62;6865;6382;-483;5814;7678;1864
2266;04.04.2016;'10 - 11;29,62;22,97;6,65;10320;10620;300;5614;7292;1678
2267;04.04.2016;'11 - 12;25,1;22,01;3,09;13115;13634;519;5576;7381;1805
2268;04.04.2016;'12 - 13;23,37;21,5;1,87;14930;15506;576;5603;7746;2143
2269;04.04.2016;'13 - 14;23,83;19,9;3,93;15335;16366;1031;5610;7931;2321
2270;04.04.2016;'14 - 15;23,93;19,25;4,68;14743;15337;594;5548;7473;1925
2271;04.04.2016;'15 - 16;23,04;19,39;3,65;13020;12967;-53;5201;7716;2515
2272;04.04.2016;'16 - 17;27,42;20,65;6,77;10190;10030;-160;4729;7099;2370
2273;04.04.2016;'17 - 18;29,25;24,44;4,81;6496;6377;-119;4167;6488;2321
2274;04.04.2016;'18 - 19;32,96;27,62;5,34;2822;2856;34;3627;5118;1491
2275;04.04.2016;'19 - 20;35,05;29,43;5,62;476;478;2;3018;3300;282
2276;04.04.2016;'20 - 21;36,1;31,52;4,58;2;5;3;2721;3092;371
2277;04.04.2016;'21 - 22;35,6;30,2;5,4;0;0;0;2627;2344;-283
2278;04.04.2016;'22 - 23;30,3;29,01;1,29;0;0;0;2628;2014;-614
2279;04.04.2016;'23 - 24;25,96;22,73;3,23;0;0;0;2644;2031;-613
2280;05.04.2016;'00 - 01;21,39;22,3;-0,91;0;0;0;2525;2600;75
2281;05.04.2016;'01 - 02;20,8;20,01;0,79;0;0;0;2793;3456;663
2282;05.04.2016;'02 - 03;20,76;17,79;2,97;0;0;0;2973;3913;940
2283;05.04.2016;'03 - 04;20,31;17,64;2,67;0;0;0;3037;4388;1351
2284;05.04.2016;'04 - 05;20,34;20,11;0,23;0;0;0;3074;4818;1744
2285;05.04.2016;'05 - 06;21,79;23,1;-1,31;0;0;0;3137;4646;1509
2286;05.04.2016;'06 - 07;27,84;36,1;-8,26;45;26;-19;3247;4356;1109
2287;05.04.2016;'07 - 08;32,76;42,42;-9,66;1043;1047;4;3374;4187;813
2288;05.04.2016;'08 - 09;35,18;43,58;-8,4;3811;3841;30;3420;3558;138
2289;05.04.2016;'09 - 10;34,92;39,32;-4,4;7226;7470;244;3253;2715;-538
2290;05.04.2016;'10 - 11;34,1;36,43;-2,33;10455;10836;381;3114;2457;-657
2291;05.04.2016;'11 - 12;32,93;32,93;0;12815;12521;-294;3230;2467;-763
2292;05.04.2016;'12 - 13;29,52;29,78;-0,26;13942;13379;-563;3604;2782;-822
2293;05.04.2016;'13 - 14;26,58;28,18;-1,6;13514;13266;-248;3977;3032;-945
2294;05.04.2016;'14 - 15;24,74;27,44;-2,7;11984;12194;210;4330;3411;-919
2295;05.04.2016;'15 - 16;24,19;26;-1,81;9919;9916;-3;4578;3864;-714
2296;05.04.2016;'16 - 17;23,96;24,09;-0,13;7321;6932;-389;4971;4672;-299
2297;05.04.2016;'17 - 18;27,05;24,55;2,5;4371;4014;-357;5412;5460;48
2298;05.04.2016;'18 - 19;29,79;26,8;2,99;1788;1636;-152;5948;6552;604
2299;05.04.2016;'19 - 20;30,66;26,49;4,17;316;266;-50;6652;7260;608
2300;05.04.2016;'20 - 21;30,04;26,58;3,46;2;4;2;7341;8149;808
2301;05.04.2016;'21 - 22;28;23,83;4,17;0;0;0;8219;9798;1579
2302;05.04.2016;'22 - 23;25,32;20,02;5,3;0;0;0;9364;12306;2942
2303;05.04.2016;'23 - 24;21,97;18,08;3,89;0;0;0;10325;13478;3153
2304;06.04.2016;'00 - 01;20;15,35;4,65;0;0;0;10369;13202;2833
2305;06.04.2016;'01 - 02;19,2;15,49;3,71;0;0;0;11304;12987;1683
2306;06.04.2016;'02 - 03;19,06;15,45;3,61;0;0;0;11845;12948;1103
2307;06.04.2016;'03 - 04;18,95;14,11;4,84;0;0;0;11977;13080;1103
2308;06.04.2016;'04 - 05;19,02;14,66;4,36;0;0;0;11981;12663;682
2309;06.04.2016;'05 - 06;20;15,89;4,11;0;0;0;11948;12534;586
2310;06.04.2016;'06 - 07;24,33;19,1;5,23;36;28;-8;11874;12256;382
2311;06.04.2016;'07 - 08;32,97;31,56;1,41;885;904;19;11927;12405;478
2312;06.04.2016;'08 - 09;34,24;35,17;-0,93;3456;3732;276;12268;12273;5
2313;06.04.2016;'09 - 10;25,98;29,6;-3,62;6797;7747;950;13006;13004;-2
2314;06.04.2016;'10 - 11;23,24;23,23;0,01;10174;11372;1198;14020;15501;1481
2315;06.04.2016;'11 - 12;21,97;19;2,97;12803;13334;531;15029;18396;3367
2316;06.04.2016;'12 - 13;21,25;17,25;4;14145;13839;-306;16003;19794;3791
2317;06.04.2016;'13 - 14;20,02;16,7;3,32;14058;14081;23;16952;20337;3385
2318;06.04.2016;'14 - 15;19,75;16,74;3,01;12951;13312;361;17690;20982;3292
2319;06.04.2016;'15 - 16;19,85;14,86;4,99;10942;12258;1316;18030;21509;3479
2320;06.04.2016;'16 - 17;20,09;14,85;5,24;8593;10102;1509;17975;21483;3508
2321;06.04.2016;'17 - 18;21,59;16,88;4,71;5624;6730;1106;17320;20376;3056
2322;06.04.2016;'18 - 19;23,1;16,68;6,42;2470;3162;692;16280;18746;2466
2323;06.04.2016;'19 - 20;26,71;20,18;6,53;419;519;100;15481;16718;1237
2324;06.04.2016;'20 - 21;28,26;22,65;5,61;4;3;-1;15302;16738;1436
2325;06.04.2016;'21 - 22;23,23;20,24;2,99;0;0;0;16117;19056;2939
2326;06.04.2016;'22 - 23;21,06;18,07;2,99;0;0;0;17429;20656;3227
2327;06.04.2016;'23 - 24;19,01;11,56;7,45;0;0;0;18535;21232;2697
2328;07.04.2016;'00 - 01;16,42;10,47;5,95;0;0;0;18932;21052;2120
2329;07.04.2016;'01 - 02;16;7,04;8,96;0;0;0;19021;20598;1577
2330;07.04.2016;'02 - 03;13,46;8,79;4,67;0;0;0;18937;19468;531
2331;07.04.2016;'03 - 04;12,57;7,72;4,85;0;0;0;18816;18646;-170
2332;07.04.2016;'04 - 05;13,49;11,32;2,17;0;0;0;18629;16999;-1630
2333;07.04.2016;'05 - 06;17,37;19,74;-2,37;0;0;0;18304;15714;-2590
2334;07.04.2016;'06 - 07;22,62;31,56;-8,94;53;38;-15;18071;14815;-3256
2335;07.04.2016;'07 - 08;28,4;35,12;-6,72;1057;1031;-26;17963;13937;-4026
2336;07.04.2016;'08 - 09;31,31;37,86;-6,55;3876;3620;-256;18448;13868;-4580
2337;07.04.2016;'09 - 10;26,33;35,29;-8,96;7193;6400;-793;19452;15409;-4043
2338;07.04.2016;'10 - 11;21,55;28,13;-6,58;10164;8919;-1245;20292;17068;-3224
2339;07.04.2016;'11 - 12;21,56;28,6;-7,04;12151;10722;-1429;20516;18131;-2385
2340;07.04.2016;'12 - 13;22,32;25,9;-3,58;13250;11392;-1858;19915;18363;-1552
2341;07.04.2016;'13 - 14;21,6;24,52;-2,92;13397;11719;-1678;19006;17818;-1188
2342;07.04.2016;'14 - 15;22,57;24,48;-1,91;12728;11688;-1040;17916;17505;-411
2343;07.04.2016;'15 - 16;21,86;23,37;-1,51;11210;10858;-352;16757;17178;421
2344;07.04.2016;'16 - 17;21,94;21,86;0,08;8928;9082;154;15415;16397;982
2345;07.04.2016;'17 - 18;22,73;22,9;-0,17;5953;6250;297;13715;14968;1253
2346;07.04.2016;'18 - 19;28,59;28,9;-0,31;2722;2962;240;11571;12939;1368
2347;07.04.2016;'19 - 20;31,11;30,02;1,09;520;560;40;9712;10330;618
2348;07.04.2016;'20 - 21;32,68;31,52;1,16;9;6;-3;8882;9924;1042
2349;07.04.2016;'21 - 22;29,41;28,51;0,9;0;0;0;8914;9688;774
2350;07.04.2016;'22 - 23;28,27;27,09;1,18;0;0;0;9251;9479;228
2351;07.04.2016;'23 - 24;23,54;23,03;0,51;0;0;0;9356;9393;37
2352;08.04.2016;'00 - 01;23,39;24,73;-1,34;0;0;0;8917;9159;242
2353;08.04.2016;'01 - 02;21,69;24,17;-2,48;0;0;0;8608;8603;-5
2354;08.04.2016;'02 - 03;21,18;22,49;-1,31;0;0;0;8065;8354;289
2355;08.04.2016;'03 - 04;20,52;22,16;-1,64;0;0;0;7409;8143;734
2356;08.04.2016;'04 - 05;21,04;21,88;-0,84;0;0;0;6830;7989;1159
2357;08.04.2016;'05 - 06;21,72;21,4;0,32;0;0;0;6224;7144;920
2358;08.04.2016;'06 - 07;29,12;27,53;1,59;60;45;-15;5625;6160;535
2359;08.04.2016;'07 - 08;35;29,47;5,53;1154;1152;-2;4972;5345;373
2360;08.04.2016;'08 - 09;38,2;34,64;3,56;4176;4406;230;4189;4318;129
2361;08.04.2016;'09 - 10;37,55;31,05;6,5;7825;8662;837;3507;3518;11
2362;08.04.2016;'10 - 11;34,22;27,16;7,06;11005;12309;1304;3162;3780;618
2363;08.04.2016;'11 - 12;32,96;25,3;7,66;13050;14936;1886;3011;4242;1231
2364;08.04.2016;'12 - 13;29,74;23,68;6,06;14020;15395;1375;2953;4041;1088
2365;08.04.2016;'13 - 14;27,9;23,88;4,02;13995;14385;390;2895;3764;869
2366;08.04.2016;'14 - 15;26,36;25,71;0,65;13054;12910;-144;2743;3510;767
2367;08.04.2016;'15 - 16;24,66;23,86;0,8;11209;10967;-242;2382;3098;716
2368;08.04.2016;'16 - 17;23,95;25,23;-1,28;8621;8534;-87;1959;2574;615
2369;08.04.2016;'17 - 18;27,03;26,46;0,57;5584;5563;-21;1530;2211;681
2370;08.04.2016;'18 - 19;29,58;28,21;1,37;2564;2770;206;1117;1744;627
2371;08.04.2016;'19 - 20;32,22;29,26;2,96;490;582;92;824;1170;346
2372;08.04.2016;'20 - 21;31,96;30,64;1,32;8;8;0;697;930;233
2373;08.04.2016;'21 - 22;30,66;29,4;1,26;0;0;0;683;942;259
2374;08.04.2016;'22 - 23;30,68;29,4;1,28;0;0;0;699;1078;379
2375;08.04.2016;'23 - 24;29;27,54;1,46;0;0;0;752;1300;548
2376;09.04.2016;'00 - 01;28,45;24,34;4,11;0;0;0;773;1383;610
2377;09.04.2016;'01 - 02;24,18;22,34;1,84;0;0;0;799;1533;734
2378;09.04.2016;'02 - 03;23,28;21,98;1,3;0;0;0;810;1467;657
2379;09.04.2016;'03 - 04;21,84;19,97;1,87;0;0;0;820;1367;547
2380;09.04.2016;'04 - 05;21,46;19,63;1,83;0;0;0;862;1194;332
2381;09.04.2016;'05 - 06;21,72;19,18;2,54;0;0;0;904;1008;104
2382;09.04.2016;'06 - 07;22,42;20,13;2,29;90;61;-29;941;1033;92
2383;09.04.2016;'07 - 08;23,42;21,66;1,76;1514;1374;-140;968;1236;268
2384;09.04.2016;'08 - 09;27,21;22,94;4,27;5295;5010;-285;938;1240;302
2385;09.04.2016;'09 - 10;25,12;22,76;2,36;9826;9427;-399;871;809;-62
2386;09.04.2016;'10 - 11;22,76;22,56;0,2;13452;13222;-230;892;805;-87
2387;09.04.2016;'11 - 12;22,58;22,82;-0,24;15655;15233;-422;1032;1174;142
2388;09.04.2016;'12 - 13;21,83;22,93;-1,1;16470;15808;-662;1239;1507;268
2389;09.04.2016;'13 - 14;20,81;21,23;-0,42;15692;14813;-879;1433;1466;33
2390;09.04.2016;'14 - 15;19,94;21,08;-1,14;13777;12956;-821;1568;1394;-174
2391;09.04.2016;'15 - 16;20,35;21,33;-0,98;11262;10663;-599;1672;1392;-280
2392;09.04.2016;'16 - 17;20,3;21,07;-0,77;8413;7968;-445;1791;1706;-85
2393;09.04.2016;'17 - 18;22,27;20,33;1,94;5290;5160;-130;2133;2471;338
2394;09.04.2016;'18 - 19;26,91;23,07;3,84;2405;2664;259;2881;3309;428
2395;09.04.2016;'19 - 20;29,62;24,82;4,8;463;577;114;3863;4153;290
2396;09.04.2016;'20 - 21;31,81;26,34;5,47;8;10;2;5139;5794;655
2397;09.04.2016;'21 - 22;29,56;26,07;3,49;0;0;0;6402;7698;1296
2398;09.04.2016;'22 - 23;27,44;24,86;2,58;0;0;0;7420;8572;1152
2399;09.04.2016;'23 - 24;24;20,61;3,39;0;0;0;7902;9009;1107
2400;10.04.2016;'00 - 01;21,13;18,8;2,33;0;0;0;8350;8874;524
2401;10.04.2016;'01 - 02;20,03;17,22;2,81;0;0;0;8008;8245;237
2402;10.04.2016;'02 - 03;19,25;16,97;2,28;0;0;0;7601;7529;-72
2403;10.04.2016;'03 - 04;18,96;17,86;1,1;0;0;0;7162;7106;-56
2404;10.04.2016;'04 - 05;19,02;17,21;1,81;0;0;0;6805;6774;-31
2405;10.04.2016;'05 - 06;18,88;17,63;1,25;0;0;0;6539;6502;-37
2406;10.04.2016;'06 - 07;19,15;16,21;2,94;58;42;-16;6260;6274;14
2407;10.04.2016;'07 - 08;19,19;18,57;0,62;964;941;-23;5896;5786;-110
2408;10.04.2016;'08 - 09;20,22;18,6;1,62;3417;3358;-59;5284;4604;-680
2409;10.04.2016;'09 - 10;20,97;19,84;1,13;6611;7122;511;4467;3429;-1038
2410;10.04.2016;'10 - 11;21;18,16;2,84;9750;11649;1899;3770;3153;-617
2411;10.04.2016;'11 - 12;20,59;15,34;5,25;12288;15514;3226;3433;3090;-343
2412;10.04.2016;'12 - 13;19,29;11,83;7,46;13857;17658;3801;3399;2866;-533
2413;10.04.2016;'13 - 14;16,89;9,58;7,31;13988;18215;4227;3398;2878;-520
2414;10.04.2016;'14 - 15;14,25;4,51;9,74;13117;16457;3340;3484;3254;-230
2415;10.04.2016;'15 - 16;13,61;3,53;10,08;11524;13902;2378;3722;3980;258
2416;10.04.2016;'16 - 17;12,06;4,29;7,77;9420;11042;1622;4128;4796;668
2417;10.04.2016;'17 - 18;16,67;9,46;7,21;6484;7536;1052;4775;5512;737
2418;10.04.2016;'18 - 19;20,78;17,5;3,28;3112;3774;662;5745;6499;754
2419;10.04.2016;'19 - 20;22,47;18,55;3,92;627;850;223;6765;7210;445
2420;10.04.2016;'20 - 21;24,55;19,22;5,33;12;15;3;7969;8759;790
2421;10.04.2016;'21 - 22;23;16,28;6,72;0;0;0;8892;11014;2122
2422;10.04.2016;'22 - 23;21,84;16,57;5,27;0;0;0;9482;11780;2298
2423;10.04.2016;'23 - 24;19,57;15,48;4,09;0;0;0;9645;11639;1994
2424;11.04.2016;'00 - 01;16,35;10,55;5,8;0;0;0;9866;10998;1132
2425;11.04.2016;'01 - 02;13,7;9,37;4,33;0;0;0;9498;10560;1062
2426;11.04.2016;'02 - 03;12,81;9,41;3,4;0;0;0;9172;10521;1349
2427;11.04.2016;'03 - 04;10,66;8,4;2,26;0;0;0;8977;10193;1216
2428;11.04.2016;'04 - 05;13,09;8,99;4,1;0;0;0;8880;9807;927
2429;11.04.2016;'05 - 06;18,55;14,62;3,93;0;0;0;8858;9436;578
2430;11.04.2016;'06 - 07;25,49;21,85;3,64;132;90;-42;8807;9781;974
2431;11.04.2016;'07 - 08;32;32,29;-0,29;1973;1808;-165;8575;9392;817
2432;11.04.2016;'08 - 09;34,61;32,29;2,32;6590;5992;-598;8093;8002;-91
2433;11.04.2016;'09 - 10;28,98;31,05;-2,07;12079;10960;-1119;7638;7766;128
2434;11.04.2016;'10 - 11;25,63;27,88;-2,25;16819;15427;-1392;7452;8166;714
2435;11.04.2016;'11 - 12;23,1;23,56;-0,46;19892;18822;-1070;7606;8196;590
2436;11.04.2016;'12 - 13;22,59;23,47;-0,88;21411;20776;-635;8071;8233;162
2437;11.04.2016;'13 - 14;22,51;24,1;-1,59;21494;21217;-277;8614;8694;80
2438;11.04.2016;'14 - 15;22,12;22,25;-0,13;20305;20016;-289;9201;9275;74
2439;11.04.2016;'15 - 16;21,83;22,36;-0,53;17633;17632;-1;9710;10097;387
2440;11.04.2016;'16 - 17;22,11;23,05;-0,94;13653;13644;-9;10241;10692;451
2441;11.04.2016;'17 - 18;23,68;23,72;-0,04;8582;8567;-15;10645;11082;437
2442;11.04.2016;'18 - 19;28,47;29,62;-1,15;3767;3809;42;10842;11174;332
2443;11.04.2016;'19 - 20;31,27;31,74;-0,47;760;776;16;10957;10622;-335
2444;11.04.2016;'20 - 21;32,56;34,15;-1,59;19;16;-3;11143;10764;-379
2445;11.04.2016;'21 - 22;31,49;32,59;-1,1;0;0;0;11227;10579;-648
2446;11.04.2016;'22 - 23;27,86;32,44;-4,58;0;0;0;11219;9924;-1295
2447;11.04.2016;'23 - 24;24,8;27,79;-2,99;0;0;0;10952;9169;-1783
2448;12.04.2016;'00 - 01;22,8;24,77;-1,97;0;0;0;9185;8688;-497
2449;12.04.2016;'01 - 02;22,2;23,73;-1,53;0;0;0;8658;8011;-647
2450;12.04.2016;'02 - 03;21,69;23,73;-2,04;0;0;0;8157;7384;-773
2451;12.04.2016;'03 - 04;21,05;23,32;-2,27;0;0;0;7783;7235;-548
2452;12.04.2016;'04 - 05;21,32;22,43;-1,11;0;0;0;7493;7165;-328
2453;12.04.2016;'05 - 06;22,15;23;-0,85;0;0;0;7192;7209;17
2454;12.04.2016;'06 - 07;28,98;30,21;-1,23;100;85;-15;6819;6922;103
2455;12.04.2016;'07 - 08;36;33,78;2,22;1318;1170;-148;6357;6378;21
2456;12.04.2016;'08 - 09;38,94;40,93;-1,99;4158;3484;-674;5528;5158;-370
2457;12.04.2016;'09 - 10;37,6;40,02;-2,42;7643;6534;-1109;4631;4059;-572
2458;12.04.2016;'10 - 11;34;35,75;-1,75;11170;10263;-907;4055;3349;-706
