cet_cest_timestamp;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2017-01-03T07:00:00+0100;40303;0;0;1;-1;49575;22145;0.4467;19390;2755
2017-01-03T08:00:00+0100;40303;70;0.0017;164;-94;49575;22753;0.4589;20035;2718
2017-01-03T09:00:00+0100;40303;538;0.0133;925;-387;49575;24081;0.4858;21024;3057
2017-01-03T10:00:00+0100;40303;1166;0.0289;2120;-954;49575;25909;0.5226;22398;3511
2017-01-03T11:00:00+0100;40303;1817;0.0451;3075;-1258;49575;27726;0.5592;23950;3776
2017-01-03T12:00:00+0100;40303;2147;0.0533;3453;-1306;49575;29098;0.587;25474;3624
2017-01-03T13:00:00+0100;40303;1908;0.0474;3118;-1210;49575;30230;0.6098;26885;3345
2017-01-03T14:00:00+0100;40303;1220;0.0303;2150;-930;49575;30829;0.6219;28068;2761
2017-01-03T15:00:00+0100;40303;439;0.0109;906;-467;49575;31969;0.6449;29127;2842
2017-01-03T16:00:00+0100;40303;46;0.0012;98;-52;49575;33058;0.6669;30201;2857
2017-01-03T17:00:00+0100;40303;0;0;3;-3;49575;33917;0.6842;31256;2661
2017-01-03T18:00:00+0100;40303;0;0;0;0;49575;34739;0.7007;32245;2494
2017-01-03T19:00:00+0100;40303;0;0;0;0;49575;35220;0.7104;33038;2182
2017-01-03T20:00:00+0100;40303;0;0;0;0;49575;35692;0.72;33731;1961
2017-01-03T21:00:00+0100;40303;0;0;0;0;49575;35723;0.7206;34165;1558
2017-01-03T22:00:00+0100;40303;0;0;0;0;49575;34704;0.7001;34588;116
2017-01-03T23:00:00+0100;40303;0;0;0;0;49575;34412;0.6942;34969;-557
2017-01-04T00:00:00+0100;40305;0;0;0;0;49583;32650;0.6585;35375;-2725
2017-01-04T01:00:00+0100;40305;0;0;0;0;49583;31757;0.6405;35389;-3632
2017-01-04T02:00:00+0100;40305;0;0;0;0;49583;30978;0.6248;35155;-4177
2017-01-04T03:00:00+0100;40305;0;0;0;0;49583;30633;0.6178;35048;-4415
2017-01-04T04:00:00+0100;40305;0;0;0;0;49583;30701;0.6192;35089;-4388
2017-01-04T05:00:00+0100;40305;0;0;0;0;49583;30838;0.622;35122;-4284
2017-01-04T06:00:00+0100;40305;0;0;0;0;49583;31701;0.6394;35195;-3494
2017-01-04T07:00:00+0100;40305;0;0;0;0;49583;32627;0.658;35327;-2700
2017-01-04T08:00:00+0100;40305;49;0.0012;80;-31;49583;33379;0.6732;35186;-1807
2017-01-04T09:00:00+0100;40305;675;0.0168;621;54;49583;32921;0.664;34829;-1908
2017-01-04T10:00:00+0100;40305;1747;0.0433;1535;212;49583;32260;0.6506;34378;-2118
2017-01-04T11:00:00+0100;40305;2619;0.065;2214;405;49583;32198;0.6494;33831;-1633
2017-01-04T12:00:00+0100;40305;2968;0.0736;2424;544;49583;32234;0.6501;33237;-1003
2017-01-04T13:00:00+0100;40305;2560;0.0635;2131;429;49583;31422;0.6338;32479;-1057
2017-01-04T14:00:00+0100;40305;1596;0.0396;1417;179;49583;30136;0.6078;31579;-1443
2017-01-04T15:00:00+0100;40305;556;0.0138;562;-6;49583;29088;0.5866;30525;-1437
2017-01-04T16:00:00+0100;40305;44;0.0011;52;-8;49583;27927;0.5632;29176;-1249
2017-01-04T17:00:00+0100;40305;0;0;0;0;49583;26062;0.5256;27729;-1667
2017-01-04T18:00:00+0100;40305;0;0;0;0;49583;25478;0.5138;26223;-745
2017-01-04T19:00:00+0100;40305;0;0;0;0;49583;25132;0.5068;24650;482
2017-01-04T20:00:00+0100;40305;0;0;0;0;49583;23856;0.4811;23206;650
2017-01-04T21:00:00+0100;40305;0;0;0;0;49583;23136;0.4666;21939;1197
2017-01-04T22:00:00+0100;40305;0;0;0;0;49583;21622;0.4361;20726;896
2017-01-04T23:00:00+0100;40305;0;0;0;0;49583;20924;0.422;19306;1618
2017-01-05T00:00:00+0100;40307;0;0;0;0;49589;19568;0.3946;18083;1485
2017-01-05T01:00:00+0100;40307;0;0;0;0;49589;18151;0.366;16731;1420
2017-01-05T02:00:00+0100;40307;0;0;0;0;49589;17270;0.3483;15424;1846
2017-01-05T03:00:00+0100;40307;0;0;0;0;49589;16276;0.3282;14323;1953
2017-01-05T04:00:00+0100;40307;0;0;0;0;49589;15572;0.314;13432;2140
2017-01-05T05:00:00+0100;40307;0;0;0;0;49589;14819;0.2988;12646;2173
2017-01-05T06:00:00+0100;40307;0;0;0;0;49589;13865;0.2796;11887;1978
2017-01-05T07:00:00+0100;40307;0;0;1;-1;49589;13474;0.2717;11121;2353
2017-01-05T08:00:00+0100;40307;116;0.0029;168;-52;49589;13034;0.2628;10276;2758
2017-01-05T09:00:00+0100;40307;1267;0.0314;1322;-55;49589;12300;0.248;9522;2778
2017-01-05T10:00:00+0100;40307;2991;0.0742;3081;-90;49589;11856;0.2391;9067;2789
2017-01-05T11:00:00+0100;40307;4276;0.1061;4410;-134;49589;11987;0.2417;8993;2994
2017-01-05T12:00:00+0100;40307;4453;0.1105;4956;-503;49589;12074;0.2435;9093;2981
2017-01-05T13:00:00+0100;40307;3876;0.0962;4595;-719;49589;11062;0.223;9011;2051
2017-01-05T14:00:00+0100;40307;2642;0.0656;3296;-654;49589;9947;0.2006;8561;1386
2017-01-05T15:00:00+0100;40307;1079;0.0268;1385;-306;49589;9464;0.1908;7928;1536
2017-01-05T16:00:00+0100;40307;97;0.0024;123;-26;49589;8888;0.1792;7477;1411
2017-01-05T17:00:00+0100;40307;0;0;2;-2;49589;8612;0.1736;7258;1354
2017-01-05T18:00:00+0100;40307;0;0;0;0;49589;8174;0.1648;7138;1036
2017-01-05T19:00:00+0100;40307;0;0;0;0;49589;7375;0.1488;6760;615
2017-01-05T20:00:00+0100;40307;0;0;0;0;49589;6753;0.1362;6088;665
2017-01-05T21:00:00+0100;40307;0;0;0;0;49589;6172;0.1244;5380;792
2017-01-05T22:00:00+0100;40307;0;0;0;0;49589;5452;0.11;4797;655
2017-01-05T23:00:00+0100;40307;0;0;0;0;49589;4957;0.1;4343;614
2017-01-06T00:00:00+0100;40307;0;0;0;0;49604;4224;0.0852;3777;447
2017-01-06T01:00:00+0100;40307;0;0;0;0;49604;3849;0.0776;3436;413
2017-01-06T02:00:00+0100;40307;0;0;0;0;49604;3637;0.0733;3151;486
2017-01-06T03:00:00+0100;40307;0;0;0;0;49604;3555;0.0717;2891;664
2017-01-06T04:00:00+0100;40307;0;0;0;0;49604;3613;0.0728;2771;842
2017-01-06T05:00:00+0100;40307;0;0;0;0;49604;3420;0.069;2772;648
2017-01-06T06:00:00+0100;40307;0;0;0;0;49604;3408;0.0687;2797;611
2017-01-06T07:00:00+0100;40307;0;0;0;0;49604;3684;0.0743;2789;895
2017-01-06T08:00:00+0100;40307;130;0.0032;292;-162;49604;3519;0.071;2754;765
2017-01-06T09:00:00+0100;40307;1675;0.0416;2276;-601;49604;3097;0.0624;2753;344
2017-01-06T10:00:00+0100;40307;4064;0.1008;4821;-757;49604;2724;0.0549;2741;-17
2017-01-06T11:00:00+0100;40307;6262;0.1554;6436;-174;49604;2534;0.051;2712;-178
2017-01-06T12:00:00+0100;40307;7288;0.1808;6895;393;49604;2818;0.0568;2760;58
2017-01-06T13:00:00+0100;40307;6842;0.1698;6110;732;49604;3112;0.0627;2908;204
2017-01-06T14:00:00+0100;40307;4852;0.1204;4266;586;49604;3242;0.0654;3168;74
2017-01-06T15:00:00+0100;40307;2046;0.0507;1812;234;49604;3585;0.0722;3488;97
2017-01-06T16:00:00+0100;40307;182;0.0045;154;28;49604;4131;0.0833;4020;111
2017-01-06T17:00:00+0100;40307;0;0;0;0;49604;5008;0.101;4869;139
2017-01-06T18:00:00+0100;40307;0;0;0;0;49604;6237;0.1257;5827;410
2017-01-06T19:00:00+0100;40307;0;0;0;0;49604;7407;0.1493;6654;753
2017-01-06T20:00:00+0100;40307;0;0;0;0;49604;7917;0.1596;7275;642
2017-01-06T21:00:00+0100;40307;0;0;0;0;49604;8026;0.1618;7890;136
2017-01-06T22:00:00+0100;40307;0;0;0;0;49604;8488;0.1711;8449;39
2017-01-06T23:00:00+0100;40307;0;0;0;0;49604;9002;0.1814;8917;85
2017-01-07T00:00:00+0100;40308;0;0;0;0;49612;9710;0.1957;8566;1144
2017-01-07T01:00:00+0100;40308;0;0;0;0;49612;10204;0.2057;9038;1166
2017-01-07T02:00:00+0100;40308;0;0;0;0;49612;10708;0.2158;9589;1119
2017-01-07T03:00:00+0100;40308;0;0;0;0;49612;11015;0.222;10114;901
2017-01-07T04:00:00+0100;40308;0;0;0;0;49612;11440;0.2306;10587;853
2017-01-07T05:00:00+0100;40308;0;0;0;0;49612;12010;0.2421;11015;995
2017-01-07T06:00:00+0100;40308;0;0;0;0;49612;12347;0.2489;11476;871
2017-01-07T07:00:00+0100;40308;0;0;1;-1;49612;12438;0.2507;11846;592
2017-01-07T08:00:00+0100;40308;93;0.0023;150;-57;49612;12838;0.2588;11954;884
2017-01-07T09:00:00+0100;40308;657;0.0163;837;-180;49612;12897;0.26;11973;924
2017-01-07T10:00:00+0100;40308;1372;0.034;1681;-309;49612;12279;0.2475;11828;451
2017-01-07T11:00:00+0100;40308;1773;0.044;2205;-432;49612;11919;0.2402;11555;364
2017-01-07T12:00:00+0100;40308;1786;0.0443;2194;-408;49612;10919;0.2201;11356;-437
2017-01-07T13:00:00+0100;40308;1475;0.0366;1753;-278;49612;10527;0.2122;11321;-794
2017-01-07T14:00:00+0100;40308;876;0.0217;1099;-223;49612;10544;0.2125;11390;-846
2017-01-07T15:00:00+0100;40308;326;0.0081;445;-119;49612;10686;0.2154;11556;-870
2017-01-07T16:00:00+0100;40308;29;0.0007;52;-23;49612;10682;0.2153;11600;-918
2017-01-07T17:00:00+0100;40308;0;0;1;-1;49612;10099;0.2036;11483;-1384
2017-01-07T18:00:00+0100;40308;0;0;0;0;49612;9480;0.1911;11462;-1982
2017-01-07T19:00:00+0100;40308;0;0;0;0;49612;8842;0.1782;11389;-2547
2017-01-07T20:00:00+0100;40308;0;0;0;0;49612;8712;0.1756;11192;-2480
2017-01-07T21:00:00+0100;40308;0;0;0;0;49612;8937;0.1801;10890;-1953
2017-01-07T22:00:00+0100;40308;0;0;0;0;49612;8330;0.1679;10416;-2086
2017-01-07T23:00:00+0100;40308;0;0;0;0;49612;7732;0.1559;9796;-2064
2017-01-08T00:00:00+0100;40308;0;0;0;0;49612;6722;0.1355;9572;-2850
2017-01-08T01:00:00+0100;40308;0;0;0;0;49612;5858;0.1181;8799;-2941
2017-01-08T02:00:00+0100;40308;0;0;0;0;49612;4800;0.0967;7900;-3100
2017-01-08T03:00:00+0100;40308;0;0;0;0;49612;3981;0.0802;6924;-2943
2017-01-08T04:00:00+0100;40308;0;0;0;0;49612;3470;0.07;5889;-2419
2017-01-08T05:00:00+0100;40308;0;0;0;0;49612;2952;0.0595;4901;-1949
2017-01-08T06:00:00+0100;40308;0;0;0;0;49612;2627;0.053;4071;-1444
2017-01-08T07:00:00+0100;40308;0;0;0;0;49612;2240;0.0451;3393;-1153
2017-01-08T08:00:00+0100;40308;23;0.0005;54;-31;49612;1608;0.0324;2852;-1244
2017-01-08T09:00:00+0100;40308;239;0.006;368;-129;49612;1234;0.0248;2370;-1136
2017-01-08T10:00:00+0100;40308;619;0.0154;887;-268;49612;990;0.02;1855;-865
2017-01-08T11:00:00+0100;40308;966;0.024;1311;-345;49612;775;0.0156;1417;-642
2017-01-08T12:00:00+0100;40308;1114;0.0276;1487;-373;49612;625;0.0126;1112;-487
2017-01-08T13:00:00+0100;40308;1016;0.0252;1361;-345;49612;495;0.01;901;-406
2017-01-08T14:00:00+0100;40308;710;0.0176;929;-219;49612;349;0.007;783;-434
2017-01-08T15:00:00+0100;40308;279;0.0069;379;-100;49612;284;0.0057;681;-397
2017-01-08T16:00:00+0100;40308;25;0.0006;48;-23;49612;287;0.0058;659;-372
2017-01-08T17:00:00+0100;40308;0;0;0;0;49612;394;0.0079;717;-323
2017-01-08T18:00:00+0100;40308;0;0;0;0;49612;509;0.0102;837;-328
2017-01-08T19:00:00+0100;40308;0;0;0;0;49612;721;0.0146;988;-267
2017-01-08T20:00:00+0100;40308;0;0;0;0;49612;995;0.02;1181;-186
2017-01-08T21:00:00+0100;40308;0;0;0;0;49612;1221;0.0246;1445;-224
2017-01-08T22:00:00+0100;40308;0;0;0;0;49612;1326;0.0268;1732;-406
2017-01-08T23:00:00+0100;40308;0;0;0;0;49612;1602;0.0323;1987;-385
2017-01-09T00:00:00+0100;40310;0;0;0;0;49618;1918;0.0387;2657;-739
2017-01-09T01:00:00+0100;40310;0;0;0;0;49618;2169;0.0437;2855;-686
2017-01-09T02:00:00+0100;40310;0;0;0;0;49618;2324;0.0469;3096;-772
2017-01-09T03:00:00+0100;40310;0;0;0;0;49618;2677;0.0539;3350;-673
2017-01-09T04:00:00+0100;40310;0;0;0;0;49618;3138;0.0632;3675;-537
2017-01-09T05:00:00+0100;40310;0;0;0;0;49618;3484;0.0702;4092;-608
2017-01-09T06:00:00+0100;40310;0;0;0;0;49618;3815;0.0769;4597;-782
2017-01-09T07:00:00+0100;40310;0;0;0;0;49618;4496;0.0906;5093;-597
2017-01-09T08:00:00+0100;40310;35;0.0008;89;-54;49618;5285;0.1065;5712;-427
2017-01-09T09:00:00+0100;40310;322;0.008;544;-222;49618;5674;0.1144;6367;-693
2017-01-09T10:00:00+0100;40310;819;0.0203;1191;-372;49618;5692;0.1147;6883;-1191
2017-01-09T11:00:00+0100;40310;1346;0.0334;1681;-335;49618;5730;0.1155;7196;-1466
2017-01-09T12:00:00+0100;40310;1640;0.0407;1848;-208;49618;5868;0.1183;7486;-1618
2017-01-09T13:00:00+0100;40310;1491;0.037;1662;-171;49618;6206;0.1251;7911;-1705
2017-01-09T14:00:00+0100;40310;1022;0.0254;1171;-149;49618;6544;0.1319;8598;-2054
2017-01-09T15:00:00+0100;40310;357;0.0089;514;-157;49618;7264;0.1464;9375;-2111
2017-01-09T16:00:00+0100;40310;38;0.0009;65;-27;49618;8940;0.1802;10402;-1462
2017-01-09T17:00:00+0100;40310;0;0;0;0;49618;10577;0.2132;11717;-1140
2017-01-09T18:00:00+0100;40310;0;0;0;0;49618;11904;0.2399;13102;-1198
2017-01-09T19:00:00+0100;40310;0;0;0;0;49618;13056;0.2631;14256;-1200
2017-01-09T20:00:00+0100;40310;0;0;0;0;49618;14132;0.2848;15147;-1015
2017-01-09T21:00:00+0100;40310;0;0;0;0;49618;14912;0.3006;15968;-1056
2017-01-09T22:00:00+0100;40310;0;0;0;0;49618;15129;0.3049;16571;-1442
2017-01-09T23:00:00+0100;40310;0;0;0;0;49618;15713;0.3167;16923;-1210
2017-01-10T00:00:00+0100;40313;0;0;0;0;49625;16254;0.3276;17720;-1466
2017-01-10T01:00:00+0100;40313;0;0;0;0;49625;16697;0.3364;18020;-1323
2017-01-10T02:00:00+0100;40313;0;0;0;0;49625;16900;0.3406;18135;-1235
2017-01-10T03:00:00+0100;40313;0;0;0;0;49625;17193;0.3465;18033;-840
2017-01-10T04:00:00+0100;40313;0;0;0;0;49625;16838;0.3393;17431;-593
2017-01-10T05:00:00+0100;40313;0;0;0;0;49625;16095;0.3243;16399;-304
2017-01-10T06:00:00+0100;40313;0;0;0;0;49625;15918;0.3208;15438;480
2017-01-10T07:00:00+0100;40313;0;0;0;0;49625;14517;0.2926;14607;-90
2017-01-10T08:00:00+0100;40313;77;0.0019;103;-26;49625;12422;0.2503;13764;-1342
2017-01-10T09:00:00+0100;40313;722;0.0179;641;81;49625;11518;0.2321;12888;-1370
2017-01-10T10:00:00+0100;40313;1838;0.0456;1435;403;49625;10564;0.2129;11836;-1272
2017-01-10T11:00:00+0100;40313;2573;0.0638;2053;520;49625;9864;0.1988;10539;-675
2017-01-10T12:00:00+0100;40313;2798;0.0694;2263;535;49625;9444;0.1903;9301;143
2017-01-10T13:00:00+0100;40313;2524;0.0626;2021;503;49625;8917;0.1797;8505;412
2017-01-10T14:00:00+0100;40313;1761;0.0437;1365;396;49625;8183;0.1649;8389;-206
2017-01-10T15:00:00+0100;40313;694;0.0172;541;153;49625;7752;0.1562;8563;-811
2017-01-10T16:00:00+0100;40313;57;0.0014;57;0;49625;7979;0.1608;8954;-975
2017-01-10T17:00:00+0100;40313;1;0;0;1;49625;8780;0.1769;9494;-714
2017-01-10T18:00:00+0100;40313;0;0;0;0;49625;9298;0.1874;9890;-592
2017-01-10T19:00:00+0100;40313;0;0;0;0;49625;9522;0.1919;10027;-505
2017-01-10T20:00:00+0100;40313;0;0;0;0;49625;9928;0.2;9991;-63
2017-01-10T21:00:00+0100;40313;0;0;0;0;49625;10382;0.2092;9882;500
2017-01-10T22:00:00+0100;40313;0;0;0;0;49625;10218;0.2059;9904;314
2017-01-10T23:00:00+0100;40313;0;0;0;0;49625;10404;0.2097;10154;250
2017-01-11T00:00:00+0100;40314;0;0;0;0;49633;11040;0.2224;10895;145
2017-01-11T01:00:00+0100;40314;0;0;0;0;49633;11893;0.2396;11819;74
2017-01-11T02:00:00+0100;40314;0;0;0;0;49633;13018;0.2623;13157;-139
2017-01-11T03:00:00+0100;40314;0;0;0;0;49633;14277;0.2876;14746;-469
2017-01-11T04:00:00+0100;40314;0;0;0;0;49633;16040;0.3231;16618;-578
2017-01-11T05:00:00+0100;40314;0;0;0;0;49633;18168;0.3661;18953;-785
2017-01-11T06:00:00+0100;40314;0;0;0;0;49633;21544;0.434;21410;134
2017-01-11T07:00:00+0100;40314;0;0;1;-1;49633;24248;0.4885;23981;267
2017-01-11T08:00:00+0100;40314;75;0.0018;137;-62;49633;26608;0.5361;26665;-57
2017-01-11T09:00:00+0100;40314;558;0.0138;766;-208;49633;28345;0.5711;29106;-761
2017-01-11T10:00:00+0100;40314;1004;0.0249;1471;-467;49633;30334;0.6112;31101;-767
2017-01-11T11:00:00+0100;40314;1371;0.034;1856;-485;49633;31573;0.6361;32446;-873
2017-01-11T12:00:00+0100;40314;1507;0.0374;1808;-301;49633;31707;0.6388;33324;-1617
2017-01-11T13:00:00+0100;40314;1382;0.0343;1492;-110;49633;31168;0.628;33852;-2684
2017-01-11T14:00:00+0100;40314;1004;0.0249;998;6;49633;30396;0.6124;33967;-3571
2017-01-11T15:00:00+0100;40314;430;0.0107;411;19;49633;30732;0.6192;33986;-3254
2017-01-11T16:00:00+0100;40314;46;0.0011;43;3;49633;30638;0.6173;33800;-3162
2017-01-11T17:00:00+0100;40314;2;0;0;2;49633;29780;0.6;33365;-3585
2017-01-11T18:00:00+0100;40314;0;0;0;0;49633;30127;0.607;32844;-2717
2017-01-11T19:00:00+0100;40314;0;0;0;0;49633;30444;0.6134;32490;-2046
2017-01-11T20:00:00+0100;40314;0;0;0;0;49633;31447;0.6336;32280;-833
2017-01-11T21:00:00+0100;40314;0;0;0;0;49633;31714;0.639;32307;-593
2017-01-11T22:00:00+0100;40314;0;0;0;0;49633;30808;0.6207;32452;-1644
2017-01-11T23:00:00+0100;40314;0;0;0;0;49633;31043;0.6255;32587;-1544
2017-01-12T00:00:00+0100;40319;0;0;0;0;49649;31207;0.6285;32325;-1118
2017-01-12T01:00:00+0100;40319;0;0;0;0;49649;30839;0.6212;32412;-1573
2017-01-12T02:00:00+0100;40319;0;0;0;0;49649;30415;0.6126;32365;-1950
2017-01-12T03:00:00+0100;40319;0;0;0;0;49649;30150;0.6073;32288;-2138
2017-01-12T04:00:00+0100;40319;0;0;0;0;49649;29882;0.6019;32117;-2235
2017-01-12T05:00:00+0100;40319;0;0;0;0;49649;29579;0.5958;31809;-2230
2017-01-12T06:00:00+0100;40319;0;0;0;0;49649;30768;0.6197;31473;-705
2017-01-12T07:00:00+0100;40319;0;0;0;0;49649;30285;0.61;31128;-843
2017-01-12T08:00:00+0100;40319;84;0.0021;113;-29;49649;30072;0.6057;30881;-809
2017-01-12T09:00:00+0100;40319;904;0.0224;804;100;49649;29740;0.599;30686;-946
2017-01-12T10:00:00+0100;40319;2421;0.06;1839;582;49649;29631;0.5968;30626;-995
2017-01-12T11:00:00+0100;40319;3475;0.0862;2654;821;49649;29776;0.5997;30611;-835
2017-01-12T12:00:00+0100;40319;4026;0.0998;2963;1063;49649;29506;0.5943;30411;-905
2017-01-12T13:00:00+0100;40319;3520;0.0873;2649;871;49649;28280;0.5696;29556;-1276
2017-01-12T14:00:00+0100;40319;2327;0.0577;1818;509;49649;25606;0.5158;27913;-2307
2017-01-12T15:00:00+0100;40319;991;0.0246;703;288;49649;23766;0.4787;25978;-2212
2017-01-12T16:00:00+0100;40319;113;0.0028;72;41;49649;21204;0.4271;24183;-2979
2017-01-12T17:00:00+0100;40319;4;0.0001;0;4;49649;18895;0.3806;22839;-3944
2017-01-12T18:00:00+0100;40319;0;0;0;0;49649;16440;0.3312;21644;-5204
2017-01-12T19:00:00+0100;40319;0;0;0;0;49649;15244;0.307;20440;-5196
2017-01-12T20:00:00+0100;40319;0;0;0;0;49649;15028;0.3027;19383;-4355
2017-01-12T21:00:00+0100;40319;0;0;0;0;49649;14506;0.2922;18389;-3883
2017-01-12T22:00:00+0100;40319;0;0;0;0;49649;14236;0.2867;17705;-3469
2017-01-12T23:00:00+0100;40319;0;0;0;0;49649;14969;0.3015;17523;-2554
2017-01-13T00:00:00+0100;40320;0;0;0;0;49661;15975;0.3217;13145;2830
2017-01-13T01:00:00+0100;40320;0;0;0;0;49661;17101;0.3444;13466;3635
2017-01-13T02:00:00+0100;40320;0;0;0;0;49661;17798;0.3584;14542;3256
2017-01-13T03:00:00+0100;40320;0;0;0;0;49661;18515;0.3728;15780;2735
2017-01-13T04:00:00+0100;40320;0;0;0;0;49661;20394;0.4106;17305;3089
2017-01-13T05:00:00+0100;40320;0;0;0;0;49661;21590;0.4348;19208;2382
2017-01-13T06:00:00+0100;40320;0;0;0;0;49661;22796;0.459;20897;1899
2017-01-13T07:00:00+0100;40320;0;0;0;0;49661;23583;0.4749;21946;1637
2017-01-13T08:00:00+0100;40320;115;0.0028;140;-25;49661;24386;0.491;22613;1773
2017-01-13T09:00:00+0100;40320;820;0.0203;848;-28;49661;23648;0.4762;23685;-37
2017-01-13T10:00:00+0100;40320;1822;0.0452;1753;69;49661;23659;0.4764;24678;-1019
2017-01-13T11:00:00+0100;40320;2538;0.0629;2404;134;49661;23340;0.47;25375;-2035
2017-01-13T12:00:00+0100;40320;2935;0.0728;2668;267;49661;22399;0.451;25906;-3507
2017-01-13T13:00:00+0100;40320;2800;0.0694;2453;347;49661;22434;0.4517;25712;-3278
2017-01-13T14:00:00+0100;40320;2148;0.0533;1776;372;49661;22240;0.4478;24938;-2698
2017-01-13T15:00:00+0100;40320;998;0.0248;804;194;49661;21631;0.4356;23972;-2341
2017-01-13T16:00:00+0100;40320;132;0.0032;98;34;49661;21989;0.4428;23175;-1186
2017-01-13T17:00:00+0100;40320;3;0.0001;0;3;49661;22198;0.447;22969;-771
2017-01-13T18:00:00+0100;40320;0;0;0;0;49661;22674;0.4566;23203;-529
2017-01-13T19:00:00+0100;40320;0;0;0;0;49661;21980;0.4426;23326;-1346
2017-01-13T20:00:00+0100;40320;0;0;0;0;49661;21570;0.4344;23265;-1695
2017-01-13T21:00:00+0100;40320;0;0;0;0;49661;20766;0.4182;23330;-2564
2017-01-13T22:00:00+0100;40320;0;0;0;0;49661;20273;0.4082;23521;-3248
2017-01-13T23:00:00+0100;40320;0;0;0;0;49661;20306;0.4089;23389;-3083
2017-01-14T00:00:00+0100;40320;0;0;0;0;49661;21348;0.4298;17283;4065
2017-01-14T01:00:00+0100;40320;0;0;0;0;49661;22732;0.4577;17772;4960
2017-01-14T02:00:00+0100;40320;0;0;0;0;49661;23232;0.4678;18109;5123
2017-01-14T03:00:00+0100;40320;0;0;0;0;49661;23108;0.4653;18492;4616
2017-01-14T04:00:00+0100;40320;0;0;0;0;49661;22600;0.4551;18942;3658
2017-01-14T05:00:00+0100;40320;0;0;0;0;49661;22154;0.4461;19313;2841
2017-01-14T06:00:00+0100;40320;0;0;0;0;49661;22776;0.4586;19934;2842
2017-01-14T07:00:00+0100;40320;0;0;0;0;49661;21898;0.441;20074;1824
2017-01-14T08:00:00+0100;40320;80;0.002;127;-47;49661;20533;0.4134;19671;862
2017-01-14T09:00:00+0100;40320;787;0.0195;893;-106;49661;19071;0.384;19325;-254
2017-01-14T10:00:00+0100;40320;1800;0.0446;1955;-155;49661;18406;0.3707;19185;-779
2017-01-14T11:00:00+0100;40320;2872;0.0713;2686;186;49661;18538;0.3733;19372;-834
2017-01-14T12:00:00+0100;40320;3646;0.0904;2913;733;49661;19176;0.3861;19790;-614
2017-01-14T13:00:00+0100;40320;3640;0.0903;2602;1038;49661;19029;0.3832;20300;-1271
2017-01-14T14:00:00+0100;40320;2630;0.0652;1848;782;49661;19448;0.3916;20483;-1035
2017-01-14T15:00:00+0100;40320;1169;0.029;849;320;49661;19361;0.3899;20357;-996
2017-01-14T16:00:00+0100;40320;140;0.0035;113;27;49661;19838;0.3995;20248;-410
2017-01-14T17:00:00+0100;40320;3;0.0001;0;3;49661;20118;0.4051;20234;-116
2017-01-14T18:00:00+0100;40320;0;0;0;0;49661;21132;0.4255;20532;600
2017-01-14T19:00:00+0100;40320;0;0;0;0;49661;20782;0.4184;20573;209
2017-01-14T20:00:00+0100;40320;0;0;0;0;49661;19795;0.3986;20156;-361
2017-01-14T21:00:00+0100;40320;0;0;0;0;49661;19300;0.3886;19601;-301
2017-01-14T22:00:00+0100;40320;0;0;0;0;49661;18293;0.3684;18900;-607
2017-01-14T23:00:00+0100;40320;0;0;0;0;49661;17955;0.3616;18156;-201
2017-01-15T00:00:00+0100;40320;0;0;0;0;49661;17914;0.3608;17893;21
2017-01-15T01:00:00+0100;40320;0;0;0;0;49661;17607;0.3545;17380;227
2017-01-15T02:00:00+0100;40320;0;0;0;0;49661;17247;0.3473;16863;384
2017-01-15T03:00:00+0100;40320;0;0;0;0;49661;17024;0.3428;16283;741
2017-01-15T04:00:00+0100;40320;0;0;0;0;49661;16416;0.3305;15476;940
2017-01-15T05:00:00+0100;40320;0;0;0;0;49661;15918;0.3205;14436;1482
2017-01-15T06:00:00+0100;40320;0;0;0;0;49661;14995;0.3019;13387;1608
2017-01-15T07:00:00+0100;40320;0;0;0;0;49661;13594;0.2738;12145;1449
2017-01-15T08:00:00+0100;40320;67;0.0017;145;-78;49661;12545;0.2526;10838;1707
2017-01-15T09:00:00+0100;40320;570;0.0141;982;-412;49661;11354;0.2286;9646;1708
2017-01-15T10:00:00+0100;40320;1593;0.0395;2140;-547;49661;10097;0.2033;8509;1588
2017-01-15T11:00:00+0100;40320;2736;0.0679;2998;-262;49661;9083;0.1829;7619;1464
2017-01-15T12:00:00+0100;40320;3394;0.0842;3408;-14;49661;8506;0.1713;7002;1504
2017-01-15T13:00:00+0100;40320;3445;0.0854;3205;240;49661;7633;0.1537;6465;1168
2017-01-15T14:00:00+0100;40320;2729;0.0677;2400;329;49661;7102;0.143;5930;1172
2017-01-15T15:00:00+0100;40320;1376;0.0341;1182;194;49661;6265;0.1262;5468;797
2017-01-15T16:00:00+0100;40320;192;0.0048;176;16;49661;6038;0.1216;5251;787
2017-01-15T17:00:00+0100;40320;3;0.0001;0;3;49661;5786;0.1165;5215;571
2017-01-15T18:00:00+0100;40320;0;0;0;0;49661;5623;0.1132;5176;447
2017-01-15T19:00:00+0100;40320;0;0;0;0;49661;5489;0.1106;4975;514
2017-01-15T20:00:00+0100;40320;0;0;0;0;49661;5072;0.1021;4681;391
2017-01-15T21:00:00+0100;40320;0;0;0;0;49661;4535;0.0913;4398;137
