dateTime;day_ahead_price;intraday_price;price_diff;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2016-03-30 10:00:00;29,65;28,72;0,93;39184;5734;0.1463;5873;-139;45249;15518;0.343;15442;76
2016-03-30 11:00:00;27,16;24,48;2,68;39184;8099;0.2067;7778;321;45249;16181;0.3576;16054;127
2016-03-30 12:00:00;26,89;24,51;2,38;39184;9378;0.2394;9189;189;45249;16432;0.3631;16211;221
2016-03-30 13:00:00;22,25;23,05;-0,8;39184;9381;0.2394;9677;-296;45249;16617;0.3672;16253;364
2016-03-30 14:00:00;22,3;23,62;-1,32;39184;9227;0.2355;9584;-357;45249;16251;0.3592;15735;516
2016-03-30 15:00:00;22,23;23,36;-1,13;39184;8666;0.2212;8766;-100;45249;15396;0.3402;14412;984
2016-03-30 16:00:00;25,64;22,34;3,3;39184;7338;0.1873;7147;191;45249;14810;0.3273;12807;2003
2016-03-30 17:00:00;29,04;23,89;5,15;39184;4791;0.1223;4781;10;45249;13818;0.3054;10928;2890
2016-03-30 18:00:00;31,9;26,57;5,33;39184;1995;0.051;2111;-116;45249;11789;0.2605;8903;2886
2016-03-30 19:00:00;37,42;28,18;9,24;39184;252;0.0064;325;-73;45249;9809;0.2168;7165;2644
2016-03-30 20:00:00;37,0;29,0;8,0;39184;0;0;0;0;45249;9169;0.2026;6356;2813
2016-03-30 21:00:00;34,65;28,83;5,82;39184;0;0;0;0;45249;8236;0.182;6146;2090
2016-03-30 22:00:00;30,38;25,93;4,45;39184;0;0;0;0;45249;7348;0.1624;5868;1480
2016-03-30 23:00:00;27,25;23,65;3,6;39184;0;0;0;0;45249;6666;0.1473;5462;1204
2016-03-31 00:00:00;23,34;24,2;-0,86;39193;0;0;0;0;45334;6192;0.1366;5629;563
2016-03-31 01:00:00;22,27;23,63;-1,36;39193;0;0;0;0;45334;5459;0.1204;4998;461
2016-03-31 02:00:00;21,5;23,22;-1,72;39193;0;0;0;0;45334;4604;0.1016;4369;235
2016-03-31 03:00:00;21,11;22,04;-0,93;39193;0;0;0;0;45334;4248;0.0937;3801;447
2016-03-31 04:00:00;21,29;20,44;0,85;39193;0;0;0;0;45334;3786;0.0835;3156;630
2016-03-31 05:00:00;22,86;24,37;-1,51;39193;0;0;0;0;45334;3125;0.0689;2524;601
2016-03-31 06:00:00;29,08;33,45;-4,37;39193;8;0.0002;14;-6;45334;2719;0.06;2011;708
2016-03-31 07:00:00;36,09;36,98;-0,89;39193;526;0.0134;650;-124;45334;2264;0.0499;1661;603
2016-03-31 08:00:00;40,96;34,75;6,21;39193;2622;0.0669;2907;-285;45334;1757;0.0388;1466;291
2016-03-31 09:00:00;36,46;33,1;3,36;39193;5980;0.1526;6061;-81;45334;1441;0.0318;1323;118
2016-03-31 10:00:00;34,64;31,52;3,12;39193;9288;0.237;9338;-50;45334;1487;0.0328;1291;196
2016-03-31 11:00:00;33,95;31,01;2,94;39193;11718;0.299;11855;-137;45334;1824;0.0402;1442;382
2016-03-31 12:00:00;30,03;30,13;-0,1;39193;13532;0.3453;12884;648;45334;2258;0.0498;1733;525
2016-03-31 13:00:00;30,03;26,69;3,34;39193;13638;0.348;12287;1351;45334;2776;0.0612;2018;758
2016-03-31 14:00:00;27,92;24,23;3,69;39193;12471;0.3182;10870;1601;45334;3538;0.078;2483;1055
2016-03-31 15:00:00;25,12;23,85;1,27;39193;9418;0.2403;8841;577;45334;4424;0.0976;3221;1203
2016-03-31 16:00:00;24,73;25,97;-1,24;39193;5804;0.1481;6296;-492;45334;5046;0.1113;4028;1018
2016-03-31 17:00:00;24,93;29,2;-4,27;39193;2931;0.0748;3630;-699;45334;5363;0.1183;4872;491
2016-03-31 18:00:00;27,44;33,02;-5,58;39193;1192;0.0304;1479;-287;45334;6166;0.136;5539;627
2016-03-31 19:00:00;31,07;34,72;-3,65;39193;152;0.0039;238;-86;45334;6971;0.1538;6121;850
2016-03-31 20:00:00;31,99;32,77;-0,78;39193;1;0;0;1;45334;7539;0.1663;6633;906
2016-03-31 21:00:00;25,35;29,59;-4,24;39193;0;0;0;0;45334;8048;0.1776;7027;1021
2016-03-31 22:00:00;25,23;27,17;-1,94;39193;0;0;0;0;45334;8486;0.1872;7438;1048
2016-03-31 23:00:00;23,22;25,01;-1,79;39193;0;0;0;0;45334;9017;0.1989;7738;1279
2016-01-04 00:00:00;21,35;21,01;0,34;39195;0;0;0;0;45334;9337;0.206;7964;1373
2016-01-04 01:00:00;20,98;22,51;-1,53;39195;0;0;0;0;45334;9045;0.1995;8049;996
2016-01-04 02:00:00;21,19;23,92;-2,73;39195;0;0;0;0;45334;8336;0.1839;7739;597
2016-01-04 03:00:00;20,64;24,34;-3,7;39195;0;0;0;0;45334;7564;0.1668;7177;387
2016-01-04 04:00:00;21,13;23,61;-2,48;39195;0;0;0;0;45334;6520;0.1438;6605;-85
2016-01-04 05:00:00;21,78;24,3;-2,52;39195;0;0;0;0;45334;5500;0.1213;6082;-582
2016-01-04 06:00:00;29,73;30,79;-1,06;39195;7;0.0002;19;-12;45334;4812;0.1062;5557;-745
2016-01-04 07:00:00;36,5;37,66;-1,16;39195;512;0.0131;674;-162;45334;4422;0.0976;4906;-484
2016-01-04 08:00:00;40,44;43,57;-3,13;39195;2383;0.0608;3042;-659;45334;3469;0.0765;4001;-532
2016-01-04 09:00:00;38,39;39,0;-0,61;39195;5325;0.1358;6299;-974;45334;2592;0.0572;3046;-454
2016-01-04 10:00:00;34,57;35,81;-1,24;39195;8722;0.2226;9691;-969;45334;2303;0.0508;2385;-82
2016-01-04 11:00:00;30,55;29,95;0,6;39195;11605;0.2961;12292;-687;45334;2070;0.0456;2098;-28
2016-01-04 12:00:00;25,79;24,24;1,55;39195;13433;0.3427;13814;-381;45334;2126;0.0469;1958;168
2016-01-04 13:00:00;23,09;24,11;-1,02;39195;14210;0.3625;14561;-351;45334;2175;0.048;1988;187
2016-01-04 14:00:00;23,13;25,1;-1,97;39195;14310;0.3651;14594;-284;45334;1965;0.0434;2017;-52
2016-01-04 15:00:00;23,0;24,17;-1,17;39195;13398;0.3418;13301;97;45334;1736;0.0383;1977;-241
2016-01-04 16:00:00;22,45;22,4;0,05;39195;10814;0.2759;10665;149;45334;1518;0.0335;2000;-482
2016-01-04 17:00:00;24,28;23,64;0,64;39195;7167;0.1829;6724;443;45334;1373;0.0303;2100;-727
2016-01-04 18:00:00;31,91;28,83;3,08;39195;3104;0.0792;2786;318;45334;1327;0.0292;2132;-805
2016-01-04 19:00:00;33,9;30,49;3,41;39195;442;0.0113;425;17;45334;1443;0.0318;2450;-1007
2016-01-04 20:00:00;35,85;32,59;3,26;39195;2;0;1;1;45334;2157;0.0476;3638;-1481
2016-01-04 21:00:00;31,3;31,91;-0,61;39195;0;0;0;0;45334;3520;0.0776;5073;-1553
2016-01-04 22:00:00;24,33;25,28;-0,95;39195;0;0;0;0;45334;5425;0.1197;6197;-772
2016-01-04 23:00:00;26,03;25,86;0,17;39195;0;0;0;0;45334;7111;0.1569;7383;-272
2016-02-04 00:00:00;21,82;21,89;-0,07;39195;0;0;0;0;45334;8309;0.1833;7691;618
2016-02-04 01:00:00;21,31;23,35;-2,04;39195;0;0;0;0;45334;8777;0.1936;8465;312
2016-02-04 02:00:00;21,1;21,81;-0,71;39195;0;0;0;0;45334;9145;0.2017;9341;-196
2016-02-04 03:00:00;19,84;22,02;-2,18;39195;0;0;0;0;45334;9690;0.2137;9895;-205
2016-02-04 04:00:00;19,91;22,08;-2,17;39195;0;0;0;0;45334;10372;0.2288;10307;65
2016-02-04 05:00:00;20,09;21,98;-1,89;39195;0;0;0;0;45334;10614;0.2341;10693;-79
2016-02-04 06:00:00;20,19;21,2;-1,01;39195;21;0.0005;45;-24;45334;10344;0.2282;10893;-549
2016-02-04 07:00:00;22,29;23,55;-1,26;39195;1097;0.028;1328;-231;45334;9761;0.2154;10853;-1092
2016-02-04 08:00:00;22,51;23,8;-1,29;39195;4554;0.1162;5618;-1064;45334;8520;0.188;9840;-1320
2016-02-04 09:00:00;22,04;27,93;-5,89;39195;9060;0.2312;11251;-2191;45334;6305;0.1391;7743;-1438
2016-02-04 10:00:00;20,81;26,05;-5,24;39195;13742;0.3506;16647;-2905;45334;5492;0.1211;6557;-1065
2016-02-04 11:00:00;19,55;27,12;-7,57;39195;17358;0.4428;20604;-3246;45334;5321;0.1174;6535;-1214
2016-02-04 12:00:00;18,12;25,01;-6,89;39195;19202;0.4899;22832;-3630;45334;4983;0.1099;6605;-1622
2016-02-04 13:00:00;17,06;24,05;-6,99;39195;19707;0.5028;23360;-3653;45334;5068;0.1118;6679;-1611
2016-02-04 14:00:00;14,06;22,02;-7,96;39195;18402;0.4695;22364;-3962;45334;5416;0.1195;6744;-1328
2016-02-04 15:00:00;16,05;22,52;-6,47;39195;15636;0.399;19546;-3910;45334;5184;0.1144;6639;-1455
2016-02-04 16:00:00;18,73;23,76;-5,03;39195;12010;0.3064;15103;-3093;45334;4968;0.1096;6392;-1424
2016-02-04 17:00:00;20,12;25,84;-5,72;39195;7333;0.1871;9350;-2017;45334;4732;0.1044;5970;-1238
2016-02-04 18:00:00;23,41;32,24;-8,83;39195;2929;0.0747;3800;-871;45334;4075;0.0899;6020;-1945
2016-02-04 19:00:00;28,2;35,08;-6,88;39195;423;0.0108;605;-182;45334;4345;0.0958;6838;-2493
2016-02-04 20:00:00;30,43;39,34;-8,91;39195;2;0.0001;3;-1;45334;6076;0.134;8628;-2552
2016-02-04 21:00:00;30,1;35,88;-5,78;39195;0;0;0;0;45334;7870;0.1736;10516;-2646
2016-02-04 22:00:00;26,79;30,51;-3,72;39195;0;0;0;0;45334;9075;0.2002;11655;-2580
2016-02-04 23:00:00;21,43;23,61;-2,18;39195;0;0;0;0;45334;9406;0.2075;11765;-2359
2016-03-04 00:00:00;19,59;18,93;0,66;39195;0;0;0;0;45334;9420;0.2078;8986;434
2016-03-04 01:00:00;18,07;17,43;0,64;39195;0;0;0;0;45334;8880;0.1959;8793;87
2016-03-04 02:00:00;17,5;14,94;2,56;39195;0;0;0;0;45334;8176;0.1803;8500;-324
2016-03-04 03:00:00;15,29;13,65;1,64;39195;0;0;0;0;45334;7542;0.1664;8326;-784
2016-03-04 04:00:00;15,68;13,91;1,77;39195;0;0;0;0;45334;7151;0.1578;8385;-1234
2016-03-04 05:00:00;15,59;14,06;1,53;39195;0;0;0;0;45334;7003;0.1545;8482;-1479
2016-03-04 06:00:00;13,32;12,01;1,31;39195;21;0.0006;42;-21;45334;6588;0.1453;8590;-2002
2016-03-04 07:00:00;14,6;13,78;0,82;39195;984;0.0251;1119;-135;45334;6624;0.1461;8615;-1991
2016-03-04 08:00:00;17,48;16,94;0,54;39195;3711;0.0947;4411;-700;45334;6134;0.1353;8024;-1890
2016-03-04 09:00:00;18,55;19,18;-0,63;39195;7481;0.1909;8504;-1023;45334;5306;0.1171;6563;-1257
2016-03-04 10:00:00;17,36;17,47;-0,11;39195;11599;0.296;12491;-892;45334;3879;0.0856;5421;-1542
2016-03-04 11:00:00;17,67;16,27;1,4;39195;14799;0.3776;15515;-716;45334;3340;0.0737;4763;-1423
2016-03-04 12:00:00;15,48;15,01;0,47;39195;17055;0.4352;17220;-165;45334;3158;0.0697;4407;-1249
2016-03-04 13:00:00;14,8;7,5;7,3;39195;17806;0.4543;17498;308;45334;3169;0.0699;4144;-975
2016-03-04 14:00:00;12,75;6,29;6,46;39195;16825;0.4292;16537;288;45334;3260;0.0719;3756;-496
2016-03-04 15:00:00;12,18;6,58;5,6;39195;14279;0.3643;14187;92;45334;2941;0.0649;3254;-313
2016-03-04 16:00:00;13,02;7,53;5,49;39195;10636;0.2714;10802;-166;45334;2214;0.0488;2762;-548
2016-03-04 17:00:00;15,77;12,47;3,3;39195;6447;0.1645;6715;-268;45334;1734;0.0382;2384;-650
2016-03-04 18:00:00;21,19;22,78;-1,59;39195;2588;0.066;2831;-243;45334;1393;0.0307;2375;-982
2016-03-04 19:00:00;23,15;25,63;-2,48;39195;376;0.0096;470;-94;45334;1795;0.0396;2585;-790
2016-03-04 20:00:00;25,28;27,66;-2,38;39195;2;0;2;0;45334;2414;0.0532;3047;-633
2016-03-04 21:00:00;25,01;25,64;-0,63;39195;0;0;0;0;45334;3172;0.07;3646;-474
2016-03-04 22:00:00;24,32;22,7;1,62;39195;0;0;0;0;45334;3634;0.0802;4273;-639
2016-03-04 23:00:00;20,9;21,43;-0,53;39195;0;0;0;0;45334;4076;0.0899;4881;-805
2016-04-04 00:00:00;21,0;20,34;0,66;39197;0;0;0;0;45337;4343;0.0958;3724;619
2016-04-04 01:00:00;19,59;19,02;0,57;39197;0;0;0;0;45337;4703;0.1037;3961;742
2016-04-04 02:00:00;19,15;18,07;1,08;39197;0;0;0;0;45337;5100;0.1125;4124;976
2016-04-04 03:00:00;18,75;15,65;3,1;39197;0;0;0;0;45337;5286;0.1166;4398;888
2016-04-04 04:00:00;18,72;16,4;2,32;39197;0;0;0;0;45337;6131;0.1352;4714;1417
2016-04-04 05:00:00;20,39;19,13;1,26;39197;0;0;0;0;45337;6878;0.1517;5071;1807
2016-04-04 06:00:00;29,1;26,08;3,02;39197;20;0.0006;34;-14;45337;7641;0.1685;5450;2191
2016-04-04 07:00:00;34,19;29,25;4,94;39197;746;0.019;835;-89;45337;8381;0.1849;5865;2516
2016-04-04 08:00:00;35,42;29,88;5,54;39197;3028;0.0773;3360;-332;45337;8099;0.1786;6019;2080
2016-04-04 09:00:00;33,5;25,88;7,62;39197;6382;0.1628;6865;-483;45337;7678;0.1694;5814;1864
2016-04-04 10:00:00;29,62;22,97;6,65;39197;10620;0.2709;10320;300;45337;7292;0.1608;5614;1678
2016-04-04 11:00:00;25,1;22,01;3,09;39197;13634;0.3478;13115;519;45337;7381;0.1628;5576;1805
2016-04-04 12:00:00;23,37;21,5;1,87;39197;15506;0.3956;14930;576;45337;7746;0.1708;5603;2143
2016-04-04 13:00:00;23,83;19,9;3,93;39197;16366;0.4176;15335;1031;45337;7931;0.1749;5610;2321
2016-04-04 14:00:00;23,93;19,25;4,68;39197;15337;0.3913;14743;594;45337;7473;0.1648;5548;1925
2016-04-04 15:00:00;23,04;19,39;3,65;39197;12967;0.3308;13020;-53;45337;7716;0.1702;5201;2515
2016-04-04 16:00:00;27,42;20,65;6,77;39197;10030;0.2559;10190;-160;45337;7099;0.1566;4729;2370
2016-04-04 17:00:00;29,25;24,44;4,81;39197;6377;0.1627;6496;-119;45337;6488;0.1431;4167;2321
2016-04-04 18:00:00;32,96;27,62;5,34;39197;2856;0.0728;2822;34;45337;5118;0.1129;3627;1491
2016-04-04 19:00:00;35,05;29,43;5,62;39197;478;0.0122;476;2;45337;3300;0.0728;3018;282
2016-04-04 20:00:00;36,1;31,52;4,58;39197;5;0.0001;2;3;45337;3092;0.0682;2721;371
2016-04-04 21:00:00;35,6;30,2;5,4;39197;0;0;0;0;45337;2344;0.0517;2627;-283
2016-04-04 22:00:00;30,3;29,01;1,29;39197;0;0;0;0;45337;2014;0.0444;2628;-614
2016-04-04 23:00:00;25,96;22,73;3,23;39197;0;0;0;0;45337;2031;0.0448;2644;-613
2016-05-04 00:00:00;21,39;22,3;-0,91;39198;0;0;0;0;45340;2600;0.0573;2525;75
2016-05-04 01:00:00;20,8;20,01;0,79;39198;0;0;0;0;45340;3456;0.0762;2793;663
2016-05-04 02:00:00;20,76;17,79;2,97;39198;0;0;0;0;45340;3913;0.0863;2973;940
2016-05-04 03:00:00;20,31;17,64;2,67;39198;0;0;0;0;45340;4388;0.0968;3037;1351
2016-05-04 04:00:00;20,34;20,11;0,23;39198;0;0;0;0;45340;4818;0.1063;3074;1744
2016-05-04 05:00:00;21,79;23,1;-1,31;39198;0;0;0;0;45340;4646;0.1025;3137;1509
2016-05-04 06:00:00;27,84;36,1;-8,26;39198;26;0.0007;45;-19;45340;4356;0.0961;3247;1109
2016-05-04 07:00:00;32,76;42,42;-9,66;39198;1047;0.0267;1043;4;45340;4187;0.0923;3374;813
2016-05-04 08:00:00;35,18;43,58;-8,4;39198;3841;0.098;3811;30;45340;3558;0.0785;3420;138
2016-05-04 09:00:00;34,92;39,32;-4,4;39198;7470;0.1906;7226;244;45340;2715;0.0599;3253;-538
2016-05-04 10:00:00;34,1;36,43;-2,33;39198;10836;0.2764;10455;381;45340;2457;0.0542;3114;-657
2016-05-04 11:00:00;32,93;32,93;0,0;39198;12521;0.3194;12815;-294;45340;2467;0.0544;3230;-763
2016-05-04 12:00:00;29,52;29,78;-0,26;39198;13379;0.3413;13942;-563;45340;2782;0.0614;3604;-822
2016-05-04 13:00:00;26,58;28,18;-1,6;39198;13266;0.3384;13514;-248;45340;3032;0.0669;3977;-945
2016-05-04 14:00:00;24,74;27,44;-2,7;39198;12194;0.3111;11984;210;45340;3411;0.0752;4330;-919
2016-05-04 15:00:00;24,19;26,0;-1,81;39198;9916;0.253;9919;-3;45340;3864;0.0852;4578;-714
2016-05-04 16:00:00;23,96;24,09;-0,13;39198;6932;0.1768;7321;-389;45340;4672;0.103;4971;-299
2016-05-04 17:00:00;27,05;24,55;2,5;39198;4014;0.1024;4371;-357;45340;5460;0.1204;5412;48
2016-05-04 18:00:00;29,79;26,8;2,99;39198;1636;0.0417;1788;-152;45340;6552;0.1445;5948;604
2016-05-04 19:00:00;30,66;26,49;4,17;39198;266;0.0068;316;-50;45340;7260;0.1601;6652;608
2016-05-04 20:00:00;30,04;26,58;3,46;39198;4;0.0001;2;2;45340;8149;0.1798;7341;808
2016-05-04 21:00:00;28,0;23,83;4,17;39198;0;0;0;0;45340;9798;0.2161;8219;1579
2016-05-04 22:00:00;25,32;20,02;5,3;39198;0;0;0;0;45340;12306;0.2714;9364;2942
2016-05-04 23:00:00;21,97;18,08;3,89;39198;0;0;0;0;45340;13478;0.2973;10325;3153
2016-06-04 00:00:00;20,0;15,35;4,65;39211;0;0;0;0;45340;13202;0.2912;10369;2833
2016-06-04 01:00:00;19,2;15,49;3,71;39211;0;0;0;0;45340;12987;0.2864;11304;1683
2016-06-04 02:00:00;19,06;15,45;3,61;39211;0;0;0;0;45340;12948;0.2856;11845;1103
2016-06-04 03:00:00;18,95;14,11;4,84;39211;0;0;0;0;45340;13080;0.2885;11977;1103
2016-06-04 04:00:00;19,02;14,66;4,36;39211;0;0;0;0;45340;12663;0.2793;11981;682
2016-06-04 05:00:00;20,0;15,89;4,11;39211;0;0;0;0;45340;12534;0.2764;11948;586
2016-06-04 06:00:00;24,33;19,1;5,23;39211;28;0.0008;36;-8;45340;12256;0.2703;11874;382
2016-06-04 07:00:00;32,97;31,56;1,41;39211;904;0.023;885;19;45340;12405;0.2736;11927;478
2016-06-04 08:00:00;34,24;35,17;-0,93;39211;3732;0.0952;3456;276;45340;12273;0.2707;12268;5
2016-06-04 09:00:00;25,98;29,6;-3,62;39211;7747;0.1976;6797;950;45340;13004;0.2868;13006;-2
2016-06-04 10:00:00;23,24;23,23;0,01;39211;11372;0.2901;10174;1198;45340;15501;0.3419;14020;1481
2016-06-04 11:00:00;21,97;19,0;2,97;39211;13334;0.34;12803;531;45340;18396;0.4057;15029;3367
2016-06-04 12:00:00;21,25;17,25;4,0;39211;13839;0.3529;14145;-306;45340;19794;0.4366;16003;3791
2016-06-04 13:00:00;20,02;16,7;3,32;39211;14081;0.3591;14058;23;45340;20337;0.4486;16952;3385
2016-06-04 14:00:00;19,75;16,74;3,01;39211;13312;0.3395;12951;361;45340;20982;0.4628;17690;3292
2016-06-04 15:00:00;19,85;14,86;4,99;39211;12258;0.3126;10942;1316;45340;21509;0.4744;18030;3479
2016-06-04 16:00:00;20,09;14,85;5,24;39211;10102;0.2577;8593;1509;45340;21483;0.4738;17975;3508
2016-06-04 17:00:00;21,59;16,88;4,71;39211;6730;0.1716;5624;1106;45340;20376;0.4494;17320;3056
2016-06-04 18:00:00;23,1;16,68;6,42;39211;3162;0.0806;2470;692;45340;18746;0.4134;16280;2466
2016-06-04 19:00:00;26,71;20,18;6,53;39211;519;0.0132;419;100;45340;16718;0.3687;15481;1237
2016-06-04 20:00:00;28,26;22,65;5,61;39211;3;0.0001;4;-1;45340;16738;0.3692;15302;1436
2016-06-04 21:00:00;23,23;20,24;2,99;39211;0;0;0;0;45340;19056;0.4203;16117;2939
2016-06-04 22:00:00;21,06;18,07;2,99;39211;0;0;0;0;45340;20656;0.4556;17429;3227
2016-06-04 23:00:00;19,01;11,56;7,45;39211;0;0;0;0;45340;21232;0.4683;18535;2697
2016-07-04 00:00:00;16,42;10,47;5,95;39212;0;0;0;0;45355;21052;0.4642;18932;2120
2016-07-04 01:00:00;16,0;7,04;8,96;39212;0;0;0;0;45355;20598;0.4542;19021;1577
2016-07-04 02:00:00;13,46;8,79;4,67;39212;0;0;0;0;45355;19468;0.4293;18937;531
2016-07-04 03:00:00;12,57;7,72;4,85;39212;0;0;0;0;45355;18646;0.4111;18816;-170
2016-07-04 04:00:00;13,49;11,32;2,17;39212;0;0;0;0;45355;16999;0.3748;18629;-1630
2016-07-04 05:00:00;17,37;19,74;-2,37;39212;0;0;0;0;45355;15714;0.3465;18304;-2590
2016-07-04 06:00:00;22,62;31,56;-8,94;39212;38;0.001;53;-15;45355;14815;0.3267;18071;-3256
2016-07-04 07:00:00;28,4;35,12;-6,72;39212;1031;0.0263;1057;-26;45355;13937;0.3073;17963;-4026
2016-07-04 08:00:00;31,31;37,86;-6,55;39212;3620;0.0923;3876;-256;45355;13868;0.3058;18448;-4580
2016-07-04 09:00:00;26,33;35,29;-8,96;39212;6400;0.1632;7193;-793;45355;15409;0.3397;19452;-4043
2016-07-04 10:00:00;21,55;28,13;-6,58;39212;8919;0.2274;10164;-1245;45355;17068;0.3764;20292;-3224
2016-07-04 11:00:00;21,56;28,6;-7,04;39212;10722;0.2734;12151;-1429;45355;18131;0.3998;20516;-2385
2016-07-04 12:00:00;22,32;25,9;-3,58;39212;11392;0.2905;13250;-1858;45355;18363;0.4049;19915;-1552
2016-07-04 13:00:00;21,6;24,52;-2,92;39212;11719;0.2989;13397;-1678;45355;17818;0.3929;19006;-1188
2016-07-04 14:00:00;22,57;24,48;-1,91;39212;11688;0.298;12728;-1040;45355;17505;0.386;17916;-411
2016-07-04 15:00:00;21,86;23,37;-1,51;39212;10858;0.2769;11210;-352;45355;17178;0.3788;16757;421
2016-07-04 16:00:00;21,94;21,86;0,08;39212;9082;0.2316;8928;154;45355;16397;0.3615;15415;982
2016-07-04 17:00:00;22,73;22,9;-0,17;39212;6250;0.1594;5953;297;45355;14968;0.33;13715;1253
2016-07-04 18:00:00;28,59;28,9;-0,31;39212;2962;0.0755;2722;240;45355;12939;0.2853;11571;1368
2016-07-04 19:00:00;31,11;30,02;1,09;39212;560;0.0143;520;40;45355;10330;0.2278;9712;618
2016-07-04 20:00:00;32,68;31,52;1,16;39212;6;0.0002;9;-3;45355;9924;0.2188;8882;1042
2016-07-04 21:00:00;29,41;28,51;0,9;39212;0;0;0;0;45355;9688;0.2136;8914;774
2016-07-04 22:00:00;28,27;27,09;1,18;39212;0;0;0;0;45355;9479;0.209;9251;228
2016-07-04 23:00:00;23,54;23,03;0,51;39212;0;0;0;0;45355;9393;0.2071;9356;37
2016-08-04 00:00:00;23,39;24,73;-1,34;39215;0;0;0;0;45363;9159;0.2019;8917;242
2016-08-04 01:00:00;21,69;24,17;-2,48;39215;0;0;0;0;45363;8603;0.1896;8608;-5
2016-08-04 02:00:00;21,18;22,49;-1,31;39215;0;0;0;0;45363;8354;0.1841;8065;289
2016-08-04 03:00:00;20,52;22,16;-1,64;39215;0;0;0;0;45363;8143;0.1795;7409;734
2016-08-04 04:00:00;21,04;21,88;-0,84;39215;0;0;0;0;45363;7989;0.1761;6830;1159
2016-08-04 05:00:00;21,72;21,4;0,32;39215;0;0;0;0;45363;7144;0.1575;6224;920
2016-08-04 06:00:00;29,12;27,53;1,59;39215;45;0.0012;60;-15;45363;6160;0.1358;5625;535
2016-08-04 07:00:00;35,0;29,47;5,53;39215;1152;0.0294;1154;-2;45363;5345;0.1178;4972;373
2016-08-04 08:00:00;38,2;34,64;3,56;39215;4406;0.1124;4176;230;45363;4318;0.0952;4189;129
2016-08-04 09:00:00;37,55;31,05;6,5;39215;8662;0.2209;7825;837;45363;3518;0.0776;3507;11
2016-08-04 10:00:00;34,22;27,16;7,06;39215;12309;0.3138;11005;1304;45363;3780;0.0833;3162;618
2016-08-04 11:00:00;32,96;25,3;7,66;39215;14936;0.3809;13050;1886;45363;4242;0.0935;3011;1231
2016-08-04 12:00:00;29,74;23,68;6,06;39215;15395;0.3926;14020;1375;45363;4041;0.0891;2953;1088
2016-08-04 13:00:00;27,9;23,88;4,02;39215;14385;0.3668;13995;390;45363;3764;0.083;2895;869
2016-08-04 14:00:00;26,36;25,71;0,65;39215;12910;0.3292;13054;-144;45363;3510;0.0774;2743;767
2016-08-04 15:00:00;24,66;23,86;0,8;39215;10967;0.2796;11209;-242;45363;3098;0.0683;2382;716
2016-08-04 16:00:00;23,95;25,23;-1,28;39215;8534;0.2176;8621;-87;45363;2574;0.0567;1959;615
2016-08-04 17:00:00;27,03;26,46;0,57;39215;5563;0.1419;5584;-21;45363;2211;0.0488;1530;681
2016-08-04 18:00:00;29,58;28,21;1,37;39215;2770;0.0706;2564;206;45363;1744;0.0384;1117;627
2016-08-04 19:00:00;32,22;29,26;2,96;39215;582;0.0148;490;92;45363;1170;0.0258;824;346
2016-08-04 20:00:00;31,96;30,64;1,32;39215;8;0.0002;8;0;45363;930;0.0205;697;233
2016-08-04 21:00:00;30,66;29,4;1,26;39215;0;0;0;0;45363;942;0.0208;683;259
2016-08-04 22:00:00;30,68;29,4;1,28;39215;0;0;0;0;45363;1078;0.0238;699;379
2016-08-04 23:00:00;29,0;27,54;1,46;39215;0;0;0;0;45363;1300;0.0286;752;548
2016-09-04 00:00:00;28,45;24,34;4,11;39215;0;0;0;0;45363;1383;0.0305;773;610
2016-09-04 01:00:00;24,18;22,34;1,84;39215;0;0;0;0;45363;1533;0.0338;799;734
2016-09-04 02:00:00;23,28;21,98;1,3;39215;0;0;0;0;45363;1467;0.0323;810;657
2016-09-04 03:00:00;21,84;19,97;1,87;39215;0;0;0;0;45363;1367;0.0301;820;547
2016-09-04 04:00:00;21,46;19,63;1,83;39215;0;0;0;0;45363;1194;0.0263;862;332
2016-09-04 05:00:00;21,72;19,18;2,54;39215;0;0;0;0;45363;1008;0.0222;904;104
2016-09-04 06:00:00;22,42;20,13;2,29;39215;61;0.0016;90;-29;45363;1033;0.0227;941;92
2016-09-04 07:00:00;23,42;21,66;1,76;39215;1374;0.035;1514;-140;45363;1236;0.0272;968;268
2016-09-04 08:00:00;27,21;22,94;4,27;39215;5010;0.1278;5295;-285;45363;1240;0.0274;938;302
2016-09-04 09:00:00;25,12;22,76;2,36;39215;9427;0.2404;9826;-399;45363;809;0.0178;871;-62
2016-09-04 10:00:00;22,76;22,56;0,2;39215;13222;0.3372;13452;-230;45363;805;0.0178;892;-87
2016-09-04 11:00:00;22,58;22,82;-0,24;39215;15233;0.3884;15655;-422;45363;1174;0.0258;1032;142
2016-09-04 12:00:00;21,83;22,93;-1,1;39215;15808;0.4031;16470;-662;45363;1507;0.0332;1239;268
2016-09-04 13:00:00;20,81;21,23;-0,42;39215;14813;0.3777;15692;-879;45363;1466;0.0323;1433;33
2016-09-04 14:00:00;19,94;21,08;-1,14;39215;12956;0.3304;13777;-821;45363;1394;0.0308;1568;-174
2016-09-04 15:00:00;20,35;21,33;-0,98;39215;10663;0.2719;11262;-599;45363;1392;0.0307;1672;-280
